Percentage Depth Doses,,,,
Wedge 45,,,,
SSD=100cm,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,40x20cm2
5,94.42500000000001,94.57499999999999,93.525,92.56666666666666
5.1,94.03333333333333,94.36666666666667,93.1,92.28
5.2,93.7,94,92.8,91.93333333333334
5.3,93.3,93.5,92.375,91.5
5.4,92.8,93.06,92.15,91.26666666666667
5.5,92.43333333333334,92.66,91.67999999999999,90.85
5.6,91.975,92.23333333333333,91.3,90.5
5.7,91.67999999999999,91.95,90.96666666666667,90.22
5.8,91.2,91.58,90.68,89.92500000000001
5.9,90.72,91.2,90.4,89.6
6,90.38,90.8,90.1,89.30000000000001
6.1,89.88,90.6,89.85000000000001,88.98
6.2,89.5,90.30000000000001,89.48,88.65
6.3,89.18571428571428,89.94,89.1,88.30000000000001
6.4,88.69999999999999,89.53333333333333,88.80000000000001,87.95
6.5,88.26,89.16666666666667,88.425,87.58
6.6,87.8,88.91428571428571,88.2,87.23333333333333
6.7,87.48,88.4,87.9,87.03333333333333
6.8,87.2,88.12,87.4,86.7
6.9,86.74,87.72,87.16666666666667,86.28
7,86.4,87.4,86.66666666666666,85.95
7.1,85.96666666666667,87,86.4,85.58
7.2,85.6,86.72,86.05,85.4
7.3,85.2,86.30000000000001,85.7,85.1
7.4,84.9,85.95,85.4,84.68
7.5,84.5,85.625,85.06666666666666,84.4
7.6,84.225,85.3,84.67999999999999,84.1
7.7,83.69999999999999,84.95,84.44,83.75
7.8,83.4,84.5,84.16666666666666,83.425
7.9,83.075,84.16000000000001,83.74,83.1
8,82.55,83.88333333333334,83.5,82.75
8.1,82.1,83.7,83.22,82.5
8.2,81.56,83.15,82.9,82.1
8.3,81.3,82.92,82.56666666666666,81.85
8.4,81,82.44,82.23333333333333,81.52499999999999
8.5,80.67999999999999,82.05714285714286,82,81.2
8.6,80.24,81.66,81.65,80.86666666666666
8.7,79.88333333333334,81.45,81.26,80.61999999999999
8.8,79.55,81.2,80.97999999999999,80.36000000000001
8.9,79.12,80.66,80.65,80.06
9,78.67999999999999,80.44,80.32,79.675
9.1,78.35,80.16666666666666,80.03999999999999,79.4
9.2,78.1,79.83333333333334,79.80000000000001,79.08
9.3,77.7,79.6,79.4,78.75
9.4,77.41428571428573,79.16,79.14,78.44
9.5,77.05,78.76,78.86666666666666,78.16666666666667
9.6,76.62,78.5,78.5,77.83333333333333
9.7,76.25,78.1,78.26,77.6
9.8,75.8,77.84,77.96000000000001,77.26666666666667
9.9,75.375,77.44,77.66666666666667,76.96000000000001
10,75.08,77.16666666666667,77.4,76.6
10.1,74.73333333333333,76.72,77.06,76.36666666666666
10.2,74.4,76.46666666666667,76.66666666666667,76
10.3,74.06,76.16,76.42,75.775
10.4,73.775,75.86,76.125,75.45
10.5,73.38,75.53333333333333,75.7,75.2
10.6,72.98,75.22,75.36666666666667,74.91666666666667
10.7,72.72,74.88,75.2,74.67999999999999
10.8,72.42,74.45,75,74.46666666666667
10.9,72.1,74.18,74.58,74.175
11,71.76,73.95,74.35,73.80000000000001
11.1,71.45,73.625,73.9,73.45
11.2,70.96666666666667,73.36000000000001,73.7,73.225
11.3,70.7,72.96000000000001,73.4,72.98
11.4,70.35714285714286,72.725,73.15,72.75
11.5,70,72.5,72.76666666666667,72.45
11.6,69.75,72.2,72.5,72.2
11.7,69.42,71.85000000000001,72.26,71.76666666666667
11.8,69.06666666666666,71.55,72.05,71.52499999999999
11.9,68.825,71.3,71.82000000000001,71.3
12,68.5,70.98,71.46000000000001,71
12.1,68.25,70.58,71.08,70.8
12.2,67.85000000000001,70.3,70.85,70.46000000000001
12.3,67.45,69.96666666666667,70.61999999999999,70.2
12.4,67.2,69.7,70.28,69.92
12.5,66.94,69.47500000000001,70.06,69.61999999999999
12.6,66.55,69.125,69.85,69.42
12.7,66.19999999999999,68.88333333333334,69.55,69.175
12.8,66,68.71666666666667,69.23333333333333,68.85
12.9,65.625,68.33999999999999,68.98,68.625
13,65.30000000000001,68,68.66666666666667,68.36666666666667
13.1,64.96000000000001,67.63999999999999,68.42,68.1
13.2,64.69999999999999,67.38000000000001,68.16,67.8
13.3,64.43333333333334,67.175,67.86,67.6
13.4,64.17999999999999,66.85,67.58333333333333,67.3
13.5,63.839999999999996,66.56666666666666,67.275,67
13.6,63.475,66.28,67.08,66.74285714285715
13.7,63.2,66,66.8,66.52499999999999
13.8,62.96,65.7,66.56666666666666,66.23333333333333
13.9,62.6,65.375,66.32,66.05
14,62.36,65.14,66.05,65.75
14.1,61.980000000000004,64.85,65.74,65.5
14.2,61.7,64.625,65.46000000000001,65.22
14.3,61.419999999999995,64.36666666666667,65.18333333333334,64.96000000000001
14.4,61.14,64.1,65,64.69999999999999
14.5,60.8,63.78333333333333,64.74,64.47500000000001
14.6,60.55,63.6,64.5,64.18333333333334
14.7,60.225,63.25,64.2,63.9
14.8,60,62.95,64,63.6
14.9,59.766666666666666,62.56,63.68000000000001,63.419999999999995
15,59.56,62.36,63.45,63.22
15.1,59.324999999999996,62.083333333333336,63.150000000000006,62.95
15.2,59,61.875,62.94,62.68000000000001
15.3,58.71666666666667,61.650000000000006,62.7,62.42857142857142
15.4,58.36666666666667,61.27142857142857,62.5,62.233333333333334
15.5,58.075,60.94,62.175000000000004,61.95
15.6,57.8,60.7,61.983333333333334,61.8
15.7,57.54,60.55,61.733333333333334,61.5
15.8,57.324999999999996,60.24,61.575,61.3
15.9,57.080000000000005,60,61.3,61.11666666666667
16,56.8,59.81666666666666,60.983333333333334,60.849999999999994
16.1,56.5,59.54,60.8,60.6
16.2,56.260000000000005,59.31999999999999,60.575,60.349999999999994
16.3,56.1,59,60.339999999999996,60.080000000000005
16.4,55.86,58.733333333333334,60.04,59.785714285714285
16.5,55.55,58.475,59.7,59.6
16.6,55.3,58.233333333333334,59.5,59.419999999999995
16.7,55.019999999999996,57.983333333333334,59.3,59.24285714285715
16.8,54.8,57.81666666666666,59.06666666666667,59.05
16.9,54.46666666666667,57.475,58.8,58.733333333333334
17,54.2,57.2,58.583333333333336,58.5
17.1,53.92,57,58.357142857142854,58.25
17.2,53.66666666666667,56.75,58.120000000000005,58.1
17.3,53.4,56.425,57.833333333333336,57.85
17.4,53.22,56.2,57.660000000000004,57.55
17.5,53.05,56.03333333333333,57.379999999999995,57.32000000000001
17.6,52.775,55.8,57.22,57.05
17.7,52.5,55.56,56.94,56.849999999999994
17.8,52.3,55.36,56.75,56.66666666666667
17.9,52,55.083333333333336,56.583333333333336,56.416666666666664
18,51.760000000000005,54.86,56.4,56.22
18.1,51.56,54.63333333333334,56.080000000000005,56.1
18.2,51.300000000000004,54.4,55.88,55.8
18.3,51,54.150000000000006,55.660000000000004,55.7
18.4,50.78,53.9,55.36,55.43333333333333
18.5,50.575,53.733333333333334,55.225,55.080000000000005
18.6,50.36,53.56,54.96666666666666,54.9
18.7,50.1,53.16666666666667,54.775,54.78
18.8,49.849999999999994,52.9,54.6,54.46
18.9,49.6,52.675000000000004,54.33333333333333,54.239999999999995
19,49.28,52.54,54.083333333333336,54.025
19.1,49.080000000000005,52.3,53.83333333333333,53.849999999999994
19.2,48.88,52.12,53.6,53.64
19.3,48.7,51.919999999999995,53.419999999999995,53.5
19.4,48.480000000000004,51.583333333333336,53.25,53.225
19.5,48.260000000000005,51.416666666666664,53.03333333333333,53
19.6,48.1,51.2,52.75,52.83333333333333
19.7,47.839999999999996,50.975,52.56,52.56
19.8,47.650000000000006,50.760000000000005,52.349999999999994,52.4
19.9,47.43333333333334,50.5,52.16666666666667,52.3
20,47.150000000000006,50.28,51.95,51.975
20.1,47,50.1,51.8,51.725
20.2,46.72857142857143,49.96666666666667,51.575,51.5
20.3,46.53333333333333,49.7,51.3,51.38
20.4,46.4,49.5,51.1,51.2
20.5,46.128571428571426,49.18000000000001,50.983333333333334,50.9
20.6,45.9,49,50.78,50.760000000000005
20.7,45.739999999999995,48.849999999999994,50.6,50.6
20.8,45.53333333333333,48.56666666666666,50.4,50.475
20.9,45.36,48.4,50.1,50.16666666666667
21,45.150000000000006,48.225,50,50
21.1,44.849999999999994,47.94,49.775,49.839999999999996
21.2,44.56666666666666,47.766666666666666,49.54,49.64
21.3,44.339999999999996,47.580000000000005,49.4,49.4
21.4,44.2,47.38,49.2,49.175000000000004
21.5,43.9,47.16666666666667,49.06,49.05
21.6,43.739999999999995,46.9,48.766666666666666,48.9
21.7,43.519999999999996,46.766666666666666,48.6,48.75
21.8,43.4,46.55,48.4,48.525
21.9,43.22,46.339999999999996,48.266666666666666,48.3
22,43,46.14,48.1,48.1
22.1,42.9,46,47.9,47.885714285714286
22.2,42.7,45.8,47.660000000000004,47.7
22.3,42.5,45.6,47.38333333333333,47.525
22.4,42.33333333333333,45.41428571428571,47.28,47.4
22.5,42.125,45.3,46.980000000000004,47.266666666666666
22.6,41.88,45.05,46.8,47.05
22.7,41.7,44.824999999999996,46.72,46.849999999999994
22.8,41.53333333333333,44.6,46.55,46.61666666666667
22.9,41.36,44.44,46.4,46.425
23,41.225,44.3,46.225,46.22
23.1,41.016666666666666,44,46,46.1
23.2,40.9,43.9,45.775,45.9
23.3,40.675000000000004,43.68000000000001,45.56,45.733333333333334
23.4,40.45,43.5,45.4,45.56
23.5,40.239999999999995,43.4,45.239999999999995,45.3
23.6,40.05,43.160000000000004,45.04,45.1
23.7,39.81999999999999,42.96666666666667,44.81999999999999,45
23.8,39.739999999999995,42.7,44.6,44.875
23.9,39.54,42.6,44.5,44.650000000000006
24,39.375,42.4,44.275,44.4
24.1,39.175000000000004,42.18000000000001,44.1,44.260000000000005
24.2,39,41.975,43.9,44.150000000000006
24.3,38.86666666666667,41.739999999999995,43.766666666666666,43.96
24.4,38.7,41.650000000000006,43.56,43.78
24.5,38.43333333333333,41.5,43.4,43.583333333333336
24.6,38.25,41.324999999999996,43.3,43.416666666666664
24.7,38.025,41.1,43.12,43.225
24.8,37.919999999999995,40.95,42.916666666666664,43
24.9,37.75,40.8,42.7,42.9
25,37.6,40.62,42.583333333333336,42.8
25.1,37.475,40.425,42.4,42.6
25.2,37.3,40.260000000000005,42.260000000000005,42.45
25.3,37.05,40.05,42.125,42.3
25.4,36.9,39.9,41.975,42.1
25.5,36.7,39.78,41.75,42
25.6,36.6,39.660000000000004,41.6,41.733333333333334
25.7,36.425000000000004,39.4,41.48333333333333,41.56666666666667
25.8,36.3,39.266666666666666,41.279999999999994,41.4
25.9,36.150000000000006,39.1,41.08,41.260000000000005
26,35.9,38.91666666666667,40.9,41.160000000000004
26.1,35.8,38.720000000000006,40.760000000000005,41.04
26.2,35.666666666666664,38.55,40.58,40.825
26.3,35.45,38.45,40.349999999999994,40.650000000000006
26.4,35.3,38.220000000000006,40.2,40.48
26.5,35.1,38.04,40.1,40.3
26.6,35.02,37.86666666666667,40,40.150000000000006
26.7,34.9,37.8,39.8,40.02
26.8,34.7,37.616666666666674,39.650000000000006,39.81666666666667
26.9,34.54,37.44,39.5,39.71666666666667
27,34.339999999999996,37.220000000000006,39.349999999999994,39.52
27.1,34.2,37.14,39.2,39.379999999999995
27.2,34.08333333333333,36.95,38.98333333333333,39.2
27.3,33.91666666666667,36.739999999999995,38.9,39.03333333333333
27.4,33.83333333333333,36.64,38.7,38.94
27.5,33.7,36.5,38.5,38.825
27.6,33.525000000000006,36.37499999999999,38.36,38.650000000000006
27.7,33.383333333333326,36.25,38.2,38.45
27.8,33.21666666666667,36.03333333333333,38.025000000000006,38.325
27.9,33.04,35.9,37.9,38.2
28,32.94,35.68,37.739999999999995,38.1
28.1,32.760000000000005,35.58,37.62500000000001,37.93333333333333
28.2,32.6,35.36666666666667,37.4,37.8
28.3,32.53333333333333,35.3,37.279999999999994,37.6
28.4,32.36,35.120000000000005,37.2,37.37499999999999
28.5,32.150000000000006,34.95,37.02,37.279999999999994
28.6,32,34.8,36.92,37.16666666666667
28.7,31.88333333333333,34.650000000000006,36.733333333333334,37.074999999999996
28.8,31.71666666666667,34.5,36.56,36.86666666666667
28.9,31.58,34.379999999999995,36.44,36.77499999999999
29,31.439999999999998,34.25,36.3,36.574999999999996
29.1,31.266666666666666,34.160000000000004,36.18,36.4
29.2,31.174999999999997,33.95,36.05,36.3
29.3,30.95,33.8,35.9,36.150000000000006
29.4,30.81666666666667,33.6,35.733333333333334,36
29.5,30.75,33.5,35.53333333333333,35.9
29.6,30.560000000000002,33.379999999999995,35.44,35.7
29.7,30.379999999999995,33.279999999999994,35.349999999999994,35.58333333333333
29.8,30.266666666666666,33.074999999999996,35.2,35.5
29.9,30.179999999999996,32.925000000000004,35,35.32
30,30.014285714285716,32.8,34.9,35.14
