Percentage Depth Doses,,,,,
Wedge 15,,,,,
SSD=120cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
8.7,82.05,83.65,83.64,83.03999999999999,82.75
8.8,81.675,83.3,83.4,82.8,82.45
8.9,81.38,83,83.14,82.66,82.3
9,81.1,82.775,82.8,82.35,82
9.1,80.6,82.52499999999999,82.55,81.97500000000001,81.65
9.2,80.3,82.1,82.3,81.725,81.3
9.3,79.80000000000001,81.75,82,81.47500000000001,81.05
9.4,79.4,81.43333333333334,81.7,81.225,80.9
9.5,79.23333333333333,81.1,81.35,80.88000000000001,80.52499999999999
9.6,79,80.9,81.1,80.52499999999999,80.35
9.7,78.53333333333333,80.46666666666667,80.85000000000001,80.3,80
9.8,78.175,80.28,80.52499999999999,80.05,79.75
9.9,77.925,79.95,80.25,79.8,79.5
10,77.575,79.6,79.925,79.6,79.2
10.1,77.25,79.45,79.575,79.2,78.875
10.2,76.9,79.1,79.325,78.96000000000001,78.625
10.3,76.6,78.85,79.15,78.71428571428571,78.375
10.4,76.3,78.5,78.825,78.38333333333334,78.125
10.5,76.05,78.16666666666667,78.575,78.175,77.85000000000001
10.6,75.67142857142858,77.85,78.325,77.84285714285714,77.64
10.7,75.12,77.5,78.05,77.675,77.4
10.8,74.83333333333333,77.24,77.725,77.4625,77.1
10.9,74.5125,76.97500000000001,77.42,77.0875,76.85
11,74.22500000000001,76.68,77.13333333333333,76.71249999999999,76.5
11.1,74.075,76.35,76.9,76.5125,76.26
11.2,73.77142857142857,76.1,76.5,76.35,76
11.3,73.38000000000001,75.80000000000001,76.3,76.14999999999999,75.825
11.4,73.14999999999999,75.4,76.05,75.73333333333333,75.575
11.5,72.9,75.15,75.8,75.525,75.325
11.6,72.4,74.92,75.5,75.25,75.075
11.7,72.1,74.575,75.3,74.9,74.825
11.8,71.775,74.3,74.95,74.675,74.48
11.9,71.52499999999999,74.1,74.72,74.425,74.25
12,71.175,73.925,74.47500000000001,74.2,74
12.1,70.925,73.55,74.225,74.05,73.85
12.2,70.65,73.225,73.97500000000001,73.76666666666667,73.4
12.3,70.325,72.875,73.7,73.5,73.23333333333333
12.4,70.05000000000001,72.55,73.47500000000001,73.23333333333333,73
12.5,69.72500000000001,72.275,73.14,72.9,72.725
12.6,69.4,72.02499999999999,72.9,72.7,72.46000000000001
12.7,69.03333333333333,71.88000000000001,72.65,72.47500000000001,72.1
12.8,68.75,71.55,72.275,72.225,72
12.9,68.5,71.2,72.125,72,71.7
13,68.06,71,71.95,71.75,71.45
13.1,67.725,70.75,71.7,71.5,71.19999999999999
13.2,67.5,70.3,71.425,71.25,70.95
13.3,67.325,70.05,71.1125,71,70.72222222222223
13.4,67.1,69.8,70.92222222222223,70.75,70.56
13.5,66.69999999999999,69.55,70.6,70.45,70.225
13.6,66.3,69.3,70.35714285714285,70.19999999999999,69.97500000000001
13.7,66.15,69.12857142857142,70.1,69.9,69.72500000000001
13.8,65.9,68.8,69.85000000000001,69.775,69.4875
13.9,65.66,68.45,69.6,69.52499999999999,69.325
14,65.42,68.21111111111111,69.36666666666666,69.35000000000001,69.075
14.1,65.13333333333334,67.97500000000001,69.15,69.02499999999999,68.92222222222223
14.2,64.725,67.72500000000001,68.85,68.7,68.6
14.3,64.47500000000001,67.38000000000001,68.52,68.55,68.325
14.4,64.225,67.12857142857142,68.3,68.28,68.2
14.5,64,66.88571428571429,68.02499999999999,68,67.85000000000001
14.6,63.733333333333334,66.7125,67.8,67.85,67.64285714285714
14.7,63.2,66.42,67.55,67.58,67.425
14.8,63,66.125,67.325,67.35,67.15
14.9,62.7,65.9,67.075,67.1,66.925
15,62.4,65.575,66.825,67,66.675
15.1,62.25,65.225,66.62,66.7,66.425
15.2,62,65,66.325,66.4,66.2
15.3,61.56666666666667,64.725,66.075,66.16,66
15.4,61.4,64.47500000000001,65.9,65.925,65.7
15.5,61.2,64.25,65.7,65.775,65.5
15.6,60.9,64,65.46666666666667,65.52499999999999,65.2
15.7,60.6,63.7,65.2,65.25,64.97500000000001
15.8,60.275,63.5,64.9,64.97500000000001,64.82
15.9,60.025,63.36666666666667,64.7,64.725,64.675
16,59.8,63.12,64.5,64.575,64.425
16.1,59.58,62.8,64.2,64.34,64.075
16.2,59.35,62.6,64.05,64.1,63.9
16.3,59.016666666666666,62.266666666666666,63.65,63.9,63.7
16.4,58.875,62.1,63.38333333333333,63.6,63.55
16.5,58.625,61.849999999999994,63.237500000000004,63.45,63.3
16.6,58.45,61.6,63.04,63.2,63.05
16.7,58.05,61.349999999999994,62.78333333333333,62.95,62.8
16.8,57.8,61.1,62.6,62.75,62.660000000000004
16.9,57.55,60.9,62.4,62.6,62.4
17,57.3,60.6,62.2,62.375,62.275
17.1,57.05,60.36,61.975,62.125,62.025
17.2,56.81999999999999,60.125,61.739999999999995,61.875,61.775
17.3,56.675000000000004,59.975,61.5,61.625,61.525
17.4,56.425,59.725,61.3,61.5,61.38
17.5,56.075,59.4,61.1,61.225,61.2
17.6,55.839999999999996,59.225,60.775,61.06666666666667,60.9
17.7,55.7,58.975,60.575,60.9,60.7
17.8,55.4,58.8,60.324999999999996,60.6,60.5
17.9,55.1,58.5,60.1,60.349999999999994,60.275
18,54.93333333333333,58.24285714285714,59.92,60.2,60.1
18.1,54.675000000000004,58.0375,59.7,59.95,59.9
18.2,54.5,57.849999999999994,59.575,59.8,59.650000000000006
18.3,54.266666666666666,57.6,59.324999999999996,59.55,59.4
18.4,54.0375,57.375,59.1375,59.324999999999996,59.150000000000006
18.5,53.84444444444444,57.2,58.925,59.1,59
18.6,53.6,56.96666666666667,58.675000000000004,58.925,58.875
18.7,53.325,56.65,58.425,58.575,58.525
18.8,53.05,56.5,58.175000000000004,58.425,58.375
18.9,52.849999999999994,56.324999999999996,58.02222222222222,58.275,58.1625
19,52.6,56.075,57.8,58,57.975
19.1,52.275,55.8,57.542857142857144,57.8,57.725
19.2,52.08571428571429,55.53333333333333,57.34444444444444,57.6,57.54
19.3,51.849999999999994,55.4,57.128571428571426,57.5,57.275
19.4,51.675000000000004,55.1,56.9,57.13333333333333,57.06666666666667
19.5,51.5,54.975,56.628571428571426,56.88,56.925
19.6,51.225,54.7,56.5,56.8,56.75714285714285
19.7,51.075,54.475,56.275,56.6,56.55
19.8,50.9,54.225,56.0625,56.4,56.333333333333336
19.9,50.7,54.080000000000005,55.875,56.22,56.125
20,50.349999999999994,53.849999999999994,55.75,56.1,55.96666666666667
20.1,50.2,53.6,55.5,55.875,55.675000000000004
20.2,49.95,53.4,55.25,55.525,55.425
20.3,49.8,53.2,55,55.375,55.275
20.4,49.575,52.95,54.8,55.125,55.0625
20.5,49.425,52.8,54.7,54.975,54.9375
20.6,49.075,52.660000000000004,54.45,54.8,54.74444444444445
20.7,48.95,52.5,54.2,54.7,54.55
20.8,48.7,52.275,54.1,54.42857142857142,54.349999999999994
20.9,48.55,52.025,53.824999999999996,54.2875,54.2
21,48.36666666666667,51.875,53.6,54.125,54.050000000000004
21.1,48.1,51.525,53.5,53.888888888888886,53.8
21.2,47.9,51.375,53.33333333333333,53.65,53.575
21.3,47.766666666666666,51.225,53.2,53.5,53.4
21.4,47.5,51.050000000000004,52.95,53.349999999999994,53.175000000000004
21.5,47.25,50.824999999999996,52.71111111111111,53.1,53.1
21.6,47,50.575,52.5375,52.95,52.88
21.7,46.75,50.4,52.3,52.75,52.7
21.8,46.6,50.2,52.0875,52.56666666666667,52.5
21.9,46.42857142857142,49.95,51.9,52.324999999999996,52.349999999999994
22,46.3,49.775,51.7,52.1,52.1
22.1,46.050000000000004,49.54,51.6,52,51.96
22.2,45.849999999999994,49.4,51.349999999999994,51.9,51.7
22.3,45.675000000000004,49.150000000000006,51.1,51.650000000000006,51.56
22.4,45.425,48.9,50.975,51.4,51.324999999999996
22.5,45.275,48.75,50.9,51.3,51.175000000000004
22.6,45.025,48.6,50.650000000000006,51,51
22.7,44.8,48.46,50.4,50.849999999999994,50.8
22.8,44.725,48.225,50.16666666666667,50.62,50.625
22.9,44.6,48.05,50,50.575,50.4
23,44.36666666666667,47.9,49.95,50.3,50.25
23.1,44.2,47.650000000000006,49.72,50.083333333333336,50.1
23.2,44.025,47.4,49.55,50,49.95
23.3,43.775,47.233333333333334,49.31999999999999,49.8,49.8
23.4,43.625,47,49.175000000000004,49.625,49.6
23.5,43.33333333333333,46.9,48.925,49.4,49.425
23.6,43.18000000000001,46.775,48.733333333333334,49.25,49.2
23.7,43.05,46.5,48.6,49.1,49.1
23.8,42.8,46.28333333333333,48.4,48.95,48.975
23.9,42.650000000000006,46.1,48.1,48.7,48.660000000000004
24,42.5,46,48,48.55,48.5
24.1,42.3,45.7,47.9,48.375,48.349999999999994
24.2,42.1,45.575,47.7,48.2,48.27142857142857
24.3,41.9,45.425,47.575,48,48
24.4,41.8,45.1875,47.4,47.8,47.875
24.5,41.6,45.04,47.18000000000001,47.68000000000001,47.733333333333334
24.6,41.475,44.887499999999996,47.1,47.5,47.5
24.7,41.2,44.739999999999995,46.9,47.3,47.36
24.8,41.0875,44.542857142857144,46.675000000000004,47.1,47.2
24.9,40.925,44.34444444444444,46.4625,47,46.96666666666667
25,40.7,44.2,46.2875,46.824999999999996,46.775
25.1,40.612500000000004,44.028571428571425,46.125,46.675000000000004,46.675000000000004
25.2,40.4,43.9,45.9125,46.525,46.5
25.3,40.175000000000004,43.65,45.8,46.375,46.3
25.4,40.042857142857144,43.5,45.67142857142858,46.125,46.150000000000006
25.5,39.86,43.25,45.5,45.980000000000004,46
25.6,39.7,43.12500000000001,45.239999999999995,45.849999999999994,45.849999999999994
25.7,39.5,42.974999999999994,45.1,45.7,45.720000000000006
25.8,39.4,42.825,44.9,45.525,45.55
25.9,39.27499999999999,42.7,44.7,45.4,45.325
26,39.13333333333334,42.525000000000006,44.56666666666666,45.1875,45.175
26.1,38.879999999999995,42.37499999999999,44.4,45.01428571428571,45.1
26.2,38.7,42.14,44.3,44.83333333333333,44.87499999999999
26.3,38.6,42.1,44.1,44.7,44.72500000000001
26.4,38.4,41.849999999999994,43.9,44.5,44.542857142857144
26.5,38.2,41.7,43.7,44.325,44.339999999999996
26.6,38.074999999999996,41.55,43.55,44.2,44.2
26.7,37.925000000000004,41.4,43.4,44.1,44.03333333333334
26.8,37.87499999999999,41.18,43.27499999999999,43.974999999999994,43.9
26.9,37.7,40.949999999999996,43.12500000000001,43.8,43.766666666666666
27,37.425000000000004,40.9,42.96,43.6,43.6
27.1,37.3,40.62500000000001,42.825,43.5,43.46666666666667
27.2,37.1,40.525000000000006,42.7,43.27499999999999,43.3
27.3,37,40.325,42.56666666666666,43.1,43.12500000000001
27.4,36.84285714285714,40.175,42.37499999999999,43,42.9
27.5,36.6375,40,42.22500000000001,42.75,42.8
27.6,36.5,39.86,42.08,42.6,42.6
27.7,36.4,39.6,41.95,42.5,42.5
27.8,36.225,39.5,41.8,42.4,42.4
27.9,36.1,39.325,41.55,42.25,42.2
28,35.9,39.2,41.4,42,42.1
28.1,35.75,39.18,41.25,41.833333333333336,41.87499999999999
28.2,35.620000000000005,38.95,41.1,41.7,41.75
28.3,35.4,38.8,40.9,41.6,41.6
28.4,35.325,38.650000000000006,40.82,41.45,41.5
28.5,35.2,38.5,40.660000000000004,41.3,41.4
28.6,35.025000000000006,38.37499999999999,40.6,41.1,41.2
28.7,34.87499999999999,38.2,40.37499999999999,41,41
28.8,34.7,38.074999999999996,40.22500000000001,40.849999999999994,40.87499999999999
28.9,34.5,37.925000000000004,40.0875,40.650000000000006,40.72500000000001
29,34.3,37.75,39.957142857142856,40.525,40.6
29.1,34.239999999999995,37.68,39.839999999999996,40.4,40.425000000000004
29.2,34.1,37.45,39.7,40.3,40.3
29.3,33.95,37.3,39.45,40.175,40.13333333333334
29.4,33.8,37.150000000000006,39.3,40,40
29.5,33.7,37,39.150000000000006,39.8,39.8
29.6,33.6,36.8,39,39.7,39.7
29.7,33.425000000000004,36.6875,38.8,39.5,39.6
29.8,33.324999999999996,36.5625,38.766666666666666,39.4,39.4
29.9,33.116666666666674,36.375,38.642857142857146,39.27499999999999,39.3
30,33,36.212500000000006,38.474999999999994,39.12500000000001,39.2
