Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=20cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
-28.9,,,,,,,,8.211111111111112
-28.8,,,,,,,,8.333333333333334
-28.7,,,,,,,,8.5
-28.6,,,,,,,,8.642857142857144
-28.5,,,,,,,,8.775000000000002
-28.4,,,,,,,,8.9
-28.3,,,,,,,,9.124999999999998
-28.2,,,,,,,,9.25
-28.1,,,,,,,,9.4
-28,,,,,,,,9.542857142857144
-27.9,,,,,,,,9.771428571428567
-27.8,,,,,,,,9.912500000000003
-27.7,,,,,,,,10.05
-27.6,,,,,,,,10.228571428571428
-27.5,,,,,,,,10.442857142857145
-27.4,,,,,,,,10.628571428571426
-27.3,,,,,,,,10.842857142857145
-27.2,,,,,,,,11.039999999999997
-27.1,,,,,,,,11.220000000000004
-27,,,,,,,,11.4
-26.9,,,,,,,,11.666666666666666
-26.8,,,,,,,,11.933333333333334
-26.7,,,,,,,,12.120000000000005
-26.6,,,,,,,,12.3
-26.5,,,,,,,,12.6
-26.4,,,,,,,,12.824999999999998
-26.3,,,,,,,,13.074999999999994
-26.2,,,,,,,,13.325000000000006
-26.1,,,,,,,,13.612500000000002
-26,,,,,,,,13.924999999999999
-25.9,,,,,,,,14.233333333333336
-25.8,,,,,,,,14.6
-25.7,,,,,,,,14.866666666666667
-25.6,,,,,,,,15.250000000000009
-25.5,,,,,,,,15.714285714285719
-25.4,,,,,,,,16.15
-25.3,,,,,,,,16.671428571428574
-25.2,,,,,,,,17.233333333333327
-25.1,,,,,,,,17.925000000000004
-25,,,,,,,,18.6875
-24.9,,,,,,,,19.63750000000001
-24.8,,,,,,,,20.82499999999999
-24.7,,,,,,,,22.250000000000004
-24.6,,,,,,,,24.122222222222206
-24.5,,,,,,,,26.549999999999976
-24.4,,,,,,,,30.2
-24.3,,,,,,,,35.05000000000004
-24.2,,,,,,,,41
-24.1,,,,,,,,48.24999999999994
-24,,,,,,,,55.31111111111113
-23.9,,,,,,,,62.387499999999946
-23.8,,,,,,,,68.88750000000002
-23.7,,,,,,,,74.32499999999999
-23.6,,,,,,,,78.31250000000003
-23.5,,,,,,,,81.21428571428574
-23.4,,,,,,,,83.27142857142856
-23.3,,,,,,,,84.78333333333335
-23.2,,,,,,,,85.925
-23.1,,,,,,,,87.00000000000001
-23,,,,,,,7.428571428571428,87.76666666666667
-22.9,,,,,,,7.583333333333334,88.51666666666667
-22.8,,,,,,,7.7,89.12857142857143
-22.7,,,,,,,7.828571428571427,89.675
-22.6,,,,,,,8,90.15555555555557
-22.5,,,,,,,8.060000000000002,90.61428571428571
-22.4,,,,,,,8.219999999999999,91.06666666666666
-22.3,,,,,,,8.385714285714286,91.47142857142856
-22.2,,,,,,,8.55,91.86250000000001
-22.1,,,,,,,8.716666666666665,92.22500000000001
-22,,,,,,,8.883333333333335,92.5125
-21.9,,,,,,,9.05,92.81111111111112
-21.8,,,,,,,9.214285714285714,93.05
-21.7,,,,,,,9.366666666666669,93.3
-21.6,,,,,,,9.542857142857143,93.55
-21.5,,,,,,,9.714285714285714,93.75
-21.4,,,,,,,9.866666666666669,93.95
-21.3,,,,,,,10.033333333333331,94.1
-21.2,,,,,,,10.3,94.22222222222223
-21.1,,,,,,,10.466666666666669,94.3375
-21,,,,,,,10.657142857142855,94.4625
-20.9,,,,,,,10.9,94.58749999999999
-20.8,,,,,,,11.057142857142857,94.81428571428572
-20.7,,,,,,,11.328571428571427,94.95714285714286
-20.6,,,,,,,11.483333333333334,95.07777777777777
-20.5,,,,,,,11.75,95.2
-20.4,,,,,,,12,95.33333333333333
-20.3,,,,,,,12.23333333333333,95.47500000000001
-20.2,,,,,,,12.471428571428573,95.6
