Percentage Depth Doses,,,,,
Wedge 15,,,,,
SSD=100cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
6.6,88.53999999999999,89.2,88.375,87.1,86.675
6.7,87.96000000000001,88.86000000000001,88.125,86.84,86.32000000000001
6.8,87.55000000000001,88.6,87.775,86.53999999999999,86.03333333333333
6.9,87.125,88.25,87.46666666666667,86.25,85.74
7,86.86,87.86666666666667,87.1,85.88,85.32857142857142
7.1,86.52,87.56,86.83333333333333,85.58,85.15
7.2,86.08,87.2,86.55,85.25,84.76666666666667
7.3,85.55,86.925,86.25,85,84.52857142857142
7.4,85.16666666666666,86.5,85.88,84.7,84.22
7.5,84.92,86.12,85.56666666666666,84.4,83.86666666666667
7.6,84.5,85.76666666666667,85.25,84.02,83.52
7.7,84.08,85.44285714285715,84.9,83.725,83.275
7.8,83.75,85.15,84.46000000000001,83.36666666666667,82.94
7.9,83.4,84.76,84.22,83.03333333333333,82.62
8,83.1,84.45,83.96000000000001,82.74,82.32
8.1,82.6,83.98,83.65,82.5,82
8.2,82.2,83.64999999999999,83.4,82.3,81.74
8.3,81.80000000000001,83.3,83,81.94,81.42
8.4,81.425,82.97500000000001,82.7,81.58,81.08
8.5,81.16666666666667,82.66,82.3,81.275,80.86666666666667
8.6,80.83333333333333,82.3,82.03333333333333,80.94999999999999,80.53333333333333
8.7,80.36,81.825,81.6,80.64,80.3
8.8,79.96666666666667,81.53999999999999,81.3,80.4,79.98
8.9,79.6,81.2,81.03999999999999,80.11666666666666,79.62
9,79.2,80.92,80.7,79.8,79.3
9.1,78.9,80.56,80.5,79.47500000000001,79
9.2,78.61999999999999,80.3,80.13333333333334,79.26,78.7
9.3,78.35,80,79.86000000000001,78.9,78.48
9.4,78,79.55,79.48333333333333,78.6,78.15
9.5,77.62,79.26,79.25714285714285,78.33333333333333,77.8
9.6,77.28,78.9,78.92,77.96000000000001,77.53333333333333
9.7,76.76666666666667,78.47500000000001,78.53999999999999,77.68,77.3
9.8,76.32857142857142,78.25,78.22,77.4,77.03333333333333
9.9,75.94999999999999,78.03999999999999,77.98,77.11999999999999,76.74
10,75.58,77.67999999999999,77.64999999999999,76.84285714285714,76.47500000000001
10.1,75.26666666666667,77.38,77.425,76.55,76.14999999999999
10.2,74.93333333333334,76.98,77.05,76.2,75.91666666666667
10.3,74.6,76.66,76.725,75.9,75.6
10.4,74.23333333333333,76.3,76.51666666666667,75.6,75.275
10.5,73.96000000000001,76,76.17142857142858,75.38000000000001,75.02499999999999
10.6,73.58,75.74,75.92,75.05,74.82
10.7,73.17999999999999,75.38,75.6,74.8,74.56
10.8,72.94,75.11999999999999,75.26666666666667,74.5,74.175
10.9,72.66,74.7,74.9,74.275,73.925
11,72.25,74.5,74.6,74,73.6
11.1,71.9,74.175,74.28,73.66000000000001,73.275
11.2,71.64,73.8,74.075,73.38000000000001,73.1
11.3,71.23333333333333,73.45,73.725,73.15,72.775
11.4,70.9,73.21666666666667,73.46666666666667,72.9,72.53333333333333
11.5,70.6,72.83999999999999,73.22,72.58,72.16
11.6,70.32,72.6,72.9,72.4,71.9
11.7,70.08,72.3,72.6,72,71.78
11.8,69.64999999999999,71.83333333333334,72.38000000000001,71.875,71.44999999999999
11.9,69.3,71.58,72.12,71.56,71.16666666666667
12,68.98571428571428,71.33333333333334,71.86000000000001,71.36,70.9
12.1,68.74,71,71.56666666666666,71.08,70.65
12.2,68.43333333333334,70.8,71.31666666666666,70.725,70.41428571428571
12.3,68.05,70.375,71.05,70.4,70.1
12.4,67.6,70.06,70.76666666666667,70.225,69.86666666666667
12.5,67.26,69.77142857142857,70.48,69.96666666666667,69.71428571428572
12.6,67,69.52,70.16000000000001,69.63333333333333,69.4
12.7,66.725,69.22,69.9,69.4,69.12
12.8,66.36000000000001,68.94,69.7,69.08571428571427,68.76
12.9,66,68.6,69.425,68.92,68.48
13,65.8,68.26666666666667,69.175,68.56666666666666,68.275
13.1,65.47500000000001,67.95,68.825,68.3,68.02499999999999
13.2,65.225,67.7,68.55,68.03333333333333,67.78
13.3,65.04285714285714,67.53333333333333,68.2,67.86666666666666,67.53999999999999
13.4,64.68,67.2,67.88571428571429,67.625,67.24
13.5,64.46666666666667,66.9,67.66666666666666,67.3,67.03999999999999
13.6,64.2,66.675,67.43333333333334,67.02499999999999,66.74
13.7,63.74,66.32000000000001,67.175,66.8,66.58
13.8,63.5,66.02499999999999,66.925,66.56666666666666,66.275
13.9,63.3,65.82,66.66666666666667,66.32,66.06
14,62.9,65.55,66.4,66.11999999999999,65.77142857142857
14.1,62.7,65.1,66.13333333333334,65.8,65.53333333333333
14.2,62.46666666666667,64.9,65.86000000000001,65.6,65.25
14.3,62.1,64.72,65.575,65.3,65
14.4,61.83333333333333,64.4,65.25,65.03333333333333,64.82
14.5,61.54,64.16,65.1,64.75,64.5
14.6,61.220000000000006,63.849999999999994,64.88000000000001,64.48333333333333,64.35
14.7,60.96,63.625,64.66,64.3,64.06666666666666
14.8,60.620000000000005,63.33333333333333,64.36666666666667,64.11999999999999,63.75
14.9,60.275,63.025,64,63.74,63.5
15,60.03333333333333,62.7,63.766666666666666,63.475,63.25
15.1,59.76,62.42,63.52,63.28333333333333,63.04
15.2,59.51428571428571,62.125,63.3,63,62.849999999999994
15.3,59.21666666666667,61.9,63.080000000000005,62.733333333333334,62.5
15.4,58.98,61.72,62.86,62.56,62.349999999999994
15.5,58.650000000000006,61.4,62.6,62.36,62.075
15.6,58.46,61.1,62.375,61.980000000000004,61.839999999999996
15.7,58.160000000000004,60.9,62.06,61.8,61.525
15.8,57.86666666666667,60.739999999999995,61.86666666666667,61.62,61.36
15.9,57.660000000000004,60.349999999999994,61.6,61.45,61.175000000000004
16,57.266666666666666,60.160000000000004,61.3,61.150000000000006,61
16.1,57.06,59.9,61.13333333333333,60.9,60.78
16.2,56.88333333333333,59.64,60.9,60.660000000000004,60.46666666666667
16.3,56.63333333333333,59.43333333333334,60.66666666666667,60.45,60.22857142857143
16.4,56.324999999999996,59.3,60.416666666666664,60.239999999999995,60
16.5,56.1,59,60.14,60,59.8
16.6,55.849999999999994,58.8,59.94,59.760000000000005,59.56
16.7,55.5,58.475,59.660000000000004,59.5,59.349999999999994
16.8,55.3,58.17999999999999,59.44,59.3,59.160000000000004
16.9,55.1,57.9,59.2,59.04,58.96
17,54.82000000000001,57.76,59,58.875,58.66666666666667
17.1,54.55,57.4,58.733333333333334,58.66666666666667,58.43333333333333
17.2,54.239999999999995,57.11666666666667,58.5,58.4,58.22
17.3,54.025,56.916666666666664,58.3,58.18000000000001,58
17.4,53.8,56.63333333333333,58.080000000000005,58.06,57.86666666666667
17.5,53.5,56.425,57.760000000000005,57.75,57.6
17.6,53.266666666666666,56.22,57.6,57.5,57.33333333333333
17.7,53.080000000000005,56.019999999999996,57.379999999999995,57.266666666666666,57.1
17.8,52.77142857142857,55.74,57.1,57.06,56.9
17.9,52.61666666666667,55.43333333333333,56.9,56.925,56.8
18,52.375,55.225,56.62,56.64,56.583333333333336
18.1,52.160000000000004,54.980000000000004,56.5,56.419999999999995,56.33333333333333
18.2,51.975,54.766666666666666,56.25,56.2,56.2
18.3,51.7,54.56,56.1,55.9,55.9
18.4,51.45,54.25,55.75,55.720000000000006,55.739999999999995
18.5,51.16666666666667,54.04,55.525,55.56,55.449999999999996
18.6,50.9,53.849999999999994,55.33333333333333,55.38333333333333,55.3
18.7,50.660000000000004,53.575,55.12,55.16666666666667,55.03333333333333
18.8,50.483333333333334,53.4,54.94,54.9,54.81666666666666
18.9,50.2,53.233333333333334,54.760000000000005,54.71666666666667,54.55
19,50.016666666666666,52.983333333333334,54.525,54.53333333333333,54.4
19.1,49.71666666666667,52.733333333333334,54.33333333333333,54.31999999999999,54.25
19.2,49.5,52.48571428571429,54.12,54.1,54.05
19.3,49.3,52.24,53.916666666666664,53.9,53.83333333333333
19.4,49.1,52.075,53.65,53.675000000000004,53.57142857142858
19.5,48.875,51.824999999999996,53.5,53.5,53.416666666666664
19.6,48.650000000000006,51.5,53.22,53.239999999999995,53.2
19.7,48.4,51.375,52.98571428571429,53.019999999999996,53
19.8,48.21666666666667,51.14,52.849999999999994,52.83333333333333,52.824999999999996
19.9,48,50.919999999999995,52.56,52.660000000000004,52.5
20,47.74,50.666666666666664,52.4,52.45,52.3
20.1,47.6,50.519999999999996,52.14,52.225,52.125
20.2,47.4,50.324999999999996,51.9,52.05,52
20.3,47.1,50.1,51.760000000000005,51.849999999999994,51.775
20.4,46.9,49.875,51.483333333333334,51.7,51.6
20.5,46.68333333333334,49.625,51.275,51.5,51.416666666666664
20.6,46.5,49.4,51.04,51.233333333333334,51.1
20.7,46.225,49.18000000000001,50.9,51.02,50.980000000000004
20.8,45.975,48.96,50.68000000000001,50.824999999999996,50.849999999999994
20.9,45.8,48.81999999999999,50.46,50.6,50.6
21,45.6,48.6,50.31999999999999,50.43333333333333,50.45
21.1,45.483333333333334,48.4,50.13333333333333,50.16666666666667,50.2
21.2,45.3,48.2,49.925,50.083333333333336,50.025
21.3,45.1,47.94285714285714,49.7,49.9,49.839999999999996
21.4,44.9,47.8,49.6,49.733333333333334,49.6
21.5,44.66666666666667,47.6,49.4,49.53333333333334,49.43333333333333
21.6,44.4,47.4,49.2,49.260000000000005,49.25
21.7,44.25,47.175000000000004,48.93333333333333,49.04,49.1
21.8,44,46.95,48.72,48.871428571428574,48.86
21.9,43.81999999999999,46.78,48.5,48.7,48.660000000000004
22,43.64,46.6,48.3,48.6,48.5
22.1,43.425,46.4,48.1,48.4,48.3
22.2,43.175000000000004,46.2,47.916666666666664,48.2,48.083333333333336
22.3,43.05,46,47.72,48,47.975
22.4,42.849999999999994,45.81666666666666,47.519999999999996,47.78,47.78333333333333
22.5,42.64,45.6,47.4,47.6,47.61666666666667
22.6,42.53333333333333,45.4,47.150000000000006,47.45,47.475
22.7,42.25,45.2,47,47.3,47.266666666666666
22.8,42.083333333333336,45,46.8,47.05,47.05
22.9,41.975,44.81999999999999,46.7,46.9,46.849999999999994
23,41.8,44.625,46.516666666666666,46.739999999999995,46.62
23.1,41.55,44.43333333333333,46.24,46.56,46.480000000000004
23.2,41.333333333333336,44.239999999999995,46.025,46.339999999999996,46.3
23.3,41.18000000000001,44.04,45.839999999999996,46.28,46.12
23.4,40.92857142857142,43.9,45.7,46.03333333333333,45.916666666666664
23.5,40.8,43.75,45.5,45.83333333333333,45.7
23.6,40.6,43.525,45.33333333333333,45.62,45.6
23.7,40.425,43.349999999999994,45.2,45.5,45.419999999999995
23.8,40.2,43.150000000000006,45.019999999999996,45.2,45.33333333333333
23.9,40.06666666666667,43.05,44.81999999999999,45.1,45.14
24,39.9,42.8,44.6,45,44.9
24.1,39.8,42.675000000000004,44.416666666666664,44.75,44.78333333333333
24.2,39.6,42.44,44.3,44.6,44.55714285714286
24.3,39.266666666666666,42.225,44.083333333333336,44.45,44.46
24.4,39.080000000000005,42.05,43.916666666666664,44.3,44.260000000000005
24.5,38.96,41.9,43.766666666666666,44.13333333333333,44.06
24.6,38.675000000000004,41.7,43.6,43.9,43.96
24.7,38.6,41.55,43.4,43.7,43.75
24.8,38.38,41.349999999999994,43.275,43.580000000000005,43.575
24.9,38.3,41.13333333333333,43.1,43.41428571428571,43.339999999999996
25,38.05,41.025,42.93333333333333,43.2,43.225
25.1,37.9,40.849999999999994,42.8,43.075,43.1
25.2,37.78333333333333,40.625,42.55,42.824999999999996,42.9
25.3,37.6,40.475,42.4,42.775,42.75
25.4,37.46,40.28333333333333,42.18000000000001,42.525,42.6
25.5,37.225,40.1,42.083333333333336,42.4,42.43333333333333
25.6,37.075,39.95,41.875,42.22500000000001,42.3
25.7,36.9,39.82,41.760000000000005,42,42.1
25.8,36.68333333333333,39.6,41.55,41.9,41.95
25.9,36.6,39.5,41.349999999999994,41.8,41.8
26,36.5,39.325,41.239999999999995,41.6,41.574999999999996
26.1,36.379999999999995,39.150000000000006,41.12500000000001,41.44,41.44
26.2,36.2,38.974999999999994,40.93333333333333,41.33333333333333,41.279999999999994
26.3,35.974999999999994,38.849999999999994,40.739999999999995,41.160000000000004,41.1
26.4,35.8,38.6,40.6,41,41
26.5,35.66666666666667,38.46,40.44,40.849999999999994,40.77499999999999
26.6,35.5,38.3,40.3,40.660000000000004,40.7
26.7,35.349999999999994,38.160000000000004,40.1,40.5,40.5
26.8,35.175,38.025000000000006,39.95,40.4,40.379999999999995
26.9,35,37.86,39.77499999999999,40.2,40.18333333333333
27,34.86,37.739999999999995,39.54,40.06,40.01666666666667
27.1,34.739999999999995,37.56,39.45,39.86666666666667,39.9
27.2,34.55,37.36,39.3,39.7,39.760000000000005
27.3,34.46666666666667,37.2,39.21666666666667,39.6,39.574999999999996
27.4,34.26666666666666,37.1,39,39.42,39.45
27.5,34.1,37,38.8,39.3,39.266666666666666
27.6,33.95,36.82,38.7,39.1,39.2
27.7,33.8,36.620000000000005,38.574999999999996,39,39.01428571428572
27.8,33.7,36.379999999999995,38.4,38.82,38.91666666666667
27.9,33.6,36.3,38.22500000000001,38.7,38.72500000000001
28,33.42,36.150000000000006,38.1,38.5,38.54
28.1,33.2,35.96666666666667,37.93333333333333,38.4,38.44
28.2,33.02,35.9,37.720000000000006,38.3,38.260000000000005
28.3,32.883333333333326,35.66666666666667,37.64,38.1,38.074999999999996
28.4,32.8,35.5,37.45,37.93333333333333,37.96
28.5,32.675,35.43333333333333,37.36666666666667,37.825,37.825
28.6,32.52,35.3,37.2,37.7,37.7
28.7,32.349999999999994,35.13333333333333,37.02,37.5,37.5
28.8,32.2,35,36.82,37.33333333333333,37.4
28.9,32.03333333333333,34.83333333333333,36.739999999999995,37.2,37.239999999999995
29,31.966666666666665,34.66666666666667,36.6,37.1,37.1
29.1,31.874999999999996,34.56,36.5,37,37
29.2,31.65,34.383333333333326,36.339999999999996,36.825,36.8
29.3,31.439999999999998,34.2,36.120000000000005,36.675,36.7
29.4,31.320000000000004,34.1,36.04,36.48333333333333,36.55
29.5,31.2,34,35.9,36.4,36.45
29.6,31.1,33.8,35.76666666666666,36.239999999999995,36.3
29.7,31,33.6,35.63333333333333,36.03333333333333,36.2
29.8,30.825000000000003,33.48,35.44,35.96,36.05
29.9,30.7,33.37499999999999,35.349999999999994,35.849999999999994,35.9
30,30.533333333333335,33.239999999999995,35.18,35.7,35.7
