Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=3cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
-15.4,,,,,,,63.73999999999986,105.5
-15.3,,,,,,3.2,73.73999999999995,105.5
-15.2,,,,,,3.3,82.23999999999992,105.5
-15.1,,,,,,3.3750000000000018,88.8,105.5
-15,,,,,,3.433333333333333,93.03333333333337,105.5
-14.9,,,,,,3.5,95.57499999999997,105.5
-14.8,,,,,,3.6,97.37999999999998,105.4
-14.7,,,,,,3.7,98.7,105.4
-14.6,,,,,,3.75,99.62,105.4
-14.5,,,,,,3.824999999999998,100.42500000000001,105.4
-14.4,,,,,,3.933333333333333,101.06666666666666,105.3
-14.3,,,,,,4,101.4,105.3
-14.2,,,,,,4.133333333333333,101.825,105.3
-14.1,,,,,,4.2,102.05,105.28333333333333
-14,,,,,,4.35,102.26666666666667,105.2
-13.9,,,,,,4.5,102.53333333333333,105.2
-13.8,,,,,,4.6,102.7,105.2
-13.7,,,,,,4.7,102.8,105.2
-13.6,,,,,,4.8,103,105.2
-13.5,,,,,,4.966666666666667,103.08571428571427,105.2
-13.4,,,,,,5.1,103.2,105.2
-13.3,,,,,,5.2,103.3,105.24
-13.2,,,,,,5.4,103.4,105.3
-13.1,,,,,,5.5,103.46000000000001,105.3
-13,,,,,,5.675000000000002,103.6,105.3
-12.9,,,,,,5.839999999999998,103.7,105.3
-12.8,,,,,,6,103.8,105.3
-12.7,,,,,,6.2,103.8,105.3
-12.6,,,,,,6.366666666666668,103.9,105.3
-12.5,,,,,,6.575000000000001,103.9,105.3
-12.4,,,,,,6.725,104,105.3
-12.3,,,,,,6.966666666666669,104,105.3
-12.2,,,,,,7.2,104.1,105.3
-12.1,,,,,,7.419999999999999,104.1,105.3
-12,,,,,,7.7,104.1,105.3
-11.9,,,,,,7.9,104.2,105.3
-11.8,,,,,,8.3,104.2,105.3
-11.7,,,,,,8.7,104.2,105.25
-11.6,,,,,,9.066666666666668,104.2,105.2
-11.5,,,,,,9.549999999999997,104.3,105.2
-11.4,,,,,,10.140000000000002,104.3,105.2
-11.3,,,,,,10.8,104.3,105.2
-11.2,,,,,,11.674999999999997,104.3,105.2
-11.1,,,,,,12.700000000000005,104.3,105.13333333333333
-11,,,,,,14.100000000000001,104.3,105.06666666666666
-10.9,,,,,,16.00000000000001,104.3,105
-10.8,,,,,,18.70000000000001,104.3,105
-10.7,,,,,,22.459999999999972,104.3,104.9
-10.6,,,,,,28.3,104.3,104.875
-10.5,,,,,,36.35,104.3,104.8
-10.4,,,,,,46.3,104.2,104.65
-10.3,,,,,,56.5,104.11999999999999,104.58333333333333
-10.2,,,,,,67.2,104.03333333333333,104.5
-10.1,,,,,1.8,76.1333333333333,104,104.4
-10,,,,,1.9,83.54000000000002,103.9,104.4
-9.9,,,,,1.9,89.17499999999998,103.9,104.4
-9.8,,,,,2,92.36000000000001,103.9,104.3
-9.7,,,,,2,94.7,103.9,104.3
-9.6,,,,,2.1,96.35,103.9,104.3
-9.5,,,,,2.1,97.6,103.9,104.3
-9.4,,,,,2.2,98.6,103.9,104.3
-9.3,,,,,2.2,99.3,103.9,104.3
-9.2,,,,,2.3,100,103.9,104.4
-9.1,,,,,2.3,100.5,104,104.4
-9,,,,1.4,2.4,100.775,104,104.4
-8.9,,,,1.5,2.5,101.16666666666667,104.1,104.4
-8.8,,,,1.5,2.566666666666668,101.4,104.1,104.5
-8.7,,,,1.6,2.6,101.73333333333333,104.2,104.5
-8.6,,,,1.6,2.7,101.96666666666667,104.2,104.5
-8.5,,,,1.6,2.8,102.2,104.2,104.4
-8.4,,,,1.7,2.9,102.325,104.2,104.4
-8.3,,,,1.7,2.924999999999999,102.5,104.2,104.4
-8.2,,,,1.8,3.05,102.6,104.2,104.4
-8.1,,,,1.8,3.2,102.66,104.21666666666667,104.4
-8,,,1.1,1.9,3.3,102.8,104.3,104.4
-7.9,,,1.1,1.9,3.4,102.875,104.3,104.4
-7.8,,,1.1,2,3.5,102.925,104.3,104.4
-7.7,,,1.2,2.033333333333332,3.6,103,104.3,104.4
-7.6,,,1.2,2.1,3.7,103.1,104.3,104.31666666666666
-7.5,,,1.2,2.2,3.9,103.2,104.3,104.3
-7.4,,,1.2,2.3,4,103.2,104.3,104.3
-7.3,,,1.3,2.3,4.175000000000001,103.3,104.3,104.3
-7.2,,,1.3,2.4,4.3,103.3,104.3,104.3
-7.1,,,1.4,2.5,4.533333333333331,103.4,104.3,104.3
-7,,0.7,1.4,2.6,4.7,103.4,104.3,104.3
-6.9,,0.7,1.4,2.6400000000000006,4.924999999999999,103.5,104.3,104.3
-6.8,,0.8,1.5,2.8,5.175000000000001,103.5,104.3,104.3
-6.7,,0.8,1.5,2.866666666666668,5.4,103.5,104.3,104.3
-6.6,,0.8,1.6,3,5.749999999999998,103.6,104.3,104.3
-6.5,0.6,0.8,1.6,3.1,6.075000000000001,103.6,104.3,104.3
-6.4,0.6,0.8,1.7,3.2,6.533333333333331,103.625,104.3,104.28333333333333
-6.3,0.6,0.9,1.7,3.3666666666666667,7,103.7,104.3,104.2
-6.2,0.6,0.9,1.8,3.5,7.575000000000001,103.72500000000001,104.3,104.2
-6.1,0.6,0.9,1.9,3.6500000000000004,8.3,103.8,104.3,104.2
-6,0.6,0.9,1.9,3.8499999999999996,9.2,103.8,104.3,104.2
-5.9,0.6,1,2,4.04,10.4,103.8,104.3,104.2
-5.8,0.7,1,2.1,4.2250000000000005,12,103.9,104.3,104.2
-5.7,0.7,1,2.2,4.5,14,103.9,104.3,104.2
-5.6,0.7,1,2.3,4.766666666666667,17.099999999999998,103.9,104.3,104.1
-5.5,0.7,1.1,2.3,5.1,21.46666666666667,103.9,104.3,104.1
-5.4,0.7,1.1,2.4,5.5,28.7,103.9,104.3,104.1
-5.3,0.7,1.1,2.55,5.933333333333334,37.749999999999986,103.9,104.2,104.06666666666666
-5.2,0.8,1.2,2.7,6.4,47.86666666666667,103.9,104.2,104
-5.1,0.8,1.2,2.8,7.133333333333334,59.024999999999984,103.9,104.2,103.92
-5,0.8,1.2,2.9,8,69.30000000000001,103.9,104.2,103.9
-4.9,0.8,1.3,3.1,9.05,78.9,103.9,104.1,103.9
-4.8,0.9,1.4,3.3,10.449999999999998,86.00000000000001,103.9,104.1,103.9
-4.7,0.9,1.4,3.5,12.35,90.96666666666667,103.8,104.05,103.8
-4.6,0.9,1.5,3.75,14.866666666666667,93.83333333333333,103.8,104,103.72
-4.5,0.9,1.5,4,18.77499999999999,95.7,103.7,103.9,103.7
-4.4,1,1.6,4.3,24.900000000000002,97.2,103.6,103.9,103.6
-4.3,1,1.6666666666666667,4.7,32.75,98.4,103.6,103.8,103.6
-4.2,1,1.7,5.2,42.43333333333333,99.2,103.5,103.78,103.5
-4.1,1.1,1.8,5.7,53.46666666666667,99.85,103.5,103.65,103.43333333333334
-4,1.1,1.9,6.5,64.7,100.27499999999999,103.46666666666667,103.6,103.34
-3.9,1.2,2,7.4,74.03333333333333,100.7,103.4,103.53333333333333,103.3
-3.8,1.2,2.2,8.7,82.53333333333333,101,103.36666666666667,103.5,103.21428571428572
-3.7,1.3,2.3,10.2,88.65,101.325,103.3,103.4,103.2
-3.6,1.3,2.5,12.4,92.275,101.53333333333333,103.3,103.31666666666666,103.1
-3.5,1.5,2.7,15.7,94.86666666666666,101.7,103.2,103.3,103.1
-3.4,1.6,3,20.5,96.55,101.8,103.2,103.26666666666667,103
-3.3,1.7,3.3,28.53333333333333,97.825,101.9,103.1,103.2,102.95
-3.2,1.8,3.7,38.4,98.725,102,103.08,103.1,102.8
-3.1,1.9,4.2333333333333325,48.7,99.43333333333334,102.03333333333333,103,103.1,102.8
-3,2.1,4.9,59.7,99.95,102.1,102.9,102.96666666666667,102.7
-2.9,2.3499999999999996,5.7,70.53333333333333,100.36666666666667,102.1,102.83333333333333,102.9,102.63333333333333
-2.8,2.6500000000000004,6.8,79.8,100.6,102.1,102.77499999999999,102.8,102.46666666666667
-2.7,3,8.3,86.6,100.8,102.03333333333333,102.625,102.7,102.38333333333334
-2.6,3.4,10.25,91,100.9,102,102.5,102.58333333333333,102.21666666666667
-2.5,4,13.2,94,101,101.9,102.4,102.38571428571429,102.1
-2.4,4.8,17.6,95.6,101.1,101.9,102.3,102.23333333333333,102
-2.3,5.800000000000001,24.4,97.1,101.1,101.8,102.15,102.1,101.87142857142858
-2.2,7.15,33.6,98.1,101.1,101.7,102,102,101.7
-2.1,9.15,44.05,98.7,101.1,101.6,101.9,101.85,101.55
-2,11.8,56.3,99.2,101,101.6,101.76,101.7,101.45
-1.9,15.7,66.75,99.65,100.9,101.4,101.6,101.58333333333333,101.28333333333333
-1.8,22.1,76.25,99.8,100.86666666666667,101.3,101.42500000000001,101.5,101.11666666666666
-1.7,31.5,84.6,100,100.8,101.3,101.23333333333333,101.3,101.05
-1.6,42.2,89.3,100.2,100.73333333333333,101.16666666666667,101.2,101.11999999999999,101
-1.5,53.4,92.7,100.3,100.7,101,101.1,101.08,100.88000000000001
-1.4,65.3,94.9,100.4,100.7,100.9,101,101,100.8
-1.3,75.4,96.4,100.4,100.7,100.8,100.93333333333334,100.9,100.63333333333333
-1.2,83.3,97.5,100.4,100.6,100.8,100.825,100.8,100.57142857142857
-1.1,89.3,98.19999999999999,100.4,100.5,100.7,100.66,100.7,100.5
-1,93.1,98.7,100.4,100.5,100.65,100.6,100.6,100.44
-0.9,95.10000000000001,99.1,100.4,100.4,100.575,100.5,100.48,100.34
-0.8,96.8,99.5,100.3,100.4,100.425,100.4,100.4,100.3
-0.7,97.9,99.6,100.3,100.3,100.35,100.4,100.3,100.25714285714285
-0.6,98.6,99.8,100.2,100.3,100.3,100.3,100.28333333333333,100.2
-0.5,99.2,99.9,100.2,100.2,100.2,100.2,100.2,100.1
-0.4,99.64999999999999,99.9,100.15,100.1,100.13333333333333,100.1,100.1,100.1
-0.3,99.9,100,100.1,100.05,100.1,100.1,100.06,100.05
-0.2,99.95,100,100,100,100.05,100,100,100
-0.1,100,100,100,100,100,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100.03999999999999,100,100,100,100
0.2,99.83333333333333,100,100,100.1,100,100,100,100
0.3,99.65,99.9,100.1,100.1,100.05,100,100,100
0.4,99.4,99.9,100.1,100.2,100.1,100,100.02,100.1
0.5,99.1,99.8,100.2,100.2,100.125,100.1,100.1,100.1
0.6,98.55,99.66666666666667,100.2,100.2,100.2,100.2,100.2,100.2
0.7,97.8,99.5,100.2,100.3,100.3,100.2,100.22,100.28571428571428
0.8,96.56666666666666,99.3,100.2,100.3,100.4,100.3,100.3,100.3
0.9,95,99,100.3,100.46666666666667,100.5,100.4,100.36,100.3
1,92.5,98.66666666666666,100.3,100.5,100.55,100.5,100.48,100.4
1.1,89,98.1,100.3,100.6,100.6,100.575,100.6,100.5
1.2,83.56666666666666,97.3,100.3,100.61999999999999,100.7,100.6,100.7,100.6
1.3,75.13333333333333,96.44999999999999,100.3,100.7,100.7,100.7,100.72,100.66666666666667
1.4,64.9,94.9,100.25,100.7,100.73333333333333,100.8,100.9,100.73333333333333
1.5,52.9,92.8,100.2,100.75,100.8,100.9,100.96666666666667,100.9
1.6,42,89.5,100.1,100.8,100.8,101,101,101
1.7,31.4,84,99.9,100.8,100.92,101.1,101.11666666666666,101.1
1.8,22.2,76.6,99.7,100.8,101,101.175,101.2,101.15
1.9,16,67.1,99.5,100.8,101.15,101.3,101.3,101.21666666666667
2,11.899999999999999,55.7,99.2,100.9,101.2,101.4,101.44285714285715,101.38333333333334
2.1,9.15,44.35,98.7,100.9,101.3,101.5,101.52,101.58
2.2,7.166666666666669,33.1,98,100.9,101.4,101.7,101.7,101.74285714285715
2.3,5.7,24.35,97,101,101.4,101.8,101.8,101.8
2.4,4.75,17.4,95.7,100.9,101.5,101.9,101.95714285714286,102
2.5,4,13.3,93.8,100.9,101.5,102,102.1,102.1
2.6,3.4,10.3,91,100.825,101.65,102.1,102.26,102.24
2.7,3,8.2,86.75,100.63333333333333,101.7,102.23333333333333,102.4,102.32
2.8,2.6500000000000004,6.8,79.8,100.4,101.7,102.4,102.5,102.5
2.9,2.3333333333333335,5.6,70.8,100.2,101.8,102.46000000000001,102.56666666666666,102.56666666666666
3,2.1,4.8,59.8,99.8,101.8,102.53333333333333,102.675,102.7
3.1,1.9,4.166666666666666,48.9,99.3,101.7,102.6,102.7,102.8
3.2,1.8,3.7,38.4,98.675,101.7,102.7,102.8,102.83333333333333
3.3,1.6,3.3,27.9,97.7,101.55,102.8,102.9,102.9
3.4,1.6,3,20.7,96.36,101.46666666666667,102.8,102.9,103
3.5,1.4666666666666666,2.75,15.7,94.83333333333333,101.36,102.9,103,103.1
3.6,1.4,2.55,12.5,92.33333333333333,101.2,102.9,103.1,103.11666666666666
3.7,1.3,2.3,10.2,88.55,101,102.9,103.1,103.2
3.8,1.2,2.166666666666667,8.5,82.76666666666667,100.76666666666667,103,103.2,103.25
3.9,1.2,2,7.4,73.96666666666667,100.45,103,103.26,103.3
4,1.1,1.9,6.466666666666667,64.8,100.06666666666666,103.1,103.3,103.3
4.1,1.1,1.8,5.7,53.6,99.5,103.1,103.35,103.4
4.2,1,1.7,5.1,42.8,98.85,103.2,103.4,103.5
4.3,1,1.65,4.6,32.6,98.15,103.2,103.5,103.53999999999999
4.4,1,1.6,4.3,24.3,96.94999999999999,103.3,103.5,103.6
4.5,0.9,1.5,3.95,18.566666666666666,95.56666666666668,103.3,103.53999999999999,103.7
4.6,0.9,1.4,3.7,14.666666666666666,93.39999999999999,103.3,103.6,103.75
4.7,0.9,1.4,3.5,12.2,90.53999999999999,103.375,103.68333333333334,103.8
4.8,0.8666666666666667,1.3,3.2,10.375000000000004,85.8,103.4,103.7,103.9
4.9,0.8,1.3,3.1,8.9,78.69999999999999,103.4,103.7,103.9
5,0.8,1.2,2.9,7.875000000000001,69.9,103.5,103.8,103.9
5.1,0.8,1.2,2.8,7.033333333333333,59.4,103.5,103.8,103.95
5.2,0.8,1.2,2.7,6.433333333333334,48.36666666666667,103.6,103.86666666666667,104
5.3,0.7,1.1,2.55,5.85,38,103.6,103.9,104
5.4,0.7,1.1,2.4,5.4,28.566666666666666,103.5,103.9,104.1
5.5,0.7,1.1,2.3,5,21.4,103.5,103.9,104.1
5.6,0.7,1,2.2,4.7333333333333325,17.066666666666666,103.5,103.98333333333333,104.13333333333333
5.7,0.7,1,2.2,4.5,14.075000000000006,103.5,104,104.2
5.8,0.7,1,2.1,4.166666666666667,11.999999999999996,103.5,104,104.2
5.9,0.6,0.9,2,3.9749999999999996,10.299999999999999,103.5,104,104.2
6,0.6,0.9,1.9,3.825,9.200000000000001,103.4,104,104.2
6.1,0.6,0.9,1.9,3.6250000000000004,8.275,103.4,104,104.2
6.2,0.6,0.9,1.8,3.45,7.5,103.35,104,104.2
6.3,0.6,0.8500000000000001,1.7,3.3,6.933333333333334,103.3,104,104.2
6.4,0.6,0.8,1.7,3.2,6.433333333333332,103.3,104,104.3
6.5,0.6,0.8,1.6,3.066666666666668,6,103.3,104,104.3
6.6,,0.8,1.6,2.933333333333332,5.6,103.2,104,104.3
6.7,,0.8,1.5,2.8499999999999996,5.4,103.2,104,104.3
6.8,,0.8,1.5,2.7333333333333316,5.1,103.15,104,104.3
6.9,,0.8,1.4,2.7,4.8,103.1,104,104.3
7,,0.7,1.4,2.566666666666668,4.580000000000001,103.06666666666666,104,104.3
7.1,,,1.4,2.5,4.4,103,103.91666666666667,104.3
7.2,,,1.3,2.4,4.2,103,103.9,104.3
7.3,,,1.3,2.3,4.066666666666668,102.925,103.9,104.3
7.4,,,1.2,2.2,3.9,102.9,103.9,104.3
7.5,,,1.2,2.2,3.780000000000001,102.9,103.9,104.3
7.6,,,1.2,2.1,3.6500000000000004,102.8,103.9,104.4
7.7,,,1.1,2,3.5199999999999987,102.7,103.9,104.4
7.8,,,1.1,1.975000000000001,3.4,102.6,103.9,104.4
7.9,,,1.1,1.9,3.3,102.575,103.9,104.4
8,,,1.1,1.85,3.2,102.5,104,104.4
8.1,,,,1.8,3.1,102.4,104,104.4
8.2,,,,1.75,3,102.3,104,104.4
8.3,,,,1.7,2.8800000000000012,102.2,104,104.4
8.4,,,,1.7,2.8,102,104,104.4
8.5,,,,1.6,2.724999999999999,101.95,104,104.43333333333334
8.6,,,,1.6,2.6599999999999997,101.7,104,104.5
8.7,,,,1.6,2.524999999999999,101.5,103.9,104.5
8.8,,,,1.5,2.5,101.33333333333334,103.9,104.48
8.9,,,,1.5,2.4,100.9,103.88571428571429,104.4
9,,,,1.4,2.3499999999999996,100.625,103.8,104.4
9.1,,,,,2.3,100.2,103.8,104.4
9.2,,,,,2.2,99.75,103.76666666666667,104.4
9.3,,,,,2.2,99.14,103.7,104.35
9.4,,,,,2.1,98.3,103.65,104.3
9.5,,,,,2.024999999999999,97.26666666666667,103.6,104.3
9.6,,,,,2,96.16000000000001,103.6,104.3
9.7,,,,,2,94.43333333333332,103.55,104.3
9.8,,,,,1.9,92.3,103.5,104.33333333333333
9.9,,,,,1.9,88.90000000000002,103.6,104.4
10,,,,,1.8,83.9,103.6,104.4
10.1,,,,,1.8,76.1666666666667,103.6,104.4
10.2,,,,,,66.45,103.7,104.5
10.3,,,,,,56.9,103.7,104.51666666666667
10.4,,,,,,46.45000000000004,103.8,104.68333333333334
10.5,,,,,,36.3,103.9,104.8
10.6,,,,,,28,103.9,104.8
10.7,,,,,,22.425000000000015,103.9,104.9
10.8,,,,,,18.59999999999999,104,105
10.9,,,,,,15.90000000000001,104,105
11,,,,,,13.974999999999994,104.1,105.1
11.1,,,,,,12.7,104.1,105.16666666666667
11.2,,,,,,11.6,104.1,105.2
11.3,,,,,,10.75,104.02857142857142,105.2
11.4,,,,,,10.1,104,105.2
11.5,,,,,,9.479999999999999,104,105.2
11.6,,,,,,9,104,105.2
11.7,,,,,,8.55,103.9,105.2
11.8,,,,,,8.224999999999998,103.9,105.3
11.9,,,,,,7.875000000000001,103.9,105.3
12,,,,,,7.575000000000001,103.9,105.3
12.1,,,,,,7.324999999999999,103.9,105.3
12.2,,,,,,7.066666666666668,103.8,105.3
12.3,,,,,,6.9,103.8,105.3
12.4,,,,,,6.7,103.76666666666667,105.3
12.5,,,,,,6.4,103.7,105.3
12.6,,,,,,6.266666666666668,103.7,105.3
12.7,,,,,,6.033333333333331,103.6,105.3
12.8,,,,,,5.86,103.55,105.3
12.9,,,,,,5.7,103.48,105.3
13,,,,,,5.575000000000001,103.375,105.3
13.1,,,,,,5.4,103.3,105.3
13.2,,,,,,5.275000000000002,103.2,105.3
13.3,,,,,,5.124999999999998,103.16,105.21666666666667
13.4,,,,,,5,103.03999999999999,105.2
13.5,,,,,,4.880000000000002,102.92,105.2
13.6,,,,,,4.7,102.8,105.2
13.7,,,,,,4.6,102.7,105.2
13.8,,,,,,4.5,102.53999999999999,105.2
13.9,,,,,,4.4,102.33333333333333,105.2
14,,,,,,4.3,102.06,105.2
14.1,,,,,,4.15,101.9,105.3
14.2,,,,,,4.1,101.65,105.3
14.3,,,,,,4,101.23333333333333,105.3
14.4,,,,,,3.9,100.85,105.3
14.5,,,,,,3.8,100.26666666666667,105.4
14.6,,,,,,3.7,99.48,105.4
14.7,,,,,,3.6,98.49999999999999,105.4
14.8,,,,,,3.5,97.23333333333335,105.4
14.9,,,,,,3.4,95.3,105.5
15,,,,,,3.4,92.76666666666665,105.5
15.1,,,,,,3.3,88.6,105.5
15.2,,,,,,3.2,82.06000000000004,105.5
15.3,,,,,,3.1,73.3600000000001,105.5
15.4,,,,,,,63.27499999999992,105.5
15.5,,,,,,,53.49999999999995,105.5
15.6,,,,,,,43.3,105.5
15.7,,,,,,,34.18333333333337,105.5
15.8,,,,,,,26.6833333333333,105.5
15.9,,,,,,,21.79999999999998,105.5
16,,,,,,,18.45000000000001,105.43333333333334
16.1,,,,,,,16.4,105.4
16.2,,,,,,,14.666666666666679,105.4
16.3,,,,,,,13.5,105.3
16.4,,,,,,,12.56666666666666,105.2
16.5,,,,,,,11.7,105.2
16.6,,,,,,,11.166666666666663,105.16
16.7,,,,,,,10.639999999999997,105.1
16.8,,,,,,,10.160000000000002,105
16.9,,,,,,,9.76666666666667,104.97500000000001
17,,,,,,,9.433333333333332,104.9
17.1,,,,,,,9.2,104.83333333333333
17.2,,,,,,,8.850000000000001,104.8
17.3,,,,,,,8.58,104.8
17.4,,,,,,,8.4,104.7
17.5,,,,,,,8.2,104.7
17.6,,,,,,,7.9,104.7
17.7,,,,,,,7.7,104.7
17.8,,,,,,,7.580000000000001,104.7
17.9,,,,,,,7.371428571428573,104.72857142857143
18,,,,,,,7.216666666666666,104.8
18.1,,,,,,,7,104.8
18.2,,,,,,,6.8166666666666655,104.8
18.3,,,,,,,6.699999999999999,104.9
18.4,,,,,,,6.5,104.88000000000001
18.5,,,,,,,6.416666666666666,104.8
18.6,,,,,,,6.2,104.8
18.7,,,,,,,6.1,104.7
18.8,,,,,,,5.966666666666669,104.6
18.9,,,,,,,5.8,104.425
19,,,,,,,5.7,104.22
19.1,,,,,,,5.560000000000002,103.97999999999999
19.2,,,,,,,5.4,103.725
19.3,,,,,,,5.3,103.38000000000001
19.4,,,,,,,5.216666666666666,103
19.5,,,,,,,5.05,102.56
19.6,,,,,,,4.939999999999998,102.1
19.7,,,,,,,4.85,101.43333333333334
19.8,,,,,,,4.724999999999998,100.64000000000001
19.9,,,,,,,4.619999999999998,99.47999999999999
20,,,,,,,4.55,98.13333333333334
20.1,,,,,,,4.5,96.13333333333333
20.2,,,,,,,4.324999999999999,92.95
20.3,,,,,,,4.2,87.78333333333337
20.4,,,,,,,4.2,80.1166666666667
20.5,,,,,,,,71.5
20.6,,,,,,,,61.2
20.7,,,,,,,,50.179999999999936
20.8,,,,,,,,40.2
20.9,,,,,,,,31.6
21,,,,,,,,24.9
21.1,,,,,,,,20.67999999999998
21.2,,,,,,,,17.859999999999985
21.3,,,,,,,,15.933333333333318
21.4,,,,,,,,14.460000000000013
21.5,,,,,,,,13.399999999999995
21.6,,,,,,,,12.520000000000005
21.7,,,,,,,,11.8
21.8,,,,,,,,11.150000000000002
21.9,,,,,,,,10.666666666666668
22,,,,,,,,10.3
22.1,,,,,,,,9.9
22.2,,,,,,,,9.566666666666663
22.3,,,,,,,,9.249999999999996
22.4,,,,,,,,8.98
22.5,,,,,,,,8.7
22.6,,,,,,,,8.42
22.7,,,,,,,,8.2
22.8,,,,,,,,7.933333333333332
22.9,,,,,,,,7.7600000000000025
23,,,,,,,,7.524999999999999
23.1,,,,,,,,7.3166666666666655
23.2,,,,,,,,7.1
23.3,,,,,,,,6.883333333333335
23.4,,,,,,,,6.7
23.5,,,,,,,,6.516666666666666
23.6,,,,,,,,6.35
23.7,,,,,,,,6.166666666666668
23.8,,,,,,,,6
23.9,,,,,,,,5.833333333333332
24,,,,,,,,5.660000000000002
24.1,,,,,,,,5.583333333333334
24.2,,,,,,,,5.416666666666666
24.3,,,,,,,,5.25
24.4,,,,,,,,5.1
24.5,,,,,,,,5.016666666666666
24.6,,,,,,,,4.824999999999998
24.7,,,,,,,,4.716666666666666
24.8,,,,,,,,4.639999999999998
