Percentage Depth Doses,,,,,
Wedge 30,,,,,
SSD=80cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
4.6,94.83333333333333,94.46666666666667,91.45,88.525,87.5
4.7,94.45,93.96,91.1,88.11428571428571,87.12
4.8,93.92500000000001,93.6,90.65,87.825,86.75
4.9,93.56666666666666,93.27499999999999,90.21249999999999,87.375,86.375
5,93.1,92.85,89.83749999999999,87.05,85.95
5.1,92.55,92.35000000000001,89.55000000000001,86.625,85.66666666666667
5.2,92.2,92.05,89.175,86.1375,85.3
5.3,91.75,91.55,88.74000000000001,85.85714285714286,84.86666666666667
5.4,91.3,91.15,88.375,85.52499999999999,84.5
5.5,90.85,90.7,87.95,85.15,84.23333333333333
5.6,90.4,90.30000000000001,87.475,84.7,83.83333333333333
5.7,89.875,89.9,87.12,84.33333333333333,83.53333333333333
5.8,89.375,89.4,86.7,83.975,83.05
5.9,88.95,89.05,86.4,83.65,82.675
6,88.58,88.65,85.95,83.25,82.42500000000001
6.1,88.2,88.23333333333333,85.65,82.95,82
6.2,87.69999999999999,87.77499999999999,85.25,82.575,81.69999999999999
6.3,87.2,87.42500000000001,84.86,82.25,81.3
6.4,86.85,87.02499999999999,84.45,81.8,81.02
6.5,86.6,86.65,84.13749999999999,81.45,80.64999999999999
6.6,86.02499999999999,86.225,83.86666666666667,81.11999999999999,80.275
6.7,85.65,85.9,83.52499999999999,80.82,80.02499999999999
6.8,85.175,85.55,83.15,80.47500000000001,79.65
6.9,84.725,85,82.7,80.14999999999999,79.34
7,84.35000000000001,84.75,82.2,79.675,78.98571428571428
7.1,83.98,84.35,81.975,79.425,78.65
7.2,83.5,84.05,81.64999999999999,79.05,78.3
7.3,83.05,83.6125,81.25,78.725,77.95
7.4,82.7,83.14999999999999,80.925,78.5,77.63999999999999
7.5,82.33333333333333,82.7625,80.6,78.05,77.275
7.6,81.925,82.4,80.175,77.76666666666667,77.02499999999999
7.7,81.45,82,79.84285714285714,77.4,76.75
7.8,81,81.6,79.6,77.11999999999999,76.325
7.9,80.7,81.24,79.1,76.82000000000001,75.97777777777777
8,80.25,80.86666666666667,78.73333333333333,76.4,75.725
8.1,79.9,80.5,78.45,76.075,75.4
8.2,79.375,80.15,78.02499999999999,75.80000000000001,75.1
8.3,79.125,79.725,77.775,75.4625,74.76666666666667
8.4,78.75,79.4,77.45,75.13333333333334,74.45
8.5,78.35,79.03999999999999,77.075,74.85,74.11999999999999
8.6,77.85000000000001,78.6,76.75,74.55,73.68571428571428
8.7,77.45,78.2,76.4,74.2,73.425
8.8,77.1,77.95,76.05,73.83333333333334,73.125
8.9,76.69999999999999,77.55,75.74,73.4875,72.8
9,76.4,77.175,75.375,73.175,72.53333333333333
9.1,75.95,76.85,75.05,72.925,72.2
9.2,75.61999999999999,76.5,74.65,72.55000000000001,71.9
9.3,75.25,76.05,74.325,72.25,71.6
9.4,74.75,75.7,74.05,72,71.275
9.5,74.375,75.25,73.66666666666667,71.675,71.02499999999999
9.6,74.0875,74.9,73.36666666666667,71.325,70.575
9.7,73.65,74.6,73.03333333333333,71.05,70.35
9.8,73.2375,74.3,72.65,70.625,69.97500000000001
9.9,72.86666666666667,73.9,72.425,70.4,69.725
10,72.5142857142857,73.5,72.03999999999999,70.03999999999999,69.4
10.1,72.175,73.25,71.75,69.7,69.13333333333333
10.2,71.78,72.85,71.325,69.45,68.80000000000001
10.3,71.5,72.46666666666667,71.075,69.2,68.5
10.4,71.11428571428571,72.175,70.825,68.85,68.19999999999999
10.5,70.7,71.85,70.4625,68.5,67.925
10.6,70.35,71.52499999999999,70.14,68.26666666666667,67.6
10.7,69.97500000000001,71.15,69.8,67.925,67.32000000000001
10.8,69.64999999999999,70.825,69.52,67.675,67.02499999999999
10.9,69.2,70.46000000000001,69.14999999999999,67.35,66.73333333333333
11,69,70.1,68.875,67.1,66.4
11.1,68.6,69.8,68.55,66.75,66.16
11.2,68.23333333333333,69.55,68.275,66.5,65.85
11.3,67.93333333333334,69.2,67.94,66.2,65.675
11.4,67.6,68.80000000000001,67.73333333333333,65.95,65.35
11.5,67.35,68.5,67.35000000000001,65.6,65.05
11.6,67,68.25,67.02499999999999,65.375,64.74
11.7,66.6,67.9,66.825,65.05,64.48
11.8,66.24,67.55,66.47500000000001,64.85000000000001,64.25
11.9,65.96000000000001,67.225,66.24,64.47500000000001,64
12,65.64999999999999,66.97500000000001,65.875,64.25,63.650000000000006
12.1,65.25,66.63749999999999,65.53333333333333,64,63.4
12.2,64.925,66.33333333333334,65.3,63.650000000000006,63.150000000000006
12.3,64.675,66.05,65.075,63.339999999999996,62.81999999999999
12.4,64.35,65.7,64.75,63.1,62.6
12.5,63.9,65.35000000000001,64.47500000000001,62.925,62.33333333333333
12.6,63.65,65.05000000000001,64.25,62.650000000000006,62.1
12.7,63.375,64.675,63.8875,62.324999999999996,61.775
12.8,63.05,64.42222222222223,63.575,62,61.5
12.9,62.7,64.15,63.237500000000004,61.824999999999996,61.25
13,62.43333333333333,63.849999999999994,63,61.480000000000004,61
13.1,62.1,63.575,62.725,61.25,60.733333333333334
13.2,61.75,63.24999999999999,62.45,61,60.46666666666667
13.3,61.4,62.9,62.175,60.7,60.2
13.4,61.150000000000006,62.628571428571426,61.9,60.43333333333333,59.96666666666667
13.5,60.8,62.371428571428574,61.7,60.1,59.7
13.6,60.55,62,61.349999999999994,59.95,59.5
13.7,60.225,61.75,61.125,59.64,59.13333333333333
13.8,59.975,61.5,60.775,59.375,58.96666666666667
13.9,59.725,61.220000000000006,60.55,59.125,58.7
14,59.375,60.925,60.275,58.875,58.5
14.1,59.125,60.650000000000006,60.025,58.625,58.266666666666666
14.2,58.85,60.324999999999996,59.775,58.38,57.96666666666667
14.3,58.45,60.050000000000004,59.44,58.150000000000006,57.66666666666667
14.4,58.2,59.75,59.175000000000004,57.9,57.457142857142856
14.5,57.9,59.5,58.94,57.650000000000006,57.16666666666667
14.6,57.6,59.333333333333336,58.7,57.4,56.949999999999996
14.7,57.375,58.9,58.43333333333333,57.1,56.7
14.8,57.125,58.650000000000006,58.1,56.9,56.45
14.9,56.775,58.3,57.849999999999994,56.6,56.2
15,56.449999999999996,58.11428571428572,57.6,56.4,55.9
15.1,56.175000000000004,57.81666666666666,57.4,56.175000000000004,55.7
15.2,55.849999999999994,57.575,57.12,55.925,55.44285714285714
15.3,55.580000000000005,57.287499999999994,56.849999999999994,55.6,55.18333333333334
15.4,55.349999999999994,56.975,56.6,55.4,55.0375
15.5,55.1,56.666666666666664,56.266666666666666,55.150000000000006,54.737500000000004
15.6,54.8,56.5,56.1,54.93333333333333,54.56
15.7,54.55,56.150000000000006,55.9,54.67142857142858,54.25
15.8,54.1,55.9,55.6,54.5,54
15.9,53.925,55.650000000000006,55.3,54.24285714285714,53.8
16,53.733333333333334,55.425,55.142857142857146,54,53.5
16.1,53.38,55.11999999999999,54.85,53.775,53.349999999999994
16.2,53.2,54.8625,54.62,53.575,53.125
16.3,52.975,54.58571428571428,54.375,53.25,52.875
16.4,52.725,54.4,54.14,53.075,52.725
16.5,52.5,54.1,53.88,52.824999999999996,52.475
16.6,52.166666666666664,53.875,53.63333333333333,52.6,52.225
16.7,52,53.625,53.4,52.4,52
16.8,51.75,53.4,53.150000000000006,52.1,51.8
16.9,51.5,53.1,52.9,51.95,51.5
17,51.18571428571428,52.9,52.75,51.725,51.36
17.1,50.925,52.6,52.5,51.575,51.1
17.2,50.660000000000004,52.35,52.25,51.225,50.975
17.3,50.5,52.1,52.025,51.075,50.725
17.4,50.175000000000004,51.9,51.8,50.824999999999996,50.475
17.5,49.925,51.650000000000006,51.55,50.6,50.225
17.6,49.775,51.4,51.3,50.425,50.075
17.7,49.525,51.150000000000006,51.1,50.2,49.9
17.8,49.26,50.9,50.9,50,49.675000000000004
17.9,48.95,50.650000000000006,50.7,49.8,49.4
18,48.775,50.46,50.46666666666667,49.580000000000005,49.2
18.1,48.425,50.2,50.2,49.349999999999994,49.03333333333334
18.2,48.25,50,49.96,49.1,48.8
18.3,48.025,49.725,49.7,48.95,48.6
18.4,47.8,49.475,49.583333333333336,48.7,48.4
18.5,47.55,49.23333333333333,49.416666666666664,48.475,48.2
18.6,47.2,49.05,49.1,48.324999999999996,47.949999999999996
18.7,47.1,48.849999999999994,48.9125,48.075,47.775
18.8,46.9,48.6,48.675000000000004,47.824999999999996,47.55
18.9,46.6,48.375,48.425,47.675000000000004,47.375
19,46.375,48.13333333333333,48.275,47.425,47.150000000000006
19.1,46.125,47.9,48.025,47.275,46.95
19.2,45.975,47.7,47.775,47.025,46.775
19.3,45.75,47.46666666666667,47.525,46.775,46.55
19.4,45.525,47.275,47.4,46.650000000000006,46.3
19.5,45.25,47,47.150000000000006,46.38,46.14
19.6,45.04,46.8,47,46.25,45.925
19.7,44.9,46.650000000000006,46.775,46,45.7
19.8,44.55,46.4,46.525,45.8,45.6
19.9,44.3,46.150000000000006,46.31666666666666,45.61666666666667,45.36666666666667
20,44.160000000000004,45.95,46.1,45.4,45.2
20.1,43.975,45.66666666666667,45.95,45.3,44.95
20.2,43.7,45.4,45.7,45.075,44.72
20.3,43.575,45.25,45.55,44.9,44.575
20.4,43.324999999999996,45.1,45.4,44.675000000000004,44.419999999999995
20.5,43.075,44.849999999999994,45.075,44.43333333333333,44.175000000000004
20.6,42.824999999999996,44.62,44.9,44.2,44.025
20.7,42.575,44.375,44.675000000000004,44.03333333333333,43.78333333333333
20.8,42.425,44.225,44.5125,43.925,43.675000000000004
20.9,42.18000000000001,44,44.375,43.733333333333334,43.44
21,42.04,43.824999999999996,44.150000000000006,43.5,43.3
21.1,41.9,43.580000000000005,44,43.349999999999994,43.1
21.2,41.650000000000006,43.45,43.8,43.1,42.9
21.3,41.475,43.2,43.58,42.95,42.725
21.4,41.339999999999996,43.025,43.3,42.8,42.575
21.5,41.150000000000006,42.83333333333333,43.150000000000006,42.6,42.324999999999996
21.6,40.875,42.6,42.96666666666667,42.425,42.1875
21.7,40.7,42.4,42.8,42.275,42.025
21.8,40.55,42.2,42.6,42.1,41.8375
21.9,40.3,42.05,42.475,41.96666666666667,41.625
22,40.150000000000006,41.8,42.2,41.7,41.480000000000004
22.1,39.9,41.675000000000004,42.075,41.575,41.3
22.2,39.650000000000006,41.425,41.925,41.36666666666666,41.16666666666667
22.3,39.5,41.275,41.775,41.22,41
22.4,39.36,41.1,41.525,41,40.8
22.5,39.2,40.875,41.375,40.824999999999996,40.675000000000004
22.6,39.075,40.7,41.1,40.68000000000001,40.425
22.7,38.725,40.5,41,40.5,40.3
22.8,38.575,40.324999999999996,40.775,40.4,40.1
22.9,38.425,40.175000000000004,40.58571428571429,40.150000000000006,39.94
23,38.2,39.95,40.419999999999995,40,39.8
23.1,38,39.7,40.275,39.849999999999994,39.650000000000006
23.2,37.8,39.55,40.025,39.6,39.4
23.3,37.675000000000004,39.4,39.9,39.46,39.3
23.4,37.5,39.2,39.75,39.225,39.1
23.5,37.349999999999994,39,39.6,39.1,38.95
23.6,37.15,38.8,39.349999999999994,38.925,38.8
23.7,37,38.6,39.2,38.8,38.650000000000006
23.8,36.8,38.5,39.05,38.64,38.5
23.9,36.6,38.3,38.9,38.5,38.3
24,36.475,38.16666666666667,38.775,38.349999999999994,38.175000000000004
24.1,36.22,38,38.525,38.2,38
24.2,36.1,37.8,38.375,38,37.824999999999996
24.3,35.9,37.6,38.2,37.8,37.7
24.4,35.775,37.43333333333333,38.025,37.63333333333333,37.4875
24.5,35.6,37.275,37.875,37.5,37.3625
24.6,35.4,37.125,37.725,37.349999999999994,37.175000000000004
24.7,35.225,36.975,37.5,37.2,37.0125
24.8,35.1,36.8,37.36666666666667,36.983333333333334,36.84285714285714
24.9,34.849999999999994,36.625,37.2,36.875,36.7
25,34.7,36.45,37.025,36.733333333333334,36.519999999999996
25.1,34.63333333333333,36.2,36.9,36.580000000000005,36.36
25.2,34.4,36.1,36.7,36.425,36.225
25.3,34.3,35.9,36.54,36.2,36.06666666666667
25.4,34.11666666666667,35.8,36.4,36.112500000000004,35.95
25.5,33.875,35.6,36.3,35.887499999999996,35.725
25.6,33.72500000000001,35.325,36.1,35.8,35.6
25.7,33.574999999999996,35.27499999999999,35.9,35.675000000000004,35.474999999999994
25.8,33.44,35.1,35.75,35.44444444444444,35.3
25.9,33.3,34.974999999999994,35.62500000000001,35.3,35.2
26,33.13333333333334,34.72500000000001,35.5,35.14,35.05
26.1,33,34.68,35.3,35,34.9
26.2,32.8,34.45,35.150000000000006,34.9,34.8
26.3,32.72500000000001,34.3,35,34.7,34.6
26.4,32.5,34.150000000000006,34.849999999999994,34.6,34.5
26.5,32.325,34,34.7,34.474999999999994,34.325
26.6,32.2,33.849999999999994,34.56,34.3,34.175
26.7,32,33.7,34.325,34.2,34.05
26.8,31.9,33.5,34.2,34.1,33.825
26.9,31.775,33.4,34.1,33.9,33.68888888888889
27,31.625000000000004,33.25,34.01111111111111,33.72500000000001,33.575
27.1,31.471428571428568,33.1,33.8,33.6,33.45
27.2,31.25,32.974999999999994,33.6625,33.5,33.324999999999996
27.3,31.2,32.8,33.51666666666667,33.3,33.2
27.4,30.974999999999994,32.675,33.4,33.2,33.04
27.5,30.825000000000003,32.525000000000006,33.27499999999999,33,32.9
27.6,30.7625,32.37499999999999,33.1,32.95,32.8
27.7,30.637500000000003,32.2,32.95,32.8,32.7
27.8,30.512500000000003,32.074999999999996,32.8,32.6,32.5
27.9,30.287499999999998,31.9,32.650000000000006,32.5,32.3
28,30.162499999999998,31.8,32.52,32.339999999999996,32.2
28.1,30.0375,31.625000000000004,32.37499999999999,32.2,32.1
28.2,29.825000000000006,31.5,32.22500000000001,32.1,31.95
28.3,29.7,31.4,32.074999999999996,31.95,31.8
28.4,29.657142857142855,31.2,31.925000000000004,31.833333333333332,31.7
28.5,29.5,31.05,31.8,31.7,31.6
28.6,29.3,30.9,31.7,31.575000000000003,31.5
28.7,29.2,30.76,31.5,31.4,31.3
28.8,29.1,30.625000000000004,31.4,31.2,31.2
28.9,28.9,30.474999999999994,31.257142857142856,31.1,31
29,28.8,30.325000000000003,31.114285714285717,31.025000000000006,30.9
29.1,28.7,30.2,30.979999999999997,30.874999999999996,30.8
29.2,28.6,30.1,30.825,30.725,30.633333333333333
29.3,28.4,30,30.775,30.63333333333334,30.6
29.4,28.3,29.8,30.6,30.5,30.4
29.5,28.1,29.7,30.5,30.4,30.3
29.6,28,29.6,30.4,30.2,30.2
29.7,27.86666666666666,29.45,30.214285714285715,30.160000000000004,30.1
29.8,27.7,29.3,30.1,30.025000000000006,29.9
29.9,27.6,29.15,29.98333333333333,29.874999999999996,29.8
30,27.5,29,29.874999999999996,29.725,29.65
