Lateral Profiles,,,,,,,,,,,,,,,,,,,,
Wedge 45,,,,,,,,,,,,,,,,,,,,
SSD=100cm,,,,,,,,,,,,,,,,,,,,
Scanning direction: Crossline,,,,,,,,,,,,,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,,,,,,,,,,,,,
,Dose[%],,,,Dose[%],,,,Dose[%],,,,Dose[%],,,,Dose[%],,,
-7.5,,5.475000000000001,139.5,137.55,,5.433333333333332,139.14999999999998,137.4,,7.375000000000001,135.3,133.71699999999998,,11.697099999999999,129.57999999999998,127.8,2.4,17.200000000000003,125.52499999999999,123.92
-7.4,,5.6,138.9,136.96666666666667,,5.7,138.8,136.93333333333334,,7.533333333333331,134.8,133.367,,12.146974999999998,129.17999999999998,127.64,2.5,18.39999999999999,125.13333333333333,123.7
-7.3,,5.7,138.46666666666667,136.44,,5.9,138.06666666666666,136.25,,7.9,134.4,132.98700000000002,1.9,12.821825000000004,128.8,127.2,2.6,19.6,124.84,123.30000000000001
-7.2,,5.95,137.77499999999998,135.88,,6.024999999999999,137.66666666666666,135.8,,8.233333333333336,133.82,132.442,1.9,13.521625000000004,128.44,126.8,2.7,21.23333333333334,124.53999999999999,123
-7.1,,6.15,137.25,135.38,,6.275,137.06666666666666,135.3,1.3,8.6,133.35,132.117,1.9,14.396425000000004,128.22,126.5,2.75,23.2,124.21428571428571,122.55
-7,1.2,6.4,136.70000000000002,134.875,1.1,6.6,136.35000000000002,134.65,1.4,9,133,131.627,2,15.271174999999996,127.76666666666667,126.16666666666666,2.8,25.86666666666668,123.9,122.4
-6.9,1.2,6.6,135.96666666666667,134.44,1.1,6.9,135.86666666666667,134.3,1.4,9.5,132.45000000000002,131.127,2,16.2959,127.35,125.83999999999999,2.9,29.3,123.42,122.11999999999999
-6.8,1.2,6.9,135.4,133.64,1.1,7.3,135.4,133.72,1.4,10.1,131.92000000000002,130.767,2.1,17.6956,127.01666666666667,125.4,2.9,34.4,123.23333333333333,121.81428571428572
-6.7,1.2,7.075000000000001,134.76666666666668,133.05,1.1,7.6,134.89999999999998,133.16,1.4,10.666666666666664,131.46666666666667,130.167,2.1,19.245199999999997,126.52,124.96000000000001,2.9,41.4,122.85,121.5
-6.6,1.2,7.475000000000001,134.2,132.55,1.1,8.066666666666668,134.16666666666666,132.65,1.4,11.425000000000002,131.04,129.71800000000002,2.2,21.228066666666656,126.17999999999999,124.6,3,49.9,122.44,121.3
-6.5,1.2,7.875000000000001,133.56666666666666,132.03333333333333,1.2,8.7,133.6,132.07999999999998,1.5,12.320000000000002,130.6,129.148,2.2,24.060699999999986,125.7,124.3,3.1,59.23333333333338,122.075,121
-6.4,1.3,8.366666666666667,132.975,131.6,1.2,9.266666666666664,133,131.53333333333333,1.5,13.4,129.85,128.588,2.3,27.893,125.35,123.9,3.1,70,121.8,120.72
-6.3,1.3,8.933333333333334,132.4,130.94,1.2,10.1,132.5,131.04,1.5,14.8,129.425,128.168,2.3,33.1417,124.96666666666667,123.62,3.2,79.9,121.46666666666667,120.27499999999999
-6.2,1.3,9.6,131.85000000000002,130.38,1.2,11.000000000000002,131.73333333333332,130.36,1.6,16.4,129.1,127.72514285714286,2.3,40.9898,124.6,123.25999999999999,3.3,88.53333333333333,121.2,120.025
-6.1,1.3,10.424999999999999,131.4,129.95,1.3,12.1,131.32500000000002,129.84,1.65,18.649999999999995,128.5,127.33466666666666,2.4,49.654266666666665,124.33333333333333,122.75999999999999,3.4,95.42500000000001,120.75,119.6
-6,1.3,11.4,130.7,129.3,1.3,13.6,130.66666666666666,129.2,1.7,21.400000000000002,128,126.708,2.4,60.584833333333336,123.8,122.4,3.4,99.925,120.46666666666667,119.4
-5.9,1.3,12.866666666666667,130.1,128.8,1.3,15.6,130.15,128.7,1.7,25.366666666666667,127.42,126.10166666666667,2.5,71.53209999999997,123.4,121.9,3.5,103.5,120.21666666666667,119.06666666666666
-5.8,1.3,14.6,129.56666666666666,128.3,1.3,18.2,129.46666666666667,128.06666666666666,1.8,31.933333333333334,126.9,125.71900000000001,2.6,82.07944999999998,123.04,121.6,3.6,105.87499999999999,119.85,118.77142857142857
-5.7,1.4,17.233333333333334,129.13333333333333,127.575,1.4,21.7,129.03333333333333,127.625,1.8,40.1,126.38,125.21900000000001,2.6,90.84396666666667,122.6,121.36,3.7,107.7,119.48333333333333,118.5
-5.6,1.4,20.5,128.53333333333333,127.06,1.4,26.75,128.33333333333334,127.08,1.9,50.92499999999998,125.85,124.80233333333334,2.7,97.6756,122.15,120.95,3.8,108.75,119.14999999999999,118.19999999999999
-5.5,1.5,25.7,127.83333333333334,126.56,1.4,34.4,127.73333333333333,126.4,1.9,62.5,125.4,124.249,2.8,102.374,121.72,120.45,3.9,109.6,118.84,117.85
-5.4,1.5,34.7,127.26666666666667,126.1,1.5,45.13333333333333,127.2,126,2,73.8,124.8,123.81899999999999,2.9,105.59339999999999,121.2,120.1,3.95,110.33333333333334,118.53333333333333,117.58333333333333
-5.3,1.5,45.06666666666667,126.65,125.6,1.5,57.349999999999994,126.8,125.4,2,85,124.28,123.419,3,107.873,120.86666666666667,119.86,4,111.1,118.2,117.16666666666666
-5.2,1.6,57.3,126.1,124.9,1.6,69.5,126.2,124.95,2.1,94.23333333333333,123.8,122.829,3.1,109.423,120.6,119.36,4.15,111.4,117.8,116.82000000000001
-5.1,1.6,70.9,125.7,124.33333333333334,1.6,82.1,125.73333333333333,124.42,2.2,101.80000000000001,123.3,122.469,3.2,110.672,120.13333333333334,119,4.3,111.72500000000001,117.41428571428571,116.57499999999999
-5,1.6,82.72499999999998,124.96666666666667,123.8,1.6,92.2,125,123.8,2.2,105.6,122.82,121.97,3.3,111.497,119.80000000000001,118.6,4.4,111.93333333333334,117.1,116.30000000000001
-4.9,1.7,94.4,124.6,123.22,1.7,100.8,124.55,123.25,2.3,108.8,122.26666666666667,121.60333333333332,3.4,112.172,119.4,118.35000000000001,4.5,112.1,116.73333333333333,116
-4.8,1.7,102.65,123.9,122.78,1.7,106.2,123.93333333333334,122.82000000000001,2.3,110.9,121.775,121.14142857142856,3.5,112.472,118.9,117.9,4.7,112.1,116.35,115.60000000000001
-4.7,1.8,108.23333333333333,123.36666666666667,122.25,1.8,109.9,123.36666666666666,122.32000000000001,2.4,112.4,121.23333333333333,120.61,3.7,112.772,118.56,117.52,4.8,112.2,116.08333333333333,115.3
-4.6,1.8,111.56666666666666,122.8,121.75,1.9,112.3,122.8,121.825,2.5,113.25,120.84,120.16999999999999,3.8,112.972,118.30000000000001,117.1,5.1,112.2,115.83333333333333,115.04285714285714
-4.5,1.9,113.75,122.26666666666667,121.3,2,113.56666666666666,122.4,121.15,2.6,113.86666666666667,120.45,119.66999999999999,4,113.072,117.77499999999999,116.69999999999999,5.3,112.2,115.6,114.83333333333334
-4.4,2,115,121.76666666666667,120.72,2.05,114.8,121.93333333333334,120.64999999999999,2.75,114.33333333333333,119.875,119.17,4.2,113.172,117.4,116.4,5.6,112.175,115.33333333333334,114.52857142857142
-4.3,2.1,115.85000000000001,121.35,120.16000000000001,2.1,115.4,121.2,120.34,2.9,114.57499999999999,119.35,118.77,4.3,113.22200000000001,117.04,116.11999999999999,5.8,112.1,114.98,114.2
-4.2,2.1,116.5,120.73333333333333,119.75,2.2,115.85,120.6,119.75,3.1,114.7,118.94999999999999,118.37,4.6,113.272,116.43333333333334,115.82000000000001,6.1,112,114.7,113.88333333333334
-4.1,2.2,116.8,120.03333333333333,119.3,2.3,116.13333333333333,120.16666666666667,119.16666666666666,3.2,114.8,118.52,117.871,4.8,113.172,116.16666666666667,115.36,6.4,111.85,114.2,113.55
-4,2.3,116.9,119.5,118.775,2.5,116.3,119.7,118.7,3.4,114.8,118.07499999999999,117.331,5.1,113.03866666666667,115.77499999999999,115.02,6.9,111.7,113.92,113.3
-3.9,2.4,116.9,118.95,118.1,2.6,116.3,119.25,118.36666666666667,3.6,114.7,117.58,116.971,5.3,112.872,115.53999999999999,114.73333333333333,7.25,111.55,113.58,112.8
-3.8,2.5,116.83333333333333,118.475,117.57499999999999,2.8,116.3,118.64999999999999,117.675,3.8499999999999996,114.66666666666667,117.06,116.51385714285715,5.65,112.672,115.19999999999999,114.36,7.65,111.4,113.36,112.53333333333333
-3.7,2.7,116.675,117.93333333333334,117.26,3,116.2,118.15,117.325,4.2,114.5,116.54,115.971,6.1,112.472,114.75,113.93333333333334,8.2,111.3,112.86,112.23333333333333
-3.6,2.8666666666666667,116.5,117.53333333333333,116.775,3.3,115.96666666666667,117.53333333333333,116.85,4.5,114.4,116.06666666666666,115.621,6.6,112.272,114.3,113.55,9.1,111.1,112.58333333333333,111.875
-3.5,3.1,116.13333333333333,117.1,116.33333333333334,3.5,115.7,117.13333333333333,116.32,4.9,114.05,115.75,115.271,7.2,112.072,113.9,113.19999999999999,10.1,110.7,112.33333333333333,111.625
-3.4,3.4,115.9,116.5,115.8,3.9,115.5,116.7,115.9,5.35,113.8,115.1,114.731,7.9,111.872,113.54,112.73333333333333,11.2,110.4,111.95,111.3
-3.3,3.7,115.35,116.05,115.4,4.25,115.25,116.2,115.35000000000001,5.8,113.525,114.68,114.411,8.7,111.64699999999999,113.1,112.4,12.3,110.03333333333333,111.54,111
-3.2,4.1,115.07499999999999,115.52499999999999,114.8,4.75,114.85,115.7,114.8,6.6,113.26666666666667,114.33333333333333,113.932,9.9,111.397,112.6,112,14.2,109.86666666666667,111.05,110.67999999999999
-3.1,4.6,114.875,114.9,114.25999999999999,5.4,114.43333333333334,115.2,114.425,7.5,113,113.85,113.492,11.3,111.03866666666667,112.15,111.55,16.15,109.63333333333333,110.72500000000001,110.3
-3,5.3,114.53333333333333,114.55,113.82000000000001,6.300000000000001,113.98,114.56666666666666,113.84,8.6,112.625,113.36,112.892,13,110.697,111.75999999999999,111.17999999999999,19.35,109.1,110.4,109.82000000000001
-2.9,6,114,114.05,113.42500000000001,7.2,113.67999999999999,114.125,113.32000000000001,9.8,112.2,112.9,112.492,15.3,110.29700000000001,111.42857142857143,110.675,23.8,108.93333333333334,110.08,109.53999999999999
-2.8,7.3,113.3,113.5,113,8.6,113.16666666666667,113.46666666666667,113,11.5,111.93333333333334,112.3,112.022,18.5,109.973,110.88,110.28,30.1,108.76666666666667,109.56,109.19999999999999
-2.7,8.7,112.8,112.83333333333333,112.42500000000001,10.5,112.7,113.13333333333333,112.4,14.1,111.35,111.7,111.39699999999999,23.3,109.53966666666666,110.475,109.875,38,108.46666666666667,109.13333333333334,108.95
-2.6,10.9,112.5,112.3,111.86,12.7,112.3,112.5,111.8,17.6,111,111.23333333333333,110.997,30,109.273,110.05000000000001,109.625,48,108.2,108.7,108.45
-2.5,13.6,112.1,111.9,111.35,16.4,111.7,111.9,111.2,22.1,110.7,110.8,110.532,37.8,108.80633333333333,109.54,109.2,57.9,107.875,108.36666666666666,108.03333333333333
-2.4,17.85,111.39999999999999,111.2,110.74,21.55,111.36666666666666,111.33333333333333,110.82000000000001,29.7,110.3,110.34,109.9924,48.8,108.573,109.05,108.7,67.86666666666666,107.6,108.02,107.7
-2.3,24.6,110.9,110.7,110.19999999999999,28.9,110.7,110.86666666666667,110.30000000000001,38.7,109.69999999999999,109.82000000000001,109.523,59,108.223,108.56666666666666,108.2,76.8,107.3,107.625,107.4
-2.2,34.7,110.4,110.05,109.7,39,110.13333333333334,110.3,109.73333333333333,49.6,109.25,109.44,109.053,69.65,107.823,108.175,107.86666666666666,84.85,106.95,107.28571428571429,107
-2.1,46.2,109.7,109.65,109.2,49.7,109.6,109.77499999999999,109.1,61.349999999999994,108.7,108.88,108.54442857142857,79.26666666666667,107.448,107.85,107.4,90.4,106.6,106.96000000000001,106.66666666666667
-2,57.65,109.3,109.06666666666666,108.66,62.35,109.06666666666666,109.06666666666666,108.66,71.8,108.23333333333333,108.4,108.073,86.7,107.073,107.44,107.14,93.6,106.25,106.55,106.4
