Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=5cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
-12.3,,,,,,7,104.1,105.27499999999999
-12.2,,,,,,7.35,104.15714285714286,105.2
-12.1,,,,,,7.650000000000002,104.2,105.27499999999999
-12,,,,,,7.980000000000001,104.2,105.2
-11.9,,,,,,8.4,104.2,105.2
-11.8,,,,,,8.850000000000001,104.3,105.2
-11.7,,,,,,9.374999999999998,104.3,105.2
-11.6,,,,,,10.025000000000002,104.3,105.2
-11.5,,,,,,10.779999999999994,104.3,105.1
-11.4,,,,,,11.766666666666673,104.3,105.1
-11.3,,,,,,12.8,104.4,105.1
-11.2,,,,,,14.35,104.4,105.08333333333333
-11.1,,,,,,16.31999999999999,104.4,105
-11,,,,,,19.03333333333335,104.4,105
-10.9,,,,,,22.9,104.4,104.9
-10.8,,,,,,28.85,104.4,104.8375
-10.7,,,,,,36.7,104.3,104.8
-10.6,,,,,,45.57499999999997,104.26,104.7
-10.5,,,,,,56.5,104.2,104.64285714285714
-10.4,,,,,,65.89999999999995,104.1,104.6
-10.3,,,,,1.6,74.85000000000004,104.1,104.5
-10.2,,,,,1.6,82.4,104.01666666666667,104.5
-10.1,,,,,1.7,87.82499999999999,104,104.4
-10,,,,,1.7,91.11999999999999,103.96666666666667,104.4
-9.9,,,,,1.7,93.58,103.9,104.4
-9.8,,,,,1.8,95.3,103.9,104.4
-9.7,,,,,1.85,96.7,103.9,104.4
-9.6,,,,,1.9,97.7,103.95,104.4
-9.5,,,,,1.9,98.4,104,104.4
-9.4,,,,,2,99.3,104,104.4
-9.3,,,,,2.0199999999999987,99.875,104,104.4
-9.2,,,,1.3,2.1,100.35000000000001,104.1,104.4
-9.1,,,,1.3,2.2,100.825,104.1,104.4
-9,,,,1.3,2.2,101.25,104.16666666666667,104.4
-8.9,,,,1.4,2.3,101.52499999999999,104.2,104.4
-8.8,,,,1.4,2.3800000000000012,101.75,104.2,104.4
-8.7,,,,1.4,2.4,102,104.2,104.4
-8.6,,,,1.5,2.5,102.2,104.3,104.4
-8.5,,,,1.5,2.6,102.4,104.3,104.4
-8.4,,,,1.5,2.7,102.5,104.28,104.4
-8.3,,,,1.6,2.8,102.68,104.3,104.4
-8.2,,,,1.7,2.9,102.7,104.3,104.4
-8.1,,,1,1.7,2.9800000000000013,102.8,104.3,104.4
-8,,,1,1.7,3.066666666666668,102.9,104.3,104.4
-7.9,,,1,1.8,3.2,103,104.3,104.4
-7.8,,,1.1,1.9,3.3,103,104.3,104.34285714285714
-7.7,,,1.1,1.9,3.4,103.1,104.3,104.3
-7.6,,,1.1,2,3.524999999999999,103.1,104.24285714285715,104.3
-7.5,,,1.1,2.05,3.7,103.2,104.3,104.3
-7.4,,,1.2,2.1,3.9,103.2,104.2,104.3
-7.3,,,1.2,2.2,4.024999999999999,103.3,104.3,104.3
-7.2,,,1.2,2.3,4.24,103.3,104.3,104.3
-7.1,,,1.3,2.4,4.485714285714285,103.4,104.3,104.3
-7,,0.7,1.3,2.5,4.719999999999999,103.46000000000001,104.21666666666667,104.3
-6.9,,0.7,1.35,2.5,5.033333333333337,103.5,104.3,104.3
-6.8,,0.7,1.4,2.6500000000000004,5.3,103.5,104.3,104.3
-6.7,,0.7,1.45,2.8,5.719999999999999,103.5,104.3,104.3
-6.6,,0.8,1.5,2.9,6.1,103.52499999999999,104.3,104.3
-6.5,0.6,0.8,1.6,3,6.6,103.6,104.3,104.3
-6.4,0.6,0.8,1.6,3.2,7.15,103.7,104.3,104.3
-6.3,0.6,0.8,1.7,3.3,7.8,103.7,104.3,104.3
-6.2,0.6,0.8,1.7,3.5,8.65,103.7,104.3,104.2
-6.1,0.6,0.9,1.8,3.7,9.599999999999998,103.75,104.3,104.2
-6,0.6,0.9,1.9,3.9,10.850000000000001,103.8,104.28333333333333,104.2
-5.9,0.6,0.9,1.9333333333333333,4.2,12.599999999999998,103.8,104.2,104.2
-5.8,0.6,0.9,2,4.5,14.725000000000005,103.8,104.2,104.2
-5.7,0.7,1,2.1,4.7,17.874999999999993,103.8,104.2,104.1
-5.6,0.7,1,2.2,5.1,22.62500000000001,103.8,104.2,104.1
-5.5,0.7,1,2.3,5.55,29.574999999999985,103.8,104.2,104.1
-5.4,0.7,1.1,2.4,6,37.7,103.8,104.2,104.1
-5.3,0.7,1.1,2.6,6.633333333333334,47.75,103.8,104.2,104.0125
-5.2,0.8,1.1,2.7,7.4,58.3,103.8,104.1,103.9875
-5.1,0.8,1.2,2.9,8.2,68.7,103.8,104.1,103.9
-5,0.8,1.2,3.05,9.3,77.5,103.8,104.1,103.9
-4.9,0.8,1.3,3.3,10.75,84.6,103.7,104,103.8
-4.8,0.9,1.3,3.45,12.6,89.16666666666667,103.7,103.9,103.78333333333333
-4.7,0.9,1.4,3.8,15.15,92.36,103.7,103.9,103.7
-4.6,0.9,1.5,4.05,18.8,94.58,103.6,103.9,103.68571428571428
-4.5,1,1.55,4.4,24.3,96.3,103.6,103.81428571428572,103.6
-4.4,1,1.6,4.9,31.8,97.39999999999999,103.5,103.8,103.55714285714285
-4.3,1,1.7,5.3,40.7,98.25,103.5,103.7,103.5
-4.2,1.1,1.8,5.933333333333334,50.849999999999994,99,103.5,103.68333333333334,103.5
-4.1,1.1,1.9,6.733333333333333,61.3,99.65,103.45,103.6,103.4
-4,1.2,2.066666666666667,7.7,71.30000000000001,100.2,103.4,103.5,103.4
-3.9,1.2,2.2,8.9,79.9,100.58,103.3,103.5,103.3
-3.8,1.3,2.4,10.5,86.15,100.875,103.2,103.5,103.2
-3.7,1.4,2.6,12.4,90.15,101.1,103.175,103.4,103.11666666666666
-3.6,1.5,2.8499999999999996,15.4,92.9,101.27499999999999,103.1,103.35,103.1
-3.5,1.6,3.2,19.6,94.9,101.525,103.1,103.3,103.02857142857142
-3.4,1.7,3.533333333333333,25.8,96.3,101.7,103.1,103.18571428571428,102.9
-3.3,1.9,3.9,34.6,97.5,101.8,103,103.1,102.9
-3.2,2.1,4.4,44.3,98.26666666666667,101.9,103,103,102.8111111111111
-3.1,2.25,5.1,54.8,98.95,102,102.82,102.98,102.8
-3,2.5,5.95,65.2,99.5,102,102.8,102.9,102.75
-2.9,2.8,7.000000000000001,75.3,99.96666666666667,102,102.72500000000001,102.81666666666666,102.57142857142857
-2.8,3.1500000000000004,8.366666666666665,82.7,100.3,102,102.6,102.75,102.41666666666667
-2.7,3.6,10,88.1,100.4,102,102.5,102.68333333333334,102.34
-2.6,4.2,12.35,91.5,100.6,102,102.43333333333334,102.5,102.18571428571428
-2.5,4.9,16.1,93.8,100.7,101.9,102.35,102.4,102.03333333333333
-2.4,5.8,21.2,95.4,100.7,101.8,102.2,102.23333333333333,101.88333333333334
-2.3,7.1,28.55,96.6,100.8,101.8,102.07499999999999,102.1,101.8
-2.2,8.65,38.15,97.5,100.8,101.7,101.9,102.01428571428572,101.675
-2.1,10.95,48.8,98.15,100.8,101.6,101.8,101.75,101.55
-2,14,60.45,98.65,100.8,101.5,101.675,101.68333333333334,101.425
-1.9,18.6,69.9,99.1,100.8,101.4,101.46666666666667,101.5,101.3
-1.8,26.1,78.9,99.4,100.7,101.27499999999999,101.4,101.42,101.13333333333333
-1.7,35.066666666666656,85.7,99.6,100.7,101.2,101.3,101.33333333333333,101
-1.6,45.9,90,99.8,100.7,101.1,101.2,101.24,100.9625
-1.5,57.4,92.7,99.9,100.7,101,101.05,101.1,100.8375
-1.4,67.9,94.6,100,100.65,100.9,101,101,100.8
-1.3,77.3,96.15,100.1,100.6,100.9,100.9,100.94,100.63333333333333
-1.2,84.65,97.16666666666666,100.2,100.5,100.8,100.8,100.85,100.6
-1.1,89.5,97.85,100.2,100.4,100.675,100.7,100.66666666666667,100.5375
-1,92.8,98.6,100.2,100.4,100.6,100.6,100.6,100.5
-0.9,94.9,99,100.2,100.4,100.5,100.5,100.5,100.4
-0.8,96.6,99.23333333333333,100.1,100.3,100.47500000000001,100.4,100.4,100.3625
-0.7,97.6,99.6,100.1,100.2,100.4,100.35,100.4,100.2375
-0.6,98.4,99.8,100.1,100.2,100.3,100.3,100.3,100.12222222222222
-0.5,99.05,99.9,100.1,100.1,100.3,100.2,100.2,100.1
-0.4,99.5,99.9,100.1,100.1,100.2,100.2,100.11666666666666,100
-0.3,99.8,99.95,100,100.1,100.1,100.1,100.1,100
-0.2,100,100,100,100,100.1,100,100,100
-0.1,100,100,100,100,100.02499999999999,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,100
0.2,99.9,100,100,100,100,100,100,100
0.3,99.7,100,100,100.1,100.1,100,100,100
0.4,99.35,99.9,100,100.1,100.1,100,100,100.025
0.5,98.95,99.85,100.1,100.1,100.2,100.1,100.15,100.1
0.6,98.35,99.7,100.1,100.2,100.2,100.125,100.21666666666667,100.16666666666667
0.7,97.6,99.4,100.2,100.2,100.3,100.2,100.3,100.2
0.8,96.8,99.3,100.2,100.3,100.375,100.3,100.4,100.3125
0.9,95,99,100.2,100.35,100.5,100.35,100.4,100.4
1,92.8,98.6,100.2,100.4,100.6,100.4,100.5,100.4625
1.1,89.5,97.93333333333334,100.2,100.4,100.6,100.53999999999999,100.55714285714285,100.5
1.2,84.7,97.26666666666667,100.2,100.5,100.7,100.6,100.64,100.6
1.3,77.2,96.1,100.1,100.5,100.7,100.725,100.71666666666667,100.68333333333334
1.4,68.15,94.65,100,100.6,100.8,100.875,100.8,100.75
1.5,57.5,92.53333333333333,99.9,100.6,100.8,100.9,100.95,100.8875
1.6,46.1,89.9,99.8,100.6,100.875,100.95,101.1,100.91250000000001
1.7,35.1,85.6,99.6,100.7,101,101.1,101.1,101.0375
1.8,26.1,78.8,99.4,100.7,101.1,101.2,101.2,101.18333333333334
1.9,18.6,69.7,99,100.7,101.1,101.22500000000001,101.3,101.25
2,14,59.3,98.65,100.7,101.2,101.375,101.38571428571429,101.45
2.1,10.866666666666669,49.25,98.15,100.7,101.3,101.4,101.65,101.6
2.2,8.633333333333335,38.349999999999994,97.5,100.8,101.4,101.57499999999999,101.71428571428572,101.7
2.3,7.050000000000001,28.75,96.60000000000001,100.7,101.4,101.8,101.88000000000001,101.77142857142857
2.4,5.9,21.1,95.30000000000001,100.7,101.475,101.95,101.96666666666667,101.93333333333334
2.5,4.9,15.6,93.9,100.6,101.5,102,102.16666666666667,102.08571428571427
2.6,4.1,12.35,91.33333333333333,100.5,101.61999999999999,102.1,102.2,102.1375
2.7,3.6,10.05,88,100.3,101.7,102.2,102.32857142857142,102.36666666666667
2.8,3.1500000000000004,8.266666666666666,82.6,100.1,101.7,102.3,102.48333333333333,102.4
2.9,2.8,6.9,74.7,99.85,101.7,102.42,102.6,102.56666666666666
3,2.55,5.900000000000001,65.3,99.35,101.7,102.55,102.7,102.7
3.1,2.25,5,55.19999999999999,98.95,101.7,102.6,102.8,102.8
3.2,2.1,4.4,44.6,98.3,101.6,102.7,102.86666666666667,102.8625
3.3,1.85,3.9,34.7,97.5,101.6,102.8,102.9,102.9
3.4,1.7,3.5,25.9,96.3,101.5,102.8,103,102.92
3.5,1.6,3.1333333333333333,19.5,94.8,101.35,102.9,103.08333333333333,103
3.6,1.5,2.9,15.3,92.8,101,102.9,103.1,103.1
3.7,1.4,2.6,12.4,90.2,100.9,103,103.2,103.16666666666667
3.8,1.3,2.4,10.5,86.05,100.63333333333334,103,103.2,103.2
3.9,1.2,2.2,8.9,80.15,100.3,103.1,103.26666666666667,103.3
4,1.2,2.066666666666667,7.7,71.30000000000001,99.85,103.1,103.31666666666666,103.37142857142858
4.1,1.1,2,6.7,61.4,99.45,103.2,103.4,103.4
4.2,1.05,1.8,5.933333333333334,51.099999999999994,98.85,103.2,103.5,103.5
4.3,1,1.7,5.3,40.699999999999996,98.1,103.2,103.51428571428572,103.5
4.4,1,1.6,4.800000000000001,31.8,97.2,103.3,103.6,103.6
4.5,0.95,1.5,4.4,24.1,96,103.3,103.63333333333333,103.6
4.6,0.9,1.5,4,18.7,94.5,103.4,103.7,103.7
4.7,0.9,1.4,3.7,15.15,92.2,103.4,103.7,103.7
4.8,0.8,1.3,3.45,12.5,89.2,103.4,103.8,103.74
4.9,0.8,1.3,3.3,10.65,84.42500000000001,103.5,103.8,103.8
5,0.8,1.2,3.05,9.3,77.41999999999999,103.5,103.88333333333334,103.88571428571429
5.1,0.8,1.2,2.9,8.2,68.77500000000002,103.5,103.9,103.91250000000001
5.2,0.8,1.15,2.7,7.4,58.475000000000016,103.5,103.9,104
5.3,0.7,1.1,2.6,6.65,48.17500000000002,103.5,104,104
