Percentage Depth Doses,,,,
Wedge 45,,,,
SSD=80cm,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,40x20cm2
27.4,20.8,23.674999999999997,26.474999999999994,27.325000000000003
27.5,20.7,23.54,26.325000000000003,27.2
27.6,20.560000000000002,23.4,26.275,27.1
27.7,20.425000000000004,23.25,26.1,26.979999999999997
27.8,20.3,23.13333333333334,25.9,26.8
27.9,20.225,23,25.75,26.7
28,20.1,22.825000000000003,25.7,26.5
28.1,20,22.7,25.55,26.45
28.2,19.874999999999996,22.6,25.375,26.3
28.3,19.7,22.5,25.25,26.15
28.4,19.6,22.4,25.174999999999997,26
28.5,19.5,22.25,25,25.9
28.6,19.4,22.120000000000005,24.88333333333333,25.7
28.7,19.3,21.988888888888887,24.674999999999997,25.6
28.8,19.2,21.875,24.6,25.45
28.9,19.1,21.75,24.5,25.3
29,18.925000000000004,21.625,24.3,25.25
29.1,18.874999999999996,21.466666666666665,24.214285714285715,25.1
29.2,18.733333333333338,21.4,24.1,25
29.3,18.6,21.26,24,24.874999999999996
29.4,18.444444444444443,21.160000000000004,23.8,24.725
29.5,18.4,21.025000000000006,23.7,24.6
29.6,18.3,20.9,23.6,24.5
29.7,18.175,20.825000000000003,23.45,24.4
29.8,18.05,20.674999999999997,23.4,24.25
29.9,17.924999999999997,20.574999999999996,23.2,24.1
30,17.9,20.4,23.1,24
