Lateral Profiles,,,,,,,,,,,,,,,,,,,,
Wedge 45,,,,,,,,,,,,,,,,,,,,
SSD=100cm,,,,,,,,,,,,,,,,,,,,
Scanning direction: Crossline,,,,,,,,,,,,,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,,,,,,,,,,,,,
,Dose[%],,,,Dose[%],,,,Dose[%],,,,Dose[%],,,,Dose[%],,,
Off axis position [cm],Depth:1.5 cm FieldSize:4x4 cm2,Depth:1.5 cm FieldSize:10x10 cm2,Depth:1.5 cm FieldSize:20x20 cm2,Depth:1.5 cm FieldSize:40x20 cm2,Depth:5 cm FieldSize:4x4 cm2,Depth:5 cm FieldSize:10x10 cm2,Depth:5 cm FieldSize:20x20 cm2,Depth:5 cm FieldSize:40x20 cm2,Depth:10 cm FieldSize:4x4 cm2,Depth:10 cm FieldSize:10x10 cm2,Depth:10 cm FieldSize:20x20 cm2,Depth:10 cm FieldSize:40x20 cm2,Depth:20 cm FieldSize:4x4 cm2,Depth:20 cm FieldSize:10x10 cm2,Depth:20 cm FieldSize:20x20 cm2,Depth:20 cm FieldSize:40x20 cm2,Depth:30 cm FieldSize:4x4 cm2,Depth:30 cm FieldSize:10x10 cm2,Depth:30 cm FieldSize:20x20 cm2,Depth:30 cm FieldSize:40x20 cm2
-4.3,1.7,117.83333333333333,120.97999999999999,119.94,2.2,115.429,119.5,118.61366666666667,3.3,112.8,117.46000000000001,116.6,5.4,109.5,114.18966666666667,113.44285714285714,7.1,108.1,111.64,110.96666666666667
-4.2,1.75,117.9,120.36,119.36,2.3,115.429,118.85000000000001,118.167,3.5,112.7,117,116.17999999999999,5.6,109.4,113.78966666666666,113.13333333333333,7.3,107.9,111.4,110.63333333333333
-4.1,1.8,117.9,119.82000000000001,118.78,2.4,115.329,118.58,117.59700000000001,3.6,112.55,116.625,115.7,5.8,109.33333333333333,113.45633333333333,112.69999999999999,7.4,107.86,111.03333333333333,110.30000000000001
-4,1.9,117.7,119.16000000000001,118.24,2.5,115.204,118,117.09700000000001,3.8,112.42500000000001,116.1,115.35000000000001,6.05,109.3,113.023,112.27499999999999,7.6,107.8,110.77499999999999,110.08333333333333
-3.9,1.9,117.4,118.47500000000001,117.58,2.6,114.95400000000001,117.44,116.597,4,112.2,115.67999999999999,114.93333333333334,6.2,109.2,112.78966666666666,112,7.9,107.8,110.525,109.92857142857143
-3.8,2,117.05,117.94,117.24,2.75,114.69566666666667,116.86666666666667,115.996,4.2,112.05,115.14,114.45,6.4,109.11999999999999,112.4555,111.77499999999999,8.166666666666666,107.6,110.33333333333333,109.65
-3.7,2.1,116.7,117.27499999999999,116.62,2.8,114.229,116.4,115.586,4.3,111.8,114.66,114.08,6.65,108.9,112.16199999999999,111.48,8.566666666666666,107.53333333333333,110.05,109.44
-3.6,2.2,116.2,116.775,116.1,3,114.129,115.75999999999999,115.166,4.5,111.6,114.34,113.6,6.9,108.77499999999999,111.922,111.2,9.149999999999999,107.4,109.625,109.23333333333333
-3.5,2.25,115.9,116.34,115.46000000000001,3.2,113.728,115.32000000000001,114.67933333333333,4.8,111.5,113.98,113.2,7.3,108.6,111.522,110.77142857142857,9.5,107.3,109.46666666666667,109
-3.4,2.3499999999999996,115.26666666666667,115.75,114.94,3.4,113.528,114.95,114.196,5,111.27499999999999,113.47500000000001,112.78,7.8,108.5,111.222,110.53333333333333,10.45,107.2,109.21666666666667,108.68
-3.3,2.5,114.93333333333334,115.32000000000001,114.5,3.6,112.89466666666667,114.375,113.74566666666666,5.3,111.07499999999999,112.9,112.5,8.3,108.3,110.88866666666667,110.34,11.5,107.05,109,108.45
-3.2,2.6,114.53333333333333,114.775,114.05,3.8,112.59466666666667,113.94,113.295,5.8,110.7,112.6,112.05,8.95,108.2,110.52199999999999,110,12.4,106.9,108.77499999999999,108.1
-3.1,2.75,113.94999999999999,114.225,113.55,4.3,112.428,113.3,112.71166666666666,6.15,110.46666666666667,112.14,111.58333333333333,9.9,108,110.222,109.6,14.5,106.9,108.46000000000001,107.94
-3,3,113.53333333333333,113.75,113.12,4.55,112.16133333333333,112.94,112.325,6.8,110.2,111.7,111.27499999999999,11.25,107.9,109.88199999999999,109.33333333333333,17.8,106.7,108.23333333333333,107.7
-2.9,3.4,113.14999999999999,113.16,112.62,5.25,111.828,112.52,111.905,7.7,110,111.3,110.78,13.3,107.72,109.522,109.06666666666666,22.2,106.6,107.9,107.48
-2.8,3.9,112.73333333333333,112.66666666666666,112.12,6.199999999999999,111.228,111.9,111.49499999999999,9,109.72500000000001,110.9,110.5,16.45,107.5,109.172,108.75,28.5,106.5,107.66666666666666,107.12
-2.7,4.75,112.35000000000001,112.2,111.65,7.4,110.828,111.55,111.064,11.2,109.4,110.66666666666667,110.05714285714286,21.75,107.33333333333333,108.822,108.33333333333333,38.1,106.33333333333334,107.26666666666667,106.9
-2.6,6.1,111.86666666666666,111.7,111.25,9.5,110.528,111.1,110.59400000000001,14.3,109.2,110.25,109.8,29.15,107.23333333333333,108.482,108.04,47.43333333333333,106.07499999999999,107.08333333333333,106.71666666666667
-2.5,8.2,111.4,111.25,110.7,12.7,110.178,110.64999999999999,110.264,19.700000000000003,108.9,109.66666666666667,109.36,38,106.96666666666667,108.15057142857142,107.80000000000001,58.4,105.825,106.83333333333333,106.57499999999999
-2.4,12.2,110.96666666666667,110.94,110.25,18.6,109.852,110.25999999999999,109.844,28.5,108.46666666666667,109.34,108.88,49.966666666666676,106.7,107.842,107.525,70,105.57499999999999,106.6,106.37142857142858
-2.3,19,110.45,110.275,109.88,27.2,109.55199999999999,109.85000000000001,109.384,39.1,108.2,108.84,108.46000000000001,61.2,106.5,107.642,107.2,79.3,105.4,106.38333333333334,106.1
-2.2,29.6,110.03333333333333,109.8,109.38,37.7,109.027,109.34,108.80319999999999,50.73333333333332,107.8,108.5,108.10000000000001,73.1,106.14999999999999,107.346,106.98,87.6,105.2,106.13333333333333,105.83333333333333
-2.1,41.6,109.53333333333333,109.23333333333333,108.95,51.6,108.59366666666666,108.84,108.41799999999999,63.45,107.55,108.19999999999999,107.6,83,105.92500000000001,106.971,106.62,93.96666666666667,105.03333333333333,105.9,105.53333333333333
-2,55.1,109.1,108.875,108.475,64.4,108.227,108.46666666666667,108.043,75,107.2,107.8,107.24000000000001,90.7,105.77499999999999,106.68766666666667,106.22,97.1,104.825,105.64999999999999,105.3
-1.9,69.7,108.63333333333333,108.38,108.12,75.6,107.827,108.13333333333334,107.67633333333333,85.19999999999999,106.9,107.24,107.025,96.1,105.6,106.421,105.9,99.44999999999999,104.6,105.3,105
-1.8,81.6,108.23333333333333,107.94,107.6,86.5,107.627,107.7,107.343,92.75,106.5,106.88,106.6,98.8,105.3,106.021,105.73333333333333,100.9,104.4,105.06,104.83333333333333
-1.7,90.94999999999999,107.73333333333333,107.5,107.2,94.19999999999999,107.09366666666666,107.2,106.863,97.25,106.175,106.5,106.24000000000001,100.7,105,105.621,105.44,101.4,104.23333333333333,104.69999999999999,104.64285714285714
-1.6,97.7,107.25,107.14999999999999,106.76,98.35,106.627,106.7,106.40966666666667,99.9,105.925,106.25,105.9,101.7,104.8,105.221,105.1,102.1,104.1,104.33333333333334,104.35
-1.5,101.44999999999999,106.80000000000001,106.6,106.35,100.8,106.227,106.25,106.102,101.5,105.56666666666666,105.8,105.56666666666666,102.30000000000001,104.6,104.98766666666667,104.74000000000001,102.3,103.925,104.06,104.125
-1.4,102.9,106.35000000000001,106.06,105.9,102.1,105.826,105.875,105.682,102.3,105.25,105.4,105.1,102.7,104.35,104.65433333333333,104.47500000000001,102.4,103.675,103.7,103.825
-1.3,103.7,105.95,105.8,105.5,102.8,105.45933333333333,105.5,105.19200000000001,102.7,104.9,105,104.76,102.9,104.075,104.321,104.15,102.3,103.28,103.55,103.54
-1.2,104,105.5,105.2,105,103,105.09266666666667,105,104.792,102.7,104.4,104.66,104.35000000000001,102.9,103.725,103.946,103.73333333333333,102.3,103.1,103.26666666666667,103.16666666666666
-1.1,104,105,104.73333333333333,104.6,103.1,104.626,104.6,104.342,102.8,104.1,104.22,104,102.85,103.35000000000001,103.67099999999999,103.34,102.2,102.86666666666667,103,102.95
-1,104,104.5,104.3,104.1,103,104.001,104.13333333333333,103.992,102.7,103.725,103.72,103.6,102.8,102.95,103.38766666666668,102.96000000000001,102.1,102.6,102.75,102.63333333333333
-0.9,103.8,104,103.9,103.7,102.8,103.726,103.73333333333333,103.591,102.6,103.43333333333334,103.46666666666667,103.3,102.6,102.55,103.07814285714286,102.75,102,102.35,102.36666666666667,102.3
-0.8,103.3,103.55,103.54,103.34,102.65,103.226,103.25,103.241,102.35,102.96666666666667,103.06666666666666,102.98571428571428,102.3,102.4,102.646,102.35,101.9,102.13333333333333,102.11666666666666,102.06
-0.7,102.9,103.06666666666666,103.02,102.9,102.4,102.926,102.9,102.821,102.1,102.6,102.7,102.42,102.1,102.15,102.24,102.18333333333334,101.7,101.93333333333334,101.80000000000001,101.775
-0.6,102.6,102.63333333333333,102.6,102.325,102.15,102.25933333333333,102.46000000000001,102.441,101.9,102.3,102.24,102.175,101.8,101.8,101.9,102,101.5,101.66666666666667,101.57142857142857,101.53333333333333
-0.5,102.2,102.05,102.08,101.94,101.9,101.82499999999999,102.06666666666666,101.941,101.7,101.86666666666666,101.80000000000001,101.75,101.6,101.6,101.595,101.48,101.3,101.4,101.26666666666667,101.275
-0.4,101.8,101.7,101.67999999999999,101.66666666666666,101.45,101.325,101.67999999999999,101.641,101.4,101.5,101.44,101.3,101.3,101.19999999999999,101.22,101.2,101,101.1,100.96666666666667,101.06666666666666
-0.3,101.3,101.3,101.30000000000001,101.16,101.1,101.025,101.2,101.24,101,101.06666666666666,101.06,100.875,101,100.93333333333334,100.99499999999999,101,100.76666666666667,100.85,100.7,100.81666666666666
-0.2,100.9,100.875,100.82000000000001,100.8,100.7,100.79166666666667,100.8,100.80666666666666,100.7,100.75,100.66,100.62,100.7,100.6,100.74,100.7,100.5,100.56666666666666,100.46,100.5
-0.1,100.6,100.5,100.36,100.42,100.35,100.45833333333333,100.34,100.44,100.3,100.3,100.38,100.325,100.35,100.23333333333333,100.36999999999999,100.34285714285714,100.2,100.3,100.2,100.25
0,100,100,100,100,100,100,100,99.99998000000001,100,100,100,100,100,100,100,100,100,100,100,100
0.1,99.6,99.56666666666666,99.55,99.63333333333333,99.5,99.6499,99.7,99.689875,99.5,99.6,99.66,99.72500000000001,99.65,99.75,99.77995999999999,99.8,99.7,99.75,99.64999999999999,99.84
0.2,99.1,99.16666666666666,99.2,99.35,99.1,99.09146666666666,99.26,99.4398,99.1,99.2,99.30000000000001,99.325,99.4,99.46666666666667,99.5699,99.55,99.3,99.42500000000001,99.38000000000001,99.5
0.3,98.8,98.83333333333333,98.86666666666667,98.875,98.8,98.8247,99,99.07294999999999,98.8,98.95,98.86666666666666,98.825,99.1,99.06666666666666,99.15982,99.12,99,99.3,99.1,99.28
0.4,98.25,98.4,98.56,98.63333333333333,98.4,98.50464,98.6,98.68951666666666,98.5,98.6,98.55,98.6,98.6,98.675,98.769725,98.80000000000001,98.85,99.03999999999999,98.9,99
0.5,97.9,98,98.12,98.28,97.8,98.1245,98.1,98.35932,98,98.26666666666667,98.24,98.43333333333334,98.4,98.4,98.4447,98.6,98.45,98.95,98.6,98.73333333333333
0.6,97.6,97.55,97.69999999999999,97.775,97.4,97.8245,97.82000000000001,97.9392,97.5,98,97.98,98.075,98.1,98.2,98.1863,98.36666666666667,98.2,98.55,98.42,98.56
0.7,97.25,97.2,97.36666666666666,97.48,97,97.35766666666666,97.48,97.6391,97.3,97.725,97.61999999999999,97.7,97.65,97.9,97.8196,98.03333333333333,97.9,98.23333333333333,98.1,98.36
0.8,96.8,96.875,97.04,97.125,96.5,96.9242,97.08,97.388975,96.75,97.35,97.36,97.3,97.3,97.55,97.6195,97.64999999999999,97.7,97.95,97.8,98.08
0.9,96.4,96.65,96.675,96.725,96,96.6242,96.9,96.87874000000001,96.3,96.925,97.02,97.15,96.85,97.2,97.4195,97.4,97.1,97.66666666666667,97.48,97.82
1,95.76666666666667,96.26666666666667,96.425,96.5,95.5,96.3241,96.46,96.6387,95.9,96.55,96.72,96.82000000000001,96.5,96.95,97.0594,97.1,96.7,97.4,97.26,97.6
1.1,95.1,95.9,96,96.175,94.85,95.85733333333333,96.06666666666666,96.35856,95.4,96.15,96.26666666666667,96.46,95.9,96.55,96.786,96.93333333333334,96.35,97.02499999999999,97.02499999999999,97.33333333333333
1.2,94.3,95.55,95.65,95.82000000000001,93.9,95.4739,95.7,96.01844,94.5,95.76666666666667,96.1,96.16,95.4,96.26666666666667,96.5693,96.5,96,96.65,96.83333333333334,97.01666666666667
1.3,93.3,95.06666666666666,95.325,95.53999999999999,93.1,95.2238,95.4,95.6383,93.8,95.425,95.7,95.85000000000001,95,96.03333333333333,96.25922,96.25,95.5,96.425,96.46,96.78
1.4,91.80000000000001,94.7,95,95.2,91.69999999999999,94.8237,95.2,95.3381,92.75,95.125,95.4,95.5,94.4,95.76666666666667,96.0192,96.1,95.1,96.225,96.1,96.52
1.5,89.8,94.36666666666667,94.6,94.86666666666667,90,94.45693333333332,94.86666666666667,94.91798,91.5,94.825,94.97500000000001,95.24000000000001,93.4,95.275,95.83919999999999,95.75,94.5,95.97500000000001,95.8,96.33333333333333
1.6,86.10000000000001,94,94.2,94.6,87.3,94.198575,94.52,94.6879,89.7,94.35,94.74,94.86666666666666,92.4,95,95.5191,95.42500000000001,93.7,95.56666666666666,95.63333333333333,96
1.7,79.6,93.56666666666666,93.96,94.12,83.4,93.87349999999999,94.22500000000001,94.37772,87.1,94,94.5,94.56,91.3,94.65,95.15902,95.17999999999999,92.9,95.3,95.46666666666667,95.75999999999999
1.8,71,93.25,93.56,93.88000000000001,76.4,93.348325,93.82000000000001,94.062625,83.4,93.69999999999999,94.2,94.23333333333333,89.3,94.25,94.839,94.95,92.3,95.05,95.2,95.4
1.9,60.5,92.9,93.26666666666667,93.55,67.5,92.95656666666666,93.4,93.81750000000001,77,93.3,93.83333333333334,94,86.8,93.9,94.54390000000001,94.64,90.44999999999999,94.76666666666667,94.94285714285715,95.1
2,48.89999999999999,92.5,93.01666666666667,93.14999999999999,57.1,92.57315,93.07499999999999,93.43736666666668,68.2,92.86666666666666,93.36,93.76666666666667,82.9,93.5,94.15881999999999,94.26,89.05000000000001,94.5,94.68,94.86666666666667
2.1,37.3,92.1,92.53999999999999,92.80000000000001,45.75,92.1897,92.65,93.0372,57.6,92.5,93.05,93.3,77,93.23333333333333,93.85213333333333,94.08,86.9,93.94999999999999,94.38571428571429,94.64
2.2,26.2,91.76666666666667,92.2,92.38,34.8,91.88966666666666,92.42500000000001,92.67043333333334,47.1,92.13333333333333,92.78,93.03333333333333,68.7,92.9,93.55203333333333,93.875,83.05,93.6,94.16666666666666,94.42
2.3,16.999999999999993,91.2,91.85000000000001,91.98,24.9,91.4229,92,92.27023333333334,36.2,91.73333333333333,92.38,92.6,58.8,92.5,93.243625,93.53333333333333,77.30000000000001,93.35,93.85,94.22500000000001
2.4,10.6,90.8,91.46000000000001,91.69999999999999,17.15,91.05613333333334,91.69999999999999,91.89676,27.049999999999997,91.26666666666667,91.96666666666667,92.36666666666667,48.95,92.1,92.95193333333333,93.14,70.5,93.04,93.6,94.025
2.5,7.4,90.4,91.08,91.42500000000001,11.7,90.572625,91.175,91.65666,19.1,90.95,91.72,92,38.95,91.66666666666667,92.65852,92.86666666666667,62.3,92.65,93.3,93.72
2.6,5.4,89.95,90.62,91,8.600000000000001,90.18923333333333,90.92,91.2365,13.8,90.36,91.38,91.67999999999999,29.700000000000003,91.33333333333333,92.4185,92.6,52.9,92.325,93.05,93.44
2.7,4.3,89.5,90.25999999999999,90.6,6.8,89.72245000000001,90.54,90.9864,10.7,90,91.03999999999999,91.42,22.25,90.975,92.0384,92.34,42.7,92.03333333333333,92.68,93.17999999999999
2.8,3.5,89.1,89.95,90.16666666666667,5.5,89.18896666666667,90.32,90.65624,8.5,89.6,90.69999999999999,91.05,16.75,90.5,91.75834,92,34,91.8,92.475,92.92500000000001
2.9,3.1,88.7,89.52,89.92,4.75,88.85553333333334,89.86,90.13605,7.4,89.1,90.4,90.625,13.25,90.13333333333334,91.31823333333332,91.66,25.9,91.25,92.2,92.69999999999999
3,2.7,88.25,89.17999999999999,89.53999999999999,4.1,88.4221,89.46000000000001,89.81594,6.45,88.6,89.975,90.35,11.033333333333331,89.63333333333334,91.08486666666667,91.46000000000001,19.8,90.975,91.86,92.35000000000001
3.1,2.5,87.85,88.64999999999999,89.16666666666666,3.7,87.98866666666667,89.14,89.37574000000001,5.8,88.2,89.63333333333334,90,9.6,89.26666666666667,90.868175,91.05,15.95,90.58,91.6,91.88571428571429
3.2,2.3,87.33333333333333,88.4,88.78,3.466666666666667,87.4719,88.76666666666667,89.1357,5.4,87.80000000000001,89.30000000000001,89.6,8.6,88.86666666666667,90.4781,90.69999999999999,13.600000000000001,90.26666666666667,91.35000000000001,91.56666666666666
3.3,2.166666666666667,86.9,88.06666666666666,88.42,3.3,86.8967,88.43333333333334,88.7855,5,87.35,88.92500000000001,89.4,7.8,88.33333333333333,90.138,90.4,11.5,89.7,91.11999999999999,91.4
3.4,2,86.53333333333333,87.7,88.1,3.1,86.48826666666668,88.1,88.4854,4.6,86.95,88.6,88.96,7.366666666666667,88,89.80131666666666,90.1,10.75,89.33333333333333,90.74000000000001,91.11999999999999
3.5,2,85.95,87.35,87.76666666666667,2.9,86.15486666666666,87.7,88.03524999999999,4.4,86.43333333333334,88.19999999999999,88.56666666666666,6.9,87.7,89.63456666666667,89.64,9.6,88.9,90.5,90.82857142857144
3.6,1.9,85.6,87.05,87.4,2.7,85.58806666666666,87.43333333333334,87.81009999999999,4.2,85.86666666666667,87.85,88.23333333333333,6.666666666666667,87.15,89.3179,89.42,9.1,88.525,90.26,90.48
3.7,1.8,85.23333333333333,86.80000000000001,87.14,2.6,85.1213,87,87.535,4,85.5,87.6,87.95,6.4,86.675,88.9178,89.14,8.75,88.15,89.97142857142858,90.31428571428572
3.8,1.8,84.73333333333333,86.4,86.68,2.5,84.6212,86.7,87.1549,3.8,84.875,87.26,87.72500000000001,6.1,86.2,88.5377,88.75,8.350000000000001,87.7,89.64,90.02000000000001
3.9,1.7,84.3,85.975,86.4,2.3499999999999996,84.121,86.375,86.7347,3.6,84.4,86.95,87.3,5.8,85.8,88.2176,88.5,7.95,87.225,89.24000000000001,89.67999999999999
4,1.6,83.8,85.73333333333333,86.18,2.2,83.7876,86.11999999999999,86.5346,3.45,83.9,86.61999999999999,86.95,5.7,85.1,87.9176,88.26,7.7,86.625,89,89.3
4.1,1.5,83.16666666666667,85.46000000000001,85.82000000000001,2.1,82.9207,85.8,86.1845,3.3,83.27499999999999,86.35000000000001,86.74,5.4,84.8,87.5675,87.9,7.3,86.325,88.63333333333334,89.1
4.2,1.5,82.5,85.14999999999999,85.52,2.1,82.395625,85.45,85.8343,3.2,82.96666666666667,85.98,86.4,5.3,84.425,87.26745,87.6,7.1,85.83333333333334,88.28,88.86
4.3,1.4,81.8,84.67999999999999,85.16,2,81.88716666666666,85.125,85.55088333333333,3.05,82.4,85.66,86.05,5.15,83.75,86.9374,87.25,6.9,85.4,88,88.57499999999999
4.4,1.4,80.7,84.42,84.9,1.9,80.94527500000001,84.9,85.2141,2.9,81.69999999999999,85.25,85.66,5,83.35,86.7173,86.96,6.8,85,87.76,88.34
4.5,1.4,79.46666666666667,84.12,84.6,1.9,80.220075,84.57499999999999,84.908975,2.8499999999999996,80.9,84.95,85.36,4.8,82.83333333333334,86.4173,86.65,6.6,84.53333333333333,87.48,88.05714285714285
4.6,1.3,76.9,83.86666666666667,84.24000000000001,1.8,78.84472500000001,84.17999999999999,84.71390000000001,2.8,80.19999999999999,84.68333333333334,85.14,4.6,82.16666666666667,86.1572,86.52,6.333333333333333,84,87.22857142857143,87.77499999999999
4.7,1.3,73.35,83.45,83.85,1.7,77.15259999999999,83.92500000000001,84.36710000000001,2.6,79.2,84.43333333333334,84.9,4.5,81.6,85.8372,86.18,6.3,83.55,87.03999999999999,87.5
4.8,1.3,67.40000000000002,83.1,83.63333333333333,1.6,74.51859999999999,83.58,84.0336,2.6,78.375,84.06666666666666,84.55,4.4,81.2,85.5371,85.95,6.1,83.2,86.82,87.16666666666666
4.9,1.2,59.1,82.8,83.38,1.6,70.61766666666666,83.27142857142857,83.76685,2.5,77,83.76666666666667,84.24,4.3,80.6,85.31705,85.48,5.85,82.69999999999999,86.5,86.95
5,1.2,49.733333333333334,82.5,82.94,1.6,64.5161,82.96666666666667,83.3333,2.4,74.6,83.48,83.9,4.2,79.83333333333334,84.98842857142857,85.22,5.7,82.1,86.13333333333333,86.63333333333334
5.1,1.2,40,82.2,82.6,1.5,56.41407500000001,82.48,83.1333,2.3,71.8,83.14,83.62,4,79.1,84.7169,84.85714285714286,5.55,81.66666666666666,85.80000000000001,86.36
5.2,1.1,30.7,81.825,82.27499999999999,1.5,47.5452,82.22,82.7131,2.3,66.9,82.83333333333333,83.28,4,78.1,84.27682,84.53333333333333,5.35,81.2,85.46666666666667,86.02
5.3,1.1,22.4,81.475,81.975,1.45,38.4096,81.9,82.357925,2.2,60.6,82.5,82.95,3.9,77.1,83.9568,84.32000000000001,5.3,80.76666666666667,85.21666666666667,85.68333333333334
5.4,1.1,15.7,81.125,81.57499999999999,1.4,30.05755,81.58,82.107875,2.1,53.1,82.2,82.64,3.7,75.64999999999999,83.6967,83.95,5.2,80.175,84.86666666666667,85.5
5.5,1.1,11.333333333333334,80.7,81.25,1.4,22.6057,81.22500000000001,81.7127,2.1,44.3,81.85,82.4,3.6,73.8,83.27668,83.72,5,79.43333333333334,84.66,85.3
5.6,1,9,80.25,80.825,1.3,16.737566666666666,80.84,81.3325,2,36,81.45,82.07499999999999,3.5,70.75000000000001,82.8916,83.48333333333333,4.9,78.7,84.4,85
5.7,1,7.6,79.9,80.48,1.3,12.853224999999997,80.57499999999999,80.98237499999999,1.9,28.53333333333333,81.14,81.6,3.4,66.33333333333333,82.68316666666666,83.23333333333333,4.8,77.8,84.08,84.72500000000001
5.8,1,6.8,79.66,80.19999999999999,1.2,10.736066666666668,80.19999999999999,80.6656,1.9,22.266666666666666,80.825,81.27499999999999,3.3,60.95,82.4165,82.85000000000001,4.7,76.66666666666667,83.8,84.36
5.9,1,6.05,79.35,79.8,1.2,9.30233,79.9,80.38217499999999,1.8,17.3,80.6,81,3.2,54.4,82.0664,82.43333333333334,4.6,75.4,83.66666666666667,83.98
6,1,5.8,78.96000000000001,79.51666666666667,1.2,8.402103333333333,79.53333333333333,79.98197499999999,1.8,14.4,80.23333333333333,80.66666666666667,3.1,46.4,81.7163,82.2,4.5,73.6,83.41666666666667,83.7
6.1,1,5.4,78.6,79.15,1.2,7.735266666666666,79.08,79.5652,1.7,12.733333333333334,79.85,80.22,3,38.8,81.44963333333334,81.86666666666667,4.4,70.93333333333332,83,83.4
6.2,1,5.175,78.22500000000001,78.75,1.2,7.235143333333333,78.77499999999999,79.21170000000001,1.7,11.533333333333333,79.47142857142856,79.95,2.9,32,81.13286666666667,81.5,4.4,66.85,82.73333333333333,83.12
6.3,0.9,4.966666666666667,77.92,78.44,1.2,6.8017,78.48,78.9316,1.7,10.674999999999999,79.1,79.6,2.9,26,80.7828,81.22,4.3,61.7,82.4,82.8
6.4,0.9,4.8,77.6,78.06,1.1,6.46828333333333,78.12,78.5314,1.6,9.999999999999996,78.76666666666667,79.175,2.8,21.833333333333332,80.44109999999999,80.95,4.2,55,82.08,82.45
6.5,0.9,4.633333333333332,77.22,77.7,1.1,6.10153,77.69999999999999,78.2313,1.6,9.466666666666663,78.46000000000001,78.85,2.7,18.85000000000001,80.116,80.6,4.05,48.633333333333375,81.8,82.2
6.6,0.9,4.5,76.825,77.36666666666667,1.1,6.0015,77.45,77.93115,1.6,9.049999999999997,78.06666666666666,78.53333333333333,2.7,16.8,79.69596,80.22,4,41.36666666666664,81.5,81.97500000000001
6.7,0.9,4.4,76.47500000000001,77.11666666666666,1.1,5.80145,77.05,77.506,1.5,8.76666666666667,77.7,78.16666666666667,2.6,15.624999999999996,79.28253333333333,79.86,3.95,34.96666666666664,81.2,81.725
6.8,0.9,4.3,76.1,76.7,1.1,5.50138,76.58,77.23089999999999,1.5,8.4,77.35000000000001,77.86000000000001,2.6,14.733333333333336,78.9758,79.625,3.9,29.7,80.83333333333333,81.46666666666667
6.9,0.9,4.2,75.75,76.30000000000001,1,5.376345000000001,76.275,76.85072,1.5,8.066666666666668,77.08,77.46666666666667,2.5,14.033333333333337,78.6157,79.26,3.8,25.099999999999987,80.3,81.13333333333333
7,0.9,4.024999999999999,75.4,75.94,1,5.2013,75.94,76.5306,1.4,7.833333333333332,76.64,77.19999999999999,2.5,13.4,78.3157,78.86,3.8,22.15,79.97500000000001,80.75
7.1,,3.924999999999999,75.1,75.55,1,5.121283999999999,75.6,76.05046,1.4,7.566666666666668,76.3,76.85000000000001,2.5,12.866666666666664,77.94893333333333,78.55,3.6,20.049999999999997,79.67999999999999,80.31428571428572
7.2,,3.9,74.69999999999999,75.225,,4.926234999999999,75.26666666666667,75.7303,1.4,7.366666666666668,75.85,76.36666666666667,2.4,12.5,77.66550000000001,78.16666666666666,3.5,18.9,79.4,79.9
7.3,,3.8,74.3,74.9,,4.751189999999999,74.93333333333334,75.45519999999999,,7.175000000000001,75.5,75.98,2.3,12.1,77.18206666666667,77.92,3.4,17.7,79.15,79.6
7.4,,3.7,73.95,74.5,,4.70118,74.5,75.11008,,7,75.125,75.625,,11.8,76.84873333333333,77.6,3.4,16.96666666666666,78.8,79.32
7.5,,3.6,73.55,74.12,,4.60115,74.12,74.72985,,6.75,74.8,75.3,,11.5,76.6153,77.24,3.4,16.366666666666667,78.42,79.075
7.6,,3.5800000000000014,73.19999999999999,73.78,,4.4011,73.86,74.4298,,6.6,74.46000000000001,75,,11.280000000000001,76.29527999999999,76.9,3.2,16,78.1,78.85
7.7,,3.475000000000001,72.86,73.45,,4.30108,73.48,73.99625,,6.4,74.1,74.6,,10.9,75.9152,76.5,,15.5,77.68333333333334,78.55
7.8,,3.4,72.53333333333333,73.1,,4.20105,73.1,73.6294,,6.3,73.7,74.175,,10.666666666666668,75.5551,76.1,,15.033333333333331,77.5,78.13333333333333
7.9,,3.3,72.075,72.73333333333333,,4.10103,72.7,73.2893,,6.1,73.36666666666666,73.85,,10.433333333333332,75.13499999999999,75.66666666666666,,14.6,77.13999999999999,77.75
8,,3.2,71.825,72.35000000000001,,4.001,72.375,72.879125,,5.9,73,73.5,,10.2,74.835,75.325,,14.333333333333332,76.76666666666667,77.4
8.1,,3.2,71.45,72.02499999999999,,3.90098,71.92,72.529,,5.766666666666668,72.6,73.16,,9.9,74.48156666666667,75.02,,14.1,76.42,77.03999999999999
8.2,,3.1,71.03333333333333,71.725,,3.867636666666668,71.6,72.178875,,5.6,72.26666666666667,72.78,,9.6,74.164825,74.6,,13.833333333333332,76.03333333333333,76.8
8.3,,3.1,70.725,71.225,,3.70093,71.19999999999999,71.7537,,5.424999999999999,71.9,72.4,,9.5,73.77471999999999,74.16,,13.433333333333332,75.72857142857143,76.45
8.4,,3.066666666666668,70.30000000000001,70.8,,3.70093,70.825,71.4286,,5.280000000000001,71.45,72.02,,9.275000000000002,73.36468333333333,73.92,,13.224999999999998,75.4,76.02499999999999
8.5,,3,70,70.46666666666667,,3.6009,70.36666666666667,70.94836000000001,,5.2,71.1,71.58,,9.1,72.94793333333332,73.55,,12.933333333333332,75.06666666666666,75.65
