Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
-21.1,,,,,,,7.8,91.45
-21,,,,,,,8,91.97999999999999
-20.9,,,,,,,8.1,92.4
-20.8,,,,,,,8.283333333333335,92.74285714285715
-20.7,,,,,,,8.439999999999998,93.19999999999999
-20.6,,,,,,,8.6,93.53999999999999
-20.5,,,,,,,8.666666666666668,93.8
-20.4,,,,,,,8.866666666666664,94.2
-20.3,,,,,,,9.1,94.3
-20.2,,,,,,,9.160000000000002,94.63333333333334
-20.1,,,,,,,9.416666666666666,94.86666666666666
-20,,,,,,,9.6,95.1
-19.9,,,,,,,9.75,95.3
-19.8,,,,,,,9.916666666666666,95.63333333333334
-19.7,,,,,,,10.1,95.82857142857142
-19.6,,,,,,,10.3,95.91666666666667
-19.5,,,,,,,10.5,96.16666666666667
-19.4,,,,,,,10.8,96.35
-19.3,,,,,,,10.966666666666669,96.51666666666667
-19.2,,,,,,,11.166666666666664,96.68333333333334
-19.1,,,,,,,11.433333333333332,96.86666666666667
-19,,,,,,,11.7,97
-18.9,,,,,,,11.9,97.15
-18.8,,,,,,,12.166666666666668,97.25
-18.7,,,,,,,12.4,97.43333333333334
-18.6,,,,,,,12.724999999999998,97.6
-18.5,,,,,,,13.024999999999999,97.8
-18.4,,,,,,,13.279999999999996,97.9
-18.3,,,,,,,13.539999999999997,98.03333333333333
-18.2,,,,,,,13.916666666666666,98.18571428571428
-18.1,,,,,,,14.166666666666668,98.3
-18,,,,,,,14.55,98.4
-17.9,,,,,,,14.92,98.51666666666667
-17.8,,,,,,,15.249999999999996,98.6
-17.7,,,,,,,15.7,98.75
-17.6,,,,,,,16.114285714285717,98.82
-17.5,,,,,,,16.619999999999994,98.9
-17.4,,,,,,,17.24000000000001,99
-17.3,,,,,,,18.00000000000001,99.13333333333333
-17.2,,,,,,,18.999999999999996,99.22
-17.1,,,,,,,20.414285714285704,99.3
-17,,,,,,,22.45000000000001,99.35
-16.9,,,,,,,25.960000000000047,99.5
-16.8,,,,,,,31.65,99.6
-16.7,,,,,,,39.18333333333329,99.7
-16.6,,,,,,,47.4,99.8
-16.5,,,,,,,56.3,99.85714285714286
-16.4,,,,,,,65.87999999999995,99.9
-16.3,,,,,,,74.09999999999995,99.9
-16.2,,,,,,,80.13333333333328,100
-16.1,,,,,,,84.7,100.1
-16,,,,,,5.624999999999998,87.45999999999998,100.1
-15.9,,,,,,5.775000000000002,89.16666666666666,100.16666666666667
-15.8,,,,,,5.9,90.28,100.24
-15.7,,,,,,6,91.02,100.3
-15.6,,,,,,6.1,91.7,100.38333333333334
-15.5,,,,,,6.2,92.325,100.4
-15.4,,,,,,6.3,92.75,100.4
-15.3,,,,,,6.5,93.1,100.48333333333333
-15.2,,,,,,6.6,93.46000000000001,100.5
-15.1,,,,,,6.7,93.88,100.6
-15,,,,,,6.9,94.17999999999999,100.6
-14.9,,,,,,7,94.44,100.63333333333333
-14.8,,,,,,7.1,94.725,100.7
-14.7,,,,,,7.3,94.95,100.7
-14.6,,,,,,7.439999999999998,95.22,100.8
-14.5,,,,,,7.633333333333336,95.48,100.8
-14.4,,,,,,7.9,95.65714285714286,100.9
-14.3,,,,,,8,95.91666666666667,100.9
-14.2,,,,,,8.160000000000002,96.11666666666666,100.9
-14.1,,,,,,8.3,96.3,101
-14,,,,,,8.5,96.4,101
-13.9,,,,,,8.766666666666667,96.6,101
-13.8,,,,,,8.95,96.82,101
-13.7,,,,,,9.149999999999999,97,101
-13.6,,,,,,9.3,97.15,101.02
-13.5,,,,,,9.6,97.3,101.1
-13.4,,,,,,9.8,97.44,101.1
-13.3,,,,,,10.075000000000001,97.53999999999999,101.2
-13.2,,,,,,10.339999999999998,97.74,101.2
-13.1,,,,,,10.6,97.82,101.2
-13,,,,,,10.875000000000002,98,101.27142857142857
-12.9,,,,,,11.124999999999998,98.1,101.3
-12.8,,,,,,11.46,98.23333333333333,101.3
-12.7,,,,,,11.7,98.32,101.3
-12.6,,,,,,12.066666666666668,98.48571428571428,101.4
-12.5,,,,,,12.4,98.55,101.4
-12.4,,,,,,12.75,98.7,101.4
-12.3,,,,,,13.066666666666663,98.8,101.4
-12.2,,,,,,13.5,98.9,101.4
-12.1,,,,,,14,99,101.4
-12,,,,,,14.55,99.1,101.44
-11.9,,,,,,15.125000000000002,99.14,101.5
-11.8,,,,,,15.899999999999997,99.22,101.5
-11.7,,,,,,16.9,99.325,101.5
-11.6,,,,,,18.174999999999994,99.4,101.5
-11.5,,,,,,20.39999999999999,99.5,101.6
-11.4,,,,,,23.825000000000014,99.6,101.6
-11.3,,,,,,29.549999999999976,99.65714285714286,101.6
-11.2,,,,,,36.71999999999998,99.7,101.6
-11.1,,,,,,46.11999999999995,99.8,101.6
-11,,,,,,55.45999999999998,99.9,101.6
-10.9,,,,,,64.9,99.93333333333334,101.6
-10.8,,,,,,73.55,100,101.6
-10.7,,,,,,80.7,100.1,101.6
-10.6,,,,,,85.4,100.1,101.6
-10.5,,,,,,88.5,100.1,101.6
-10.4,,,,,3.3,90.05,100.2,101.6
-10.3,,,,,3.3199999999999985,91.30000000000001,100.21666666666667,101.6
-10.2,,,,,3.4,92.25,100.3,101.6
-10.1,,,,,3.5,92.85000000000001,100.3,101.6
-10,,,,,3.575000000000001,93.43333333333334,100.4,101.65
-9.9,,,,,3.675000000000001,93.925,100.43333333333334,101.7
-9.8,,,,,3.7333333333333316,94.32000000000001,100.5,101.7
-9.7,,,,,3.9,94.7,100.51666666666667,101.72857142857143
-9.6,,,,,4,95.05,100.6,101.8
-9.5,,,,,4.024999999999999,95.4,100.65,101.8
-9.4,,,,,4.1,95.66666666666667,100.7,101.8
-9.3,,,,2.6666666666666683,4.25,96.05,100.78333333333333,101.8
-9.2,,,,2.7,4.4,96.3,100.8,101.8
-9.1,,,,2.8,4.5,96.52499999999999,100.8,101.7
-9,,,,2.9,4.6,96.775,100.87142857142858,101.7
-8.9,,,,2.9,4.719999999999999,96.97500000000001,100.9,101.7
-8.8,,,,3,4.866666666666668,97.22,100.9,101.7
-8.7,,,,3.05,5,97.4,100.91666666666667,101.73333333333333
-8.6,,,,3.2,5.1,97.6,101,101.8
-8.5,,,,3.2,5.3,97.75,101,101.8
-8.4,,,,3.3,5.424999999999999,97.9,101,101.8
-8.3,,,2,3.4,5.6,98.1,101.1,101.8
-8.2,,,2,3.5,5.75,98.2,101.1,101.8
-8.1,,,2.1,3.6,5.9,98.325,101.1,101.8
-8,,,2.1,3.7,6.15,98.5,101.1,101.8
-7.9,,,2.1500000000000004,3.8,6.3,98.7,101.13333333333333,101.7
-7.8,,,2.2,3.9,6.566666666666668,98.76666666666667,101.2,101.7
-7.7,,,2.3,4,6.733333333333332,98.9,101.2,101.7
-7.6,,,2.3,4.1,7,99.1,101.2,101.7
-7.5,,,2.4,4.3,7.2,99.2,101.2,101.7
-7.4,,,2.4,4.4,7.45,99.3,101.28333333333333,101.7
-7.3,,,2.5,4.5,7.733333333333332,99.4,101.3,101.7
-7.2,,,2.6,4.7,7.975000000000001,99.5,101.3,101.7
-7.1,,1.3,2.6,4.8,8.25,99.6,101.3,101.7
-7,,1.4,2.7,5,8.62,99.7,101.3,101.7
-6.9,,1.4,2.8,5.2,8.9,99.8,101.3,101.7
-6.8,,1.4,2.9,5.3,9.2,99.8,101.3,101.7
-6.7,,1.5,3,5.5,9.6,99.9,101.3,101.7
-6.6,1,1.5,3.1,5.7,10,99.95,101.3,101.7
-6.5,1,1.5,3.2,5.9,10.5,100,101.3,101.7
-6.4,1,1.6,3.3,6.1,11.139999999999999,100.1,101.3,101.7
-6.3,1.1,1.6,3.433333333333333,6.4,11.860000000000001,100.2,101.3,101.7
-6.2,1.1,1.7,3.5,6.6,12.8,100.3,101.4,101.7
-6.1,1.1,1.7,3.7,6.85,14.224999999999998,100.3,101.4,101.7
-6,1.2,1.8,3.8,7.1,16.275000000000006,100.4,101.4,101.7
-5.9,1.2,1.8,3.9,7.4,19.449999999999996,100.4,101.4,101.6
-5.8,1.2,1.85,4.1,7.7,25.400000000000013,100.5,101.4,101.6
-5.7,1.2,1.9,4.2,8,33.19999999999999,100.5,101.4,101.6
-5.6,1.3,2,4.4,8.4,42.95000000000002,100.5,101.3,101.6
-5.5,1.3,2,4.5,8.8,52.45,100.6,101.3,101.53333333333333
-5.4,1.3,2.1,4.633333333333333,9.3,63.52000000000002,100.6,101.3,101.5
-5.3,1.4,2.2,4.9,9.9,72.6,100.6,101.3,101.5
-5.2,1.4,2.3,5.1,10.6,80.7,100.6,101.3,101.47142857142858
-5.1,1.5,2.4,5.3,11.4,86.4,100.7,101.3,101.4
-5,1.5,2.4,5.5,12.75,90.1,100.6,101.2,101.4
-4.9,1.6,2.5,5.7,14.75,91.94,100.6,101.2,101.3
-4.8,1.6,2.6,5.966666666666667,18.03333333333333,93.175,100.65,101.2,101.3
-4.7,1.7,2.7,6.2,23.25,94.2,100.6,101.1,101.2
-4.6,1.7,2.8,6.5,31.200000000000003,94.92,100.6,101.1,101.2
-4.5,1.8,2.9,6.866666666666667,40.7,95.43333333333334,100.6,101.03333333333333,101.1
-4.4,1.8,3.05,7.2,51.150000000000006,95.8,100.6,101,101
-4.3,1.9,3.2,7.65,61.1,96.2,100.6,100.91428571428573,101
-4.2,2,3.4,8.149999999999999,71.23333333333333,96.36666666666667,100.6,100.9,100.9
-4.1,2,3.5,8.850000000000001,79.6,96.73333333333333,100.6,100.88571428571429,100.9
-4,2.1,3.666666666666667,9.8,85.9,96.975,100.57499999999999,100.8,100.8
-3.9,2.3,3.8,11,89.96666666666667,97.25,100.5,100.8,100.8
-3.8,2.3,4,12.9,92.1,97.525,100.5,100.8,100.8
-3.7,2.4,4.2,15.9,93.6,97.76,100.5,100.7,100.8
-3.6,2.5,4.4,21.3,94.63333333333334,97.9,100.5,100.7,100.72
-3.5,2.7,4.666666666666667,29.2,95.25,98.1,100.5,100.7,100.7
-3.4,2.8,4.9,38.333333333333336,95.9,98.3,100.5,100.7,100.7
-3.3,3,5.2,49.4,96.4,98.5,100.5,100.7,100.7
-3.2,3.1,5.6,60.6,96.7,98.66,100.5,100.7,100.7
-3.1,3.25,6.05,70.9,97.06666666666666,98.8,100.5,100.6,100.7
-3,3.4,6.8,80.05,97.4,98.9,100.5,100.7,100.7
-2.9,3.6,7.6,86.95,97.6,99,100.5,100.7,100.7
-2.8,3.8499999999999996,8.799999999999999,91.1,97.9,99.13333333333333,100.5,100.7,100.7
-2.7,4.1,10.75,93.4,98.2,99.3,100.6,100.7,100.7
-2.6,4.533333333333332,13.9,94.9,98.4,99.5,100.6,100.63333333333333,100.6
-2.5,5,19.4,96,98.6,99.6,100.6,100.6,100.6
-2.4,5.7,27.5,96.76666666666667,98.8,99.7,100.6,100.6,100.6
-2.3,6.7,37.5,97.46666666666667,99,99.72500000000001,100.6,100.6,100.6
-2.2,8.2,49.400000000000006,97.86666666666667,99.1,99.8,100.6,100.6,100.6
-2.1,10.6,61.066666666666656,98.2,99.2,99.9,100.6,100.6,100.6
-2,14.5,71.6,98.45,99.3,99.96000000000001,100.5,100.5,100.5
-1.9,21.1,81.2,98.6,99.5,100,100.5,100.5,100.5
-1.8,30.9,88.4,98.8,99.5,100.1,100.5,100.5,100.5
-1.7,41.5,92.7,99,99.6,100.1,100.5,100.5,100.46000000000001
-1.6,54.05000000000001,95.15,99.1,99.7,100.1,100.5,100.4,100.4
-1.5,66,96.60000000000001,99.26666666666667,99.7,100.1,100.4,100.4,100.4
-1.4,76.6,97.6,99.4,99.7,100.1,100.34,100.3,100.4
-1.3,85.6,98.25,99.55,99.8,100.1,100.3,100.3,100.3
-1.2,91.2,98.83333333333333,99.6,99.9,100.1,100.3,100.3,100.3
-1.1,94.7,99.1,99.7,99.9,100.1,100.3,100.2,100.23333333333333
-1,96.6,99.3,99.76666666666667,100,100.1,100.3,100.2,100.2
-0.9,97.8,99.5,99.8,100,100.1,100.2,100.2,100.11666666666666
-0.8,98.5,99.6,99.9,100,100.1,100.2,100.2,100.1
-0.7,99.1,99.7,99.9,100,100.1,100.2,100.16,100.1
-0.6,99.35,99.8,99.95,100,100.1,100.2,100.1,100.1
-0.5,99.6,99.9,100,100,100.1,100.2,100.1,100.1
-0.4,99.8,99.9,100,100,100.1,100.1,100.1,100.1
-0.3,99.9,100,100,100,100,100.1,100,100
-0.2,100,100,100,100,100,100.1,100,100
-0.1,100,100,100,100,100,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,100
0.2,99.9,100,100,100,100,100,100,100
0.3,99.8,100,100,100,100,100,100,100
0.4,99.7,99.9,100,99.9,100,100,100.1,100.1
0.5,99.5,99.8,99.9,99.9,100,100.1,100.1,100.1
0.6,99.25,99.7,99.9,99.93333333333334,100,100.1,100.1,100.1
0.7,99,99.6,99.9,100,100,100.1,100.16,100.1
0.8,98.4,99.5,99.85,99.9,100,100.1,100.2,100.1
0.9,97.6,99.35,99.75,99.9,100.1,100.1,100.2,100.11666666666666
1,96.5,99.2,99.7,99.9,100.1,100.16,100.2,100.2
1.1,94.3,99,99.6,99.8,100.1,100.2,100.2,100.23333333333333
1.2,90.95,98.63333333333333,99.5,99.8,100.05,100.3,100.3,100.3
1.3,85.03333333333333,98.15,99.45,99.8,100,100.3,100.3,100.3
1.4,76.43333333333334,97.5,99.4,99.7,100,100.3,100.3,100.4
1.5,65.75,96.44999999999999,99.26666666666667,99.7,100,100.4,100.4,100.4
1.6,54.05000000000001,95,99.1,99.6,100.1,100.4,100.4,100.4
1.7,42.05,92.6,98.96666666666667,99.5,100.08,100.4,100.5,100.46000000000001
1.8,31,88.3,98.8,99.5,100,100.4,100.5,100.5
1.9,21.3,81.7,98.6,99.4,100,100.4,100.5,100.5
2,14.6,71.6,98.35,99.3,99.9,100.4,100.51428571428572,100.5
2.1,10.5,60.3,98.05,99.1,99.85,100.4,100.6,100.6
2.2,8.2,48.966666666666676,97.65,99,99.8,100.4,100.6,100.6
2.3,6.7,37.2,97.15,98.8,99.7,100.4,100.6,100.6
2.4,5.6,27.45,96.63333333333334,98.6,99.57499999999999,100.4,100.6,100.6
2.5,5.05,19.35,95.9,98.5,99.5,100.4,100.6,100.6
2.6,4.566666666666666,13.9,94.8,98.25,99.4,100.4,100.64,100.6
2.7,4.15,10.65,93.2,98.03333333333333,99.3,100.4,100.7,100.7
2.8,3.8499999999999996,8.8,90.8,97.8,99.1,100.4,100.7,100.7
2.9,3.6,7.5,86.85,97.56666666666666,99,100.4,100.7,100.7
3,3.4,6.7,80,97.3,98.875,100.4,100.7,100.7
3.1,3.25,6.05,70.7,97,98.8,100.4,100.6,100.7
3.2,3.05,5.55,60.4,96.6,98.65,100.4,100.7,100.7
3.3,2.9,5.2,49.9,96.2,98.4,100.3,100.7,100.7
3.4,2.8,4.85,38.43333333333334,95.8,98.2,100.3,100.7,100.7
3.5,2.7,4.6,28.8,95.15,98,100.3,100.7,100.7
3.6,2.6,4.35,21.133333333333333,94.4,97.8,100.3,100.7,100.72
3.7,2.5,4.2,15.9,93.4,97.6,100.3,100.7,100.8
3.8,2.3,4,12.9,92,97.33333333333333,100.3,100.8,100.8
3.9,2.25,3.8,11,89.7,97.1,100.4,100.8,100.8
4,2.1333333333333333,3.6500000000000004,9.8,85.8,96.875,100.4,100.8,100.8
4.1,2.05,3.5,8.9,79.9,96.625,100.3,100.9,100.9
4.2,2,3.3,8.2,71,96.3,100.3,100.9,100.9
4.3,1.95,3.2,7.7,61.6,96.05,100.3,100.91666666666667,101
4.4,1.8,3.1,7.2,51.2,95.63333333333334,100.3,101,101
4.5,1.8,2.95,6.866666666666667,40.8,95.2,100.375,101.05,101.1
4.6,1.7,2.8,6.5,31.233333333333334,94.7,100.4,101.1,101.2
4.7,1.7,2.7,6.25,23.25,94.02499999999999,100.4,101.1,101.2
4.8,1.6,2.6,5.966666666666667,18,93.025,100.4,101.2,101.3
4.9,1.6,2.5,5.7,14.75,91.625,100.4,101.2,101.3
5,1.5,2.45,5.5,12.8,89.74000000000001,100.4,101.2,101.4
5.1,1.5,2.3,5.3,11.5,86.28,100.4,101.3,101.4
5.2,1.4,2.3,5.05,10.6,80.69999999999999,100.4,101.3,101.47142857142858
5.3,1.4,2.2,4.9,9.8,72.7,100.4,101.3,101.5
5.4,1.3,2.1,4.733333333333333,9.3,63.25,100.4,101.3,101.5
5.5,1.3,2.1,4.5,8.766666666666667,52.4,100.375,101.3,101.53333333333333
5.6,1.3,2,4.4,8.4,43.024999999999984,100.3,101.3,101.6
5.7,1.2,2,4.2,8,33,100.3,101.4,101.6
5.8,1.2,1.9,4.066666666666666,7.7,25.466666666666665,100.23333333333333,101.4,101.6
5.9,1.2,1.8,4,7.4,19.699999999999996,100.2,101.4,101.6
6,1.1,1.8,3.8,7.2,16.274999999999995,100.1,101.4,101.7
6.1,1.1,1.7,3.666666666666667,6.9,14.2,100,101.4,101.7
6.2,1.1,1.7,3.5,6.6,12.825000000000001,99.975,101.38571428571429,101.7
6.3,1.1,1.6,3.4,6.4,11.825,99.9,101.3,101.7
6.4,1.1,1.6,3.3,6.2,11.220000000000002,99.84,101.3,101.7
6.5,1,1.5,3.2333333333333316,5.9,10.6,99.8,101.3,101.7
6.6,1,1.5,3.1,5.733333333333332,10.1,99.7,101.3,101.7
6.7,,1.4,3,5.5,9.6,99.6,101.3,101.7
6.8,,1.4,2.9,5.4,9.2,99.5,101.3,101.7
6.9,,1.4,2.8,5.2,8.9,99.46000000000001,101.3,101.7
7,,1.4,2.8,5,8.62,99.4,101.3,101.7
7.1,,1.3,2.7,4.8,8.26,99.3,101.3,101.7
7.2,,,2.6,4.7,8.024999999999999,99.125,101.3,101.7
7.3,,,2.5,4.6,7.733333333333332,99,101.3,101.7
7.4,,,2.5,4.4,7.475000000000001,98.95,101.26666666666667,101.7
7.5,,,2.4,4.3,7.25,98.9,101.2,101.7
7.6,,,2.4,4.133333333333332,7,98.7,101.2,101.7
7.7,,,2.3,4,6.775,98.61999999999999,101.2,101.7
7.8,,,2.2,3.9,6.524999999999999,98.46000000000001,101.2,101.7
7.9,,,2.2,3.8,6.4,98.325,101.13333333333333,101.7
8,,,2.1,3.7,6.2,98.275,101.1,101.8
8.1,,,2.1,3.6,6,98.1,101.1,101.8
8.2,,,2,3.5,5.74,97.97500000000001,101.1,101.8
8.3,,,2,3.45,5.6,97.8,101.1,101.8
8.4,,,,3.3,5.424999999999999,97.6,101.01428571428572,101.8
8.5,,,,3.3,5.3,97.43333333333334,101,101.8
8.6,,,,3.2,5.2,97.2,101,101.8
8.7,,,,3.1,5,97.1,100.91666666666667,101.73333333333333
8.8,,,,3,4.9,96.8,100.9,101.7
8.9,,,,2.9,4.7,96.66666666666667,100.9,101.7
9,,,,2.9,4.6,96.375,100.86666666666667,101.7
9.1,,,,2.8,4.5,96.125,100.8,101.7
9.2,,,,2.8,4.4,95.875,100.8,101.8
9.3,,,,2.7,4.233333333333332,95.625,100.77142857142857,101.8
9.4,,,,2.6,4.1,95.4,100.7,101.8
9.5,,,,,4,95.02499999999999,100.65,101.8
9.6,,,,,3.9,94.7,100.6,101.8
9.7,,,,,3.8,94.4,100.6,101.72857142857143
9.8,,,,,3.7,94,100.5,101.7
9.9,,,,,3.675000000000001,93.55,100.42,101.7
10,,,,,3.6,93.1,100.4,101.65
10.1,,,,,3.5,92.4,100.36666666666667,101.6
10.2,,,,,3.4,91.86,100.3,101.6
10.3,,,,,3.375000000000001,90.975,100.2,101.6
10.4,,,,,3.3,89.8,100.2,101.6
10.5,,,,,,87.85000000000001,100.18,101.6
10.6,,,,,,84.79999999999998,100.1,101.6
10.7,,,,,,79.90000000000002,100.1,101.6
10.8,,,,,,73.5,100,101.6
10.9,,,,,,65,99.93333333333334,101.6
11,,,,,,55.65,99.9,101.6
11.1,,,,,,46.13333333333338,99.8,101.6
11.2,,,,,,37,99.7,101.6
11.3,,,,,,29.6,99.65,101.6
11.4,,,,,,23.6,99.6,101.6
11.5,,,,,,20.2,99.5,101.6
11.6,,,,,,18.15,99.4,101.5
11.7,,,,,,16.8,99.32,101.5
11.8,,,,,,15.8,99.21666666666667,101.5
11.9,,,,,,15.05,99.13333333333333,101.5
12,,,,,,14.4,99.1,101.44
12.1,,,,,,13.950000000000003,99,101.4
12.2,,,,,,13.45,98.9,101.4
12.3,,,,,,13.05,98.82857142857142,101.4
12.4,,,,,,12.649999999999999,98.7,101.4
12.5,,,,,,12.280000000000001,98.54285714285714,101.4
12.6,,,,,,12,98.47142857142858,101.4
12.7,,,,,,11.7,98.3,101.3
12.8,,,,,,11.45,98.22,101.3
12.9,,,,,,11.1,98.1,101.3
13,,,,,,10.8,98,101.27142857142857
13.1,,,,,,10.524999999999999,97.82,101.2
13.2,,,,,,10.275000000000002,97.72,101.2
13.3,,,,,,10.024999999999999,97.53999999999999,101.2
13.4,,,,,,9.775000000000002,97.44,101.1
13.5,,,,,,9.524999999999999,97.3,101.1
13.6,,,,,,9.280000000000001,97.14,101.02
13.7,,,,,,9.133333333333333,97,101
13.8,,,,,,8.9,96.8,101
13.9,,,,,,8.733333333333333,96.6,101
14,,,,,,8.460000000000003,96.4,101
14.1,,,,,,8.3,96.28333333333333,101
14.2,,,,,,8.1,96.1,100.9
14.3,,,,,,7.975000000000001,95.91666666666667,100.9
14.4,,,,,,7.8,95.65,100.9
14.5,,,,,,7.6,95.48,100.8
14.6,,,,,,7.45,95.22,100.8
14.7,,,,,,7.324999999999998,94.95,100.7
14.8,,,,,,7.175000000000002,94.725,100.7
14.9,,,,,,7,94.44,100.63333333333333
15,,,,,,6.9,94.16666666666666,100.6
15.1,,,,,,6.7,93.88,100.6
15.2,,,,,,6.575000000000001,93.46000000000001,100.5
15.3,,,,,,6.4,93.1,100.48333333333333
15.4,,,,,,6.3,92.76666666666667,100.4
15.5,,,,,,6.2,92.28,100.4
15.6,,,,,,6.1,91.7,100.38333333333334
15.7,,,,,,5.960000000000003,91.02,100.3
15.8,,,,,,5.8199999999999985,90.28,100.24
15.9,,,,,,5.8,89.03333333333333,100.16666666666667
16,,,,,,,87.39999999999999,100.1
16.1,,,,,,,84.7,100.1
16.2,,,,,,,80.36666666666662,100
16.3,,,,,,,73.5,99.9
16.4,,,,,,,65.91999999999994,99.9
16.5,,,,,,,56.7,99.85714285714286
16.6,,,,,,,47.4,99.8
16.7,,,,,,,38.7,99.7
16.8,,,,,,,31.9,99.6
16.9,,,,,,,26.000000000000046,99.5
17,,,,,,,22.55000000000001,99.35
17.1,,,,,,,20.383333333333326,99.3
17.2,,,,,,,19,99.22
17.3,,,,,,,18.04000000000001,99.13333333333333
17.4,,,,,,,17.28000000000001,99
17.5,,,,,,,16.619999999999994,98.9
17.6,,,,,,,16.200000000000006,98.82
17.7,,,,,,,15.7,98.75
17.8,,,,,,,15.2,98.6
17.9,,,,,,,14.9,98.51666666666667
18,,,,,,,14.566666666666663,98.4
18.1,,,,,,,14.166666666666668,98.3
18.2,,,,,,,13.928571428571427,98.18571428571428
18.3,,,,,,,13.6,98.03333333333333
18.4,,,,,,,13.279999999999996,97.9
18.5,,,,,,,13.024999999999999,97.8
18.6,,,,,,,12.719999999999999,97.6
18.7,,,,,,,12.45,97.43333333333334
18.8,,,,,,,12.166666666666668,97.25
18.9,,,,,,,11.885714285714286,97.15
19,,,,,,,11.7,97
19.1,,,,,,,11.433333333333332,96.86666666666667
19.2,,,,,,,11.166666666666664,96.68333333333334
19.3,,,,,,,10.966666666666669,96.51666666666667
19.4,,,,,,,10.8,96.35
19.5,,,,,,,10.5,96.16666666666667
19.6,,,,,,,10.3,95.91666666666667
19.7,,,,,,,10.1,95.82857142857142
19.8,,,,,,,9.9,95.63333333333334
19.9,,,,,,,9.742857142857144,95.3
20,,,,,,,9.583333333333334,95.1
20.1,,,,,,,9.416666666666666,94.86666666666666
20.2,,,,,,,9.2,94.63333333333334
20.3,,,,,,,9.083333333333334,94.3
20.4,,,,,,,8.916666666666666,94.2
20.5,,,,,,,8.733333333333336,93.8
20.6,,,,,,,8.6,93.53999999999999
20.7,,,,,,,8.433333333333332,93.19999999999999
20.8,,,,,,,8.26666666666667,92.74285714285715
20.9,,,,,,,8.1,92.4
21,,,,,,,8,91.97999999999999
21.1,,,,,,,7.8,91.45
21.2,,,,,,,7.6833333333333345,90.77499999999999
21.3,,,,,,,7.516666666666666,89.96
21.4,,,,,,,7.4,88.9
21.5,,,,,,,,87.36666666666667
21.6,,,,,,,,85.11666666666666
21.7,,,,,,,,81.06666666666662
21.8,,,,,,,,75.25
21.9,,,,,,,,67.16666666666674
22,,,,,,,,58.2
22.1,,,,,,,,49.55714285714289
22.2,,,,,,,,41.12000000000005
22.3,,,,,,,,33.74285714285712
22.4,,,,,,,,27.93999999999994
22.5,,,,,,,,24.25999999999997
22.6,,,,,,,,21.99999999999999
22.7,,,,,,,,20.55
22.8,,,,,,,,19.55
