Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=20cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
-28.9,,,,,,,,12.4
-28.8,,,,,,,,12.628571428571426
-28.7,,,,,,,,12.7625
-28.6,,,,,,,,12.974999999999994
-28.5,,,,,,,,13.157142857142855
-28.4,,,,,,,,13.371428571428574
-28.3,,,,,,,,13.628571428571426
-28.2,,,,,,,,13.7625
-28.1,,,,,,,,13.955555555555557
-28,,,,,,,,14.1
-27.9,,,,,,,,14.349999999999998
-27.8,,,,,,,,14.6
-27.7,,,,,,,,14.775000000000002
-27.6,,,,,,,,15.014285714285716
-27.5,,,,,,,,15.21428571428571
-27.4,,,,,,,,15.4
-27.3,,,,,,,,15.628571428571433
-27.2,,,,,,,,15.91428571428571
-27.1,,,,,,,,16.174999999999994
-27,,,,,,,,16.414285714285715
-26.9,,,,,,,,16.6
-26.8,,,,,,,,16.85
-26.7,,,,,,,,17.2
-26.6,,,,,,,,17.374999999999996
-26.5,,,,,,,,17.700000000000003
-26.4,,,,,,,,17.950000000000003
-26.3,,,,,,,,18.2
-26.2,,,,,,,,18.5
-26.1,,,,,,,,18.825000000000003
-26,,,,,,,,19.077777777777776
-25.9,,,,,,,,19.444444444444443
-25.8,,,,,,,,19.712500000000002
-25.7,,,,,,,,20.025
-25.6,,,,,,,,20.450000000000003
-25.5,,,,,,,,20.728571428571428
-25.4,,,,,,,,21.049999999999997
-25.3,,,,,,,,21.5
-25.2,,,,,,,,21.9
-25.1,,,,,,,,22.3
-25,,,,,,,,22.91428571428571
-24.9,,,,,,,,23.48571428571429
-24.8,,,,,,,,24.249999999999996
-24.7,,,,,,,,25.04285714285714
-24.6,,,,,,,,26.3
-24.5,,,,,,,,28.299999999999997
-24.4,,,,,,,,31.000000000000014
-24.3,,,,,,,,35.6
-24.2,,,,,,,,41.112500000000026
-24.1,,,,,,,,47.21428571428569
-24,,,,,,,,54.07142857142855
-23.9,,,,,,,,60.3555555555556
-23.8,,,,,,,,66.59999999999997
-23.7,,,,,,,,71.3
-23.6,,,,,,,,74.95000000000002
-23.5,,,,,,,,77.4
