Percentage Depth Doses,,,,,
Wedge 30,,,,,
SSD=100cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
20.3,34.5,39.04,42.67999999999999,44.225,44.54
20.4,34.38,38.8,42.46666666666666,44.1,44.3
20.5,34.2,38.6,42.3,43.849999999999994,44.150000000000006
20.6,34,38.4,42.12,43.7,43.9
20.7,33.81999999999999,38.175000000000004,41.919999999999995,43.475,43.78
20.8,33.575,38.04,41.8,43.239999999999995,43.550000000000004
20.9,33.349999999999994,37.81999999999999,41.516666666666666,43.1,43.3
21,33.160000000000004,37.675000000000004,41.349999999999994,42.8,43.14
21.1,33,37.45,41.125,42.7,43
21.2,32.81999999999999,37.3,40.86,42.5,42.775
21.3,32.6,37,40.625,42.3,42.6
21.4,32.4,36.8,40.475,42.1,42.3
21.5,32.2,36.7,40.239999999999995,41.88333333333333,42.18000000000001
21.6,32.025,36.419999999999995,40.1,41.7,42
21.7,31.839999999999996,36.3,39.88,41.56666666666667,41.88
21.8,31.62,36.08,39.7,41.349999999999994,41.6
21.9,31.439999999999998,35.86,39.5,41.12,41.4
22,31.32,35.725,39.275,40.94,41.2
22.1,31.080000000000002,35.480000000000004,39.160000000000004,40.725,41.04
22.2,30.96,35.266666666666666,38.925,40.5,40.871428571428574
22.3,30.76666666666667,35.1,38.739999999999995,40.33333333333333,40.68000000000001
22.4,30.575000000000003,34.971428571428575,38.54,40.225,40.480000000000004
22.5,30.45,34.78333333333333,38.4,40.04,40.349999999999994
22.6,30.2,34.6,38.175000000000004,39.824999999999996,40.2
22.7,30.1,34.4,38,39.63333333333333,39.95
22.8,30,34.25,37.83333333333333,39.4,39.72
22.9,29.8,34.025,37.63333333333333,39.266666666666666,39.519999999999996
23,29.6,33.9,37.4,39.18000000000001,39.4
23.1,29.4,33.666666666666664,37.3,38.9,39.220000000000006
23.2,29.23333333333333,33.43333333333333,37.125,38.71666666666667,39
23.3,29.1,33.324999999999996,36.925,38.54,38.88
23.4,28.916666666666664,33.150000000000006,36.8,38.31999999999999,38.68000000000001
23.5,28.72,32.925,36.583333333333336,38.1,38.5
23.6,28.6,32.8,36.416666666666664,37.980000000000004,38.3
23.7,28.48,32.575,36.3,37.86,38.1
23.8,28.25,32.4,36.06666666666667,37.68000000000001,37.9
23.9,28.1,32.25,35.85,37.5,37.75
24,28,32.04,35.620000000000005,37.3,37.61666666666667
24.1,27.839999999999996,31.9,35.45,37.160000000000004,37.38
24.2,27.639999999999997,31.68,35.3,36.96666666666667,37.260000000000005
24.3,27.5,31.5,35.1,36.760000000000005,37.05
24.4,27.3,31.32,35,36.583333333333336,36.839999999999996
24.5,27.116666666666667,31.2,34.75,36.5,36.7
24.6,27,31.033333333333335,34.6,36.3,36.519999999999996
24.7,26.875,30.88,34.425,36.150000000000006,36.419999999999995
24.8,26.65,30.7,34.3,35.919999999999995,36.2
24.9,26.45,30.62,34.150000000000006,35.78,36.080000000000005
25,26.32,30.38,33.925,35.660000000000004,35.88
25.1,26.2,30.200000000000003,33.68333333333334,35.375,35.7
25.2,26,30.025,33.575,35.260000000000005,35.5
25.3,25.9,29.9,33.46,35.06,35.38
25.4,25.771428571428572,29.724999999999998,33.239999999999995,34.88333333333333,35.18000000000001
25.5,25.6,29.6,33.1,34.7,35
25.6,25.53333333333333,29.4,32.93333333333333,34.6,34.9
25.7,25.4,29.3,32.8,34.46,34.75
25.8,25.2,29.2,32.6,34.266666666666666,34.6
25.9,25.05,29,32.474999999999994,34.1,34.42
26,24.966666666666665,28.85,32.333333333333336,33.95,34.33333333333333
26.1,24.8,28.7,32.2,33.8,34.14
26.2,24.6,28.5,31.979999999999997,33.6,33.96
26.3,24.5,28.339999999999996,31.8,33.5,33.75
26.4,24.379999999999995,28.2,31.7,33.333333333333336,33.64
26.5,24.3,28.1,31.6,33.2,33.5
26.6,24.139999999999997,27.925000000000004,31.474999999999994,33.074999999999996,33.3
26.7,24,27.839999999999996,31.233333333333334,32.86,33.160000000000004
26.8,23.8,27.7,31.033333333333335,32.75,33.1
26.9,23.7,27.479999999999997,30.95,32.55,32.849999999999994
27,23.6,27.374999999999996,30.775,32.379999999999995,32.7
27.1,23.42,27.15,30.639999999999997,32.266666666666666,32.6
27.2,23.2,27,30.525000000000006,32.150000000000006,32.45
27.3,23.174999999999997,26.9,30.4,32,32.339999999999996
27.4,23,26.779999999999998,30.160000000000004,31.8,32.12500000000001
27.5,22.9,26.6,30.066666666666666,31.68333333333333,32
27.6,22.779999999999998,26.5,29.879999999999995,31.51666666666667,31.8
27.7,22.6,26.4,29.7,31.339999999999996,31.7
27.8,22.520000000000003,26.2,29.614285714285717,31.225,31.5
27.9,22.42,26.1,29.4,31.1,31.4
28,22.28333333333333,25.9,29.3,30.979999999999997,31.3
28.1,22.2,25.8,29.1,30.8,31.1
28.2,22.074999999999996,25.7,29,30.7,30.9
28.3,21.879999999999995,25.6,28.9,30.51666666666667,30.8
28.4,21.775,25.416666666666668,28.7,30.360000000000003,30.679999999999996
28.5,21.625000000000004,25.3,28.574999999999996,30.24,30.55
28.6,21.55,25.2,28.420000000000005,30.1,30.35
28.7,21.425000000000004,25,28.26,29.9,30.2
28.8,21.3,24.925000000000004,28.120000000000005,29.78333333333333,30.1
28.9,21.2,24.779999999999998,28,29.7,30
29,21.01666666666667,24.679999999999996,27.9,29.533333333333335,29.9
29.1,20.974999999999994,24.474999999999994,27.8,29.4,29.8
29.2,20.8,24.360000000000003,27.7,29.3,29.525000000000006
29.3,20.660000000000004,24.25,27.5,29.1,29.439999999999998
29.4,20.54,24.120000000000005,27.3,29,29.3
29.5,20.4,23.979999999999997,27.166666666666668,28.825000000000003,29.2
29.6,20.4,23.8,27.074999999999996,28.71666666666667,29.03333333333334
29.7,20.28333333333333,23.7,26.925000000000004,28.58,28.879999999999995
29.8,20.2,23.6,26.8,28.46,28.766666666666666
29.9,20.074999999999996,23.5,26.7,28.360000000000003,28.6
30,19.9,23.4,26.6,28.139999999999997,28.5
