Percentage Depth Doses,,,,,
Wedge 30,,,,,
SSD=80cm,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,
Detector offset of -1.8mm (0.6*rcav) applied,,,,,
Depth [cm],4x4cm2,10x10cm2,20x20cm2,30x30cm2,40x30cm2
8.1,67.72,70.95,72,72.375,72.5
8.2,67.35,70.4875,71.7,72,72.2
8.3,66.96000000000001,70.1125,71.30000000000001,71.66250000000001,71.8
8.4,66.45,69.68888888888888,70.9,71.28750000000001,71.36666666666666
8.5,66.11666666666666,69.35000000000001,70.56,70.85,71.02499999999999
8.6,65.7,68.86666666666666,70.25,70.5875,70.7
8.7,65.31428571428572,68.5,69.75,70.21249999999999,70.4
8.8,64.85000000000001,68,69.425,69.95,70
8.9,64.375,67.8,69.08,69.6,69.72
9,63.975,67.25,68.73333333333333,69.16,69.325
9.1,63.55,66.9,68.36666666666666,68.85,68.97500000000001
9.2,63.175000000000004,66.625,68,68.61999999999999,68.725
9.3,62.8,66.125,67.6,68.25,68.275
9.4,62.480000000000004,65.775,67.2,67.75,67.97500000000001
9.5,62.1,65.4,66.9,67.375,67.6
9.6,61.5,64.97500000000001,66.53333333333333,67.125,67.25
9.7,61.225,64.64999999999999,66.225,66.75,66.94
9.8,60.75,64.225,65.95,66.4,66.62
9.9,60.4,63.86666666666667,65.45,66.1,66.225
10,59.949999999999996,63.46666666666667,65.16250000000001,65.80000000000001,65.8125
10.1,59.525,63.1125,64.78750000000001,65.4,65.48333333333333
10.2,59.3,62.7375,64.4125,65,65.21249999999999
10.3,58.78,62.4,64.14444444444445,64.7,64.9
10.4,58.4,62,63.9,64.45,64.6
10.5,58.150000000000006,61.7,63.425,64.125,64.2
10.6,57.7,61.25,63.12,63.7625,63.919999999999995
10.7,57.4,60.9,62.775,63.4,63.62
10.8,56.91428571428571,60.575,62.425,63.13333333333333,63.349999999999994
10.9,56.62222222222222,60.324999999999996,62.06,62.81999999999999,62.975
11,56.2625,59.975,61.8,62.5,62.63333333333333
11.1,55.8875,59.5,61.449999999999996,62.114285714285714,62.324999999999996
11.2,55.5125,59.175000000000004,61.1,61.8,62
11.3,55.225,58.849999999999994,60.849999999999994,61.525,61.8
11.4,54.775,58.53333333333333,60.5,61.2,61.5
11.5,54.51428571428571,58.175000000000004,60.150000000000006,60.949999999999996,61.150000000000006
11.6,54.2,57.8,59.849999999999994,60.65,60.8
11.7,53.9,57.4,59.5,60.275,60.5
11.8,53.4,57.1,59.22,60.025,60.2
11.9,53.15,56.75,58.925,59.68000000000001,59.9
12,52.839999999999996,56.53333333333333,58.575,59.38,59.580000000000005
12.1,52.46,56.1,58.13333333333333,59.080000000000005,59.3
12.2,52.125,55.8,57.9,58.8,59
12.3,51.775,55.5,57.6,58.475,58.6
12.4,51.525,55.3,57.3,58.225,58.375
12.5,51.175000000000004,54.925,57,57.775,58.025
12.6,50.9,54.625,56.7,57.625,57.8
12.7,50.53333333333333,54.233333333333334,56.33333333333333,57.3,57.525
12.8,50.175000000000004,53.9,56.05,57.05,57.3
12.9,49.9,53.6,55.8,56.7,56.95
13,49.6,53.33333333333333,55.53333333333333,56.45,56.6
13.1,49.3,52.95,55.160000000000004,56,56.375
13.2,49,52.625,54.925,55.86,56.125
13.3,48.65,52.36666666666667,54.6,55.525,55.775
13.4,48.3,52.150000000000006,54.36666666666667,55.25,55.525
13.5,48.05,51.8,54,55,55.25
13.6,47.8,51.5,53.760000000000005,54.75,54.91428571428571
13.7,47.4,51.2,53.449999999999996,54.45,54.66666666666667
13.8,47.1,50.949999999999996,53.175000000000004,54.099999999999994,54.4
13.9,46.8,50.6,52.849999999999994,53.81999999999999,54.075
14,46.519999999999996,50.27142857142857,52.675000000000004,53.6,53.9125
14.1,46.2,50,52.425,53.34285714285714,53.575
14.2,45.94285714285714,49.675,52.075,53,53.324999999999996
14.3,45.7,49.3,51.824999999999996,52.779999999999994,53.0125
14.4,45.35,49.05,51.475,52.525,52.725
14.5,45.08571428571429,48.81999999999999,51.239999999999995,52.262499999999996,52.56
14.6,44.824999999999996,48.45,50.9,51.925,52.25
14.7,44.55,48.2,50.650000000000006,51.762499999999996,51.9
14.8,44.175000000000004,47.9,50.3,51.379999999999995,51.650000000000006
14.9,43.9,47.6,50.05,51.2,51.3
15,43.63333333333333,47.32000000000001,49.8,50.839999999999996,51.075
15.1,43.4,47.1,49.55,50.6,50.9
15.2,43.1,46.875,49.3,50.339999999999996,50.575
15.3,42.85,46.525,48.95,50.05,50.324999999999996
15.4,42.525,46.275,48.74,49.824999999999996,50.150000000000006
15.5,42.275,46.025,48.475,49.6,49.8
15.6,41.949999999999996,45.775,48.225,49.35,49.6
15.7,41.775,45.425,47.975,49.1,49.349999999999994
15.8,41.5,45.233333333333334,47.725,48.800000000000004,49.1
15.9,41.175000000000004,44.95,47.45,48.612500000000004,48.849999999999994
16,40.925,44.7,47.225,48.375,48.6
16.1,40.7,44.475,46.875,48.125,48.36
16.2,40.5,44.2,46.63333333333333,47.875,48.175000000000004
16.3,40.25,43.925,46.5,47.625,47.9
16.4,40.03333333333333,43.725,46.2,47.375,47.65
16.5,39.7,43.375,46,47.05,47.375
16.6,39.56,43.13333333333333,45.650000000000006,46.9,47.1
16.7,39.324999999999996,42.9,45.4,46.6,46.9
16.8,38.975,42.65,45.150000000000006,46.36666666666667,46.650000000000006
16.9,38.8,42.3,44.925,46.125,46.43333333333333
17,38.475,42.150000000000006,44.660000000000004,45.875,46.2
17.1,38.225,41.8,44.5,45.625,45.95
17.2,38.06666666666667,41.650000000000006,44.275,45.375,45.74285714285715
17.3,37.849999999999994,41.4,44.025,45.225,45.525
17.4,37.6,41.150000000000006,43.75,45,45.225
17.5,37.324999999999996,41,43.525,44.650000000000006,45.075
17.6,37.1,40.7,43.275,44.5,44.824999999999996
17.7,36.83333333333333,40.525,43.05,44.25,44.6375
17.8,36.7,40.175000000000004,42.88,44,44.45
17.9,36.45,40.025,42.6,43.775,44.1
18,36.2,39.775,42.4,43.6,43.95
18.1,36.05,39.6,42.150000000000006,43.4,43.7
18.2,35.8,39.324999999999996,42,43.2,43.475
18.3,35.46,39.075,41.75,42.95,43.225
18.4,35.324999999999996,38.9,41.5,42.7,43.075
18.5,35.1,38.7,41.260000000000005,42.55,42.824999999999996
18.6,34.9,38.349999999999994,41,42.3,42.575
18.7,34.675000000000004,38.2,40.8,42.05,42.425
18.8,34.45,37.96,40.6,41.824999999999996,42.2
18.9,34.2,37.766666666666666,40.349999999999994,41.575,42
19,34,37.5,40.1,41.425,41.7
19.1,33.8,37.33333333333333,39.919999999999995,41.1,41.45
19.2,33.56666666666666,37.1,39.77142857142857,40.925,41.3
19.3,33.35,36.925,39.519999999999996,40.8,41.1
19.4,33.15555555555556,36.6,39.275,40.55,40.9
19.5,33.0375,36.45,39.0625,40.3,40.66666666666667
19.6,32.824999999999996,36.2,38.875,40.150000000000006,40.525
19.7,32.575,36.05,38.739999999999995,39.9,40.275
19.8,32.349999999999994,35.8,38.4,39.7,40.025
19.9,32.1875,35.6,38.25,39.5,39.875
20,32.025,35.36,38,39.25,39.625
20.1,31.837500000000002,35.2125,37.849999999999994,39.125,39.43333333333333
20.2,31.644444444444446,34.975,37.625,38.875,39.25
20.3,31.4,34.762499999999996,37.4,38.625,39
20.4,31.25,34.575,37.225,38.4,38.8
20.5,30.96,34.324999999999996,36.975,38.225,38.6
20.6,30.8,34.175000000000004,36.824999999999996,38.1,38.475
20.7,30.625,33.957142857142856,36.66666666666667,37.849999999999994,38.225
20.8,30.4,33.75,36.4,37.7,38.075
20.9,30.24,33.6,36.25,37.45,37.824999999999996
21,30.1,33.349999999999994,36.05,37.239999999999995,37.675000000000004
21.1,29.85,33.22,35.849999999999994,37.2,37.5
21.2,29.7,33,35.62222222222222,37,37.31428571428572
21.3,29.56666666666667,32.824999999999996,35.4375,36.8,37.1
21.4,29.36666666666667,32.6,35.3125,36.5,36.95
21.5,29.3,32.5,35.0875,36.4,36.71111111111111
21.6,29,32.3,34.925,36.150000000000006,36.5375
21.7,28.875,32.04,34.675000000000004,36,36.3625
21.8,28.625,31.9,34.5125,35.82857142857142,36.175000000000004
21.9,28.5,31.75,34.33333333333333,35.7,36.0125
22,28.325,31.6,34.2,35.455555555555556,35.775
22.1,28.1,31.3,33.95,35.262499999999996,35.6
22.2,27.924999999999997,31.2,33.7,35.1375,35.5
22.3,27.775000000000002,31,33.6,34.925,35.25
22.4,27.6,30.825,33.419999999999995,34.6875,35.1
22.5,27.48,30.675,33.275,34.6,34.9
22.6,27.325,30.424999999999997,33.025,34.4,34.72
22.7,27.2,30.3,32.88,34.14,34.575
22.8,26.95,30.12,32.75,34,34.324999999999996
22.9,26.8,29.975,32.5,33.849999999999994,34.175000000000004
23,26.65,29.724999999999998,32.4,33.650000000000006,34.05
23.1,26.5,29.575000000000003,32.2,33.5,33.8
23.2,26.3,29.424999999999997,32,33.3,33.650000000000006
23.3,26.1,29.26,31.82,33.160000000000004,33.5
23.4,26,29.05,31.675,33,33.349999999999994
23.5,25.8,28.9,31.45,32.8,33.2
23.6,25.7,28.75,31.3,32.7,33
23.7,25.5,28.6,31.175,32.5,32.75
23.8,25.375,28.4,30.95,32.349999999999994,32.6
23.9,25.224999999999998,28.3,30.839999999999996,32.1,32.475
24,25.075000000000003,28.133333333333333,30.68,32,32.4
24.1,24.924999999999997,28,30.525,31.8,32.2
24.2,24.8,27.8,30.4,31.6,31.949999999999996
24.3,24.6,27.6,30.2,31.5,31.8
24.4,24.5,27.45,30,31.375,31.675
24.5,24.4,27.325,29.87142857142857,31.125,31.5
24.6,24.2,27.175,29.655555555555555,31,31.35
24.7,24.1,27.025,29.5375,30.825,31.2
24.8,23.9,26.8,29.412499999999998,30.72,31.066666666666666
24.9,23.728571428571428,26.666666666666668,29.1875,30.5,30.875
25,23.62,26.533333333333335,29.05,30.375,30.724999999999998
25.1,23.5,26.4,29,30.185714285714287,30.6
25.2,23.339999999999996,26.224999999999998,28.716666666666665,30.05,30.433333333333334
25.3,23.2,26.075000000000003,28.55,29.93333333333333,30.3
25.4,23.05,25.924999999999997,28.4,29.783333333333335,30.133333333333333
25.5,22.9,25.775000000000002,28.3,29.616666666666667,29.9
25.6,22.75,25.625000000000004,28.1,29.475,29.8
25.7,22.633333333333333,25.5,28,29.2625,29.620000000000005
25.8,22.520000000000003,25.339999999999996,27.8,29.187499999999996,29.5
25.9,22.4,25.2,27.7,29,29.4
26,22.25,25.1,27.525000000000006,28.866666666666667,29.187499999999996
26.1,22.16666666666666,24.96,27.374999999999996,28.7,29.04
26.2,22,24.75,27.225,28.6,28.9
26.3,21.83333333333334,24.6,27.1,28.474999999999994,28.76
26.4,21.7,24.5,26.95,28.225,28.6
26.5,21.6,24.325000000000003,26.8,28.1,28.5
26.6,21.474999999999994,24.275,26.66666666666666,28,28.3
26.7,21.325000000000003,24.1,26.520000000000003,27.874999999999996,28.2
26.8,21.2,23.974999999999994,26.4,27.725,28.074999999999996
26.9,21.025000000000006,23.839999999999996,26.3,27.574999999999996,27.9
27,20.974999999999994,23.8,26.1,27.425000000000004,27.775
27.1,20.839999999999996,23.6,25.933333333333337,27.3,27.625000000000004
27.2,20.7,23.4,25.787499999999998,27.2,27.5
27.3,20.65,23.333333333333332,25.662499999999998,27,27.35
27.4,20.5,23.2,25.5375,26.9,27.2
27.5,20.33333333333334,23.05,25.474999999999994,26.75,27.05
27.6,20.2,22.924999999999997,25.33333333333334,26.6,26.9
27.7,20.125000000000004,22.811111111111114,25.2,26.5,26.8
27.8,20,22.674999999999997,25.025000000000006,26.3,26.6
27.9,19.9625,22.5,24.887499999999996,26.2,26.525000000000006
28,19.837500000000002,22.4,24.7625,26.074999999999996,26.4
28.1,19.72222222222222,22.2,24.637500000000003,25.925000000000004,26.3
28.2,19.6,22.1,24.512500000000003,25.775,26.1
28.3,19.475,22,24.387499999999996,25.620000000000005,26
28.4,19.35,21.9,24.266666666666666,25.566666666666663,25.874999999999996
28.5,19.224999999999998,21.75,24.142857142857146,25.4,25.725
28.6,19.1,21.6,24,25.3,25.61666666666667
28.7,19,21.574999999999996,23.874999999999996,25.1,25.5
28.8,18.860000000000003,21.4,23.7,25,25.4
28.9,18.8,21.275,23.6,24.9,25.2
29,18.674999999999997,21.2,23.5,24.8,25.044444444444444
29.1,18.525000000000006,21.08,23.4,24.65,25
29.2,18.474999999999994,20.95,23.2,24.5,24.9
29.3,18.3,20.8,23.1,24.38333333333333,24.775000000000002
29.4,18.2,20.7,23,24.2375,24.65
29.5,18.1,20.6,22.9,24.112500000000004,24.514285714285716
29.6,18,20.5,22.8,24.042857142857144,24.4
29.7,17.9,20.325000000000003,22.6,23.9,24.25
29.8,17.8,20.275,22.5,23.775,24.1
29.9,17.7,20.1,22.4,23.7,24
30,17.6,20,22.275,23.574999999999996,23.9
