Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=1.5cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
-1.6,36.5,92.3,100,100.4,100.7,100.7,100.7,100.6
-1.5,50.1,95.9,100.1,100.4,100.6,100.7,100.6,100.5
-1.4,63.1,97.65,100.1,100.4,100.575,100.6,100.6,100.46000000000001
-1.3,74.6,98.55,100.2,100.3,100.5,100.6,100.5,100.4
-1.2,84.69999999999999,99.1,100.2,100.3,100.4,100.5,100.5,100.35
-1.1,92,99.5,100.2,100.3,100.4,100.45,100.4,100.3
-1,95.7,99.7,100.2,100.3,100.3,100.4,100.3,100.3
-0.9,97.7,99.8,100.2,100.3,100.3,100.3,100.3,100.2
-0.8,98.73333333333333,99.9,100.2,100.3,100.3,100.3,100.3,100.18333333333334
-0.7,99.1,100,100.1,100.3,100.2,100.3,100.2,100.1
-0.6,99.5,100,100.1,100.2,100.2,100.2,100.15,100.05
-0.5,99.8,100,100.1,100.2,100.1,100.2,100.1,100
-0.4,99.9,100,100.1,100.1,100.1,100.2,100.1,100
-0.3,99.9,100,100.1,100.1,100,100.1,100,100
-0.2,100,100,100,100.07499999999999,100,100.1,100,100
-0.1,100,100,100,100,100,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,100
0.2,99.9,100,100,100.03333333333333,100,100,100,100
0.3,99.9,100,100,100.1,100.1,100,100,100
0.4,99.8,100,100,100.1,100.1,100.1,100.1,100
0.5,99.7,100,100,100.1,100.1,100.1,100.1,100
0.6,99.5,99.9,100,100.16666666666667,100.1,100.175,100.1,100.01666666666667
0.7,99.1,99.9,100.1,100.2,100.2,100.2,100.2,100.1
0.8,98.8,99.9,100.1,100.2,100.2,100.2,100.3,100.2
0.9,97.5,99.8,100.1,100.2,100.2,100.3,100.3,100.2
1,95.5,99.6,100.1,100.2,100.2,100.33333333333333,100.32,100.28333333333333
1.1,91.9,99.33333333333333,100.05,100.2,100.3,100.4,100.4,100.3
1.2,84.9,99.1,100,100.2,100.3,100.5,100.45,100.31666666666666
1.3,74.6,98.4,100,100.2,100.33333333333333,100.5,100.5,100.4
1.4,63.8,97.4,100,100.3,100.4,100.5,100.6,100.5
1.5,50.15,95.65,100,100.3,100.5,100.6,100.6,100.51428571428572
1.6,36.3,92.35,99.9,100.3,100.5,100.6,100.7,100.6
1.7,25,86.4,99.8,100.3,100.5,100.7,100.75,100.6
1.8,15.55,76.2,99.7,100.3,100.5,100.7,100.8,100.6
1.9,9.533333333333339,64.5,99.6,100.3,100.6,100.7,100.88000000000001,100.7
2,6.2,51.8,99.45,100.25,100.6,100.8,100.9,100.7
2.1,4.466666666666665,38.83333333333332,99.1,100.2,100.6,100.8,100.92500000000001,100.8
2.2,3.4,26.8,98.7,100.2,100.6,100.8,101,100.8
2.3,2.8,17.1,98.15,100.1,100.6,100.9,101,100.8
2.4,2.3,10.850000000000001,97.2,100,100.6,100.9,101,100.9
2.5,2.05,7.233333333333336,95.5,99.9,100.5,100.9,101.1,100.9
2.6,1.85,5.300000000000001,92.5,99.8,100.4,100.9,101.1,100.9
2.7,1.7,4.1,86.7,99.7,100.4,100.9,101.1,100.9
2.8,1.6,3.5,78.2,99.46000000000001,100.3,100.9,101.1,101
2.9,1.5,3,67.05,99.375,100.28,100.9,101.1,101
3,1.4,2.6,54.066666666666656,99.11999999999999,100.2,100.9,101.1,101
3.1,1.3,2.45,41.8,98.76666666666667,100.18,100.9,101.2,101
3.2,1.3,2.3,30.3,98.43333333333334,100.1,100.9,101.2,101.1
3.3,1.2,2.1,20.4,97.93333333333334,100,101,101.25,101.1
3.4,1.2,2,12.850000000000001,97.1,99.92500000000001,101,101.3,101.1
3.5,1.1,1.9,8.8,95.6,99.9,101.025,101.32,101.16666666666667
3.6,1.1,1.8,6.8,93.1,99.8,101.1,101.4,101.2
3.7,1,1.7,5.550000000000001,88.5,99.7,101.2,101.5,101.3
3.8,1,1.6,4.75,79.8,99.65,101.22,101.5,101.38333333333334
3.9,0.9333333333333333,1.5,4.2,69.06666666666666,99.5,101.3,101.6,101.4
4,0.9,1.5,3.7666666666666666,57.22500000000002,99.375,101.4,101.7,101.5
4.1,0.9,1.4,3.5,44.8,99.125,101.5,101.8,101.6
4.2,0.8500000000000001,1.4,3.3,32.82500000000002,98.9,101.56666666666666,101.9,101.68
4.3,0.8,1.3,3.1,22.6,98.425,101.6,102,101.76666666666667
4.4,0.8,1.3,3,15.1,97.6,101.7,102.1,101.83333333333333
4.5,0.8,1.2,2.8,10.649999999999999,96.45,101.7,102.2,101.9
4.6,0.8,1.2,2.7,8.2,94.36666666666666,101.77499999999999,102.2,102.01666666666667
4.7,0.7,1.1,2.6,6.8,90.7,101.8,102.3,102.1
4.8,0.7,1.1,2.433333333333333,5.9,83.4,101.9,102.4,102.2
4.9,0.7,1.1,2.4,5.25,73.5,101.9,102.4,102.26666666666667
5,0.7,1,2.3,4.8,62.13333333333333,101.93333333333334,102.5,102.3
5.1,0.7,1,2.2,4.5,49.63333333333333,102,102.5,102.3
5.2,0.6,1,2.1,4.233333333333333,37.666666666666664,102.07499999999999,102.6,102.4
5.3,0.6,0.9,2,4,26.833333333333332,102.1,102.6,102.44
5.4,0.6,0.9,1.9,3.8,17.8,102.1,102.61999999999999,102.5
5.5,0.6,0.9,1.9,3.7,12.420000000000005,102.1,102.7,102.5
5.6,0.6,0.9,1.8,3.5,9.5,102.1,102.7,102.5
5.7,0.6,0.8,1.8,3.4,7.9,102.1,102.8,102.6
5.8,0.6,0.8,1.7,3.2333333333333334,6.85,102.2,102.8,102.6
5.9,0.6,0.8,1.7,3.1333333333333333,6.166666666666666,102.2,102.8,102.7
6,0.6,0.8,1.6,3,5.733333333333333,102.2,102.8,102.7
