Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
-13.5,,,,,,7.5,68.1,70.76666666666667
-13.4,,,,,,7.6800000000000015,68.35714285714285,70.95714285714286
-13.3,,,,,,7.8,68.64285714285715,71.2
-13.2,,,,,,8.060000000000002,69.02499999999999,71.47999999999999
-13.1,,,,,,8.25,69.4,71.77499999999999
-13,,,,,,8.466666666666667,69.68571428571428,71.92857142857143
-12.9,,,,,,8.624999999999998,69.97142857142858,72.2
-12.8,,,,,,8.875000000000002,70.28,72.36666666666666
-12.7,,,,,,9.149999999999999,70.52857142857142,72.58571428571427
-12.6,,,,,,9.4,70.83333333333334,72.925
-12.5,,,,,,9.585714285714284,71.2,73.175
-12.4,,,,,,9.871428571428574,71.51666666666667,73.3625
-12.3,,,,,,10.166666666666668,71.8,73.7
-12.2,,,,,,10.514285714285714,72.04285714285714,73.85
-12.1,,,,,,10.8,72.33999999999999,74.1
-12,,,,,,11.250000000000002,72.63749999999999,74.375
-11.9,,,,,,11.7,73.02,74.65
-11.8,,,,,,12.279999999999998,73.32000000000001,74.85000000000001
-11.7,,,,,,13.025000000000002,73.575,75.2
-11.6,,,,,,14.059999999999997,73.85,75.35
-11.5,,,,,,15.700000000000006,74.2,75.74
-11.4,,,,,,18.271428571428554,74.4,75.96000000000001
-11.3,,,,,,22.4,74.74,76.2
-11.2,,,,,,28.20000000000003,75.07142857142857,76.425
-11.1,,,,,,34.76000000000004,75.3,76.7
-11,,,,,,42.55999999999996,75.56666666666666,76.95
-10.9,,,,,,49.89999999999996,75.83999999999999,77.21428571428571
-10.8,,,,,,56.23333333333336,76.225,77.475
-10.7,,,,,,61.87500000000001,76.43333333333334,77.69999999999999
-10.6,,,,,,65.675,76.76,77.9
-10.5,,,,,,67.92,77.075,78.18571428571428
-10.4,,,,,3.1,69.4,77.34,78.4
-10.3,,,,,3.2,70.5,77.58,78.69999999999999
-10.2,,,,,3.2,71.43333333333334,77.95,79
-10.1,,,,,3.3,72.075,78.16,79.16666666666667
-10,,,,,3.3499999999999996,72.8,78.48,79.46666666666667
-9.9,,,,,3.4,73.3,78.75,79.7
-9.8,,,,,3.5,73.85,79.06,79.9
-9.7,,,,,3.6,74.375,79.33999999999999,80.18571428571428
-9.6,,,,,3.7,74.88,79.61999999999999,80.4
-9.5,,,,,3.8,75.36666666666666,79.83999999999999,80.75
-9.4,,,,,3.8,75.87142857142858,80.16666666666666,81
-9.3,,,,2.5,3.966666666666668,76.325,80.4375,81.25
-9.2,,,,2.6,4,76.8,80.775,81.47777777777777
-9.1,,,,2.6666666666666683,4.133333333333332,77.24,81.03333333333333,81.72500000000001
-9,,,,2.7,4.219999999999999,77.63999999999999,81.35714285714286,81.91428571428571
-8.9,,,,2.8,4.4,78.06666666666666,81.6,82.2625
-8.8,,,,2.8499999999999996,4.5,78.5,81.9,82.525
-8.7,,,,2.9,4.6,78.96666666666667,82.17142857142858,82.775
-8.6,,,,3,4.7,79.35000000000001,82.475,83.0111111111111
-8.5,,,,3.1,4.8,79.8,82.7,83.325
-8.4,,,,3.1,5,80.08571428571429,82.9857142857143,83.6
-8.3,,,,3.2,5.1,80.53333333333333,83.34285714285714,83.875
-8.2,,,1.9,3.3,5.3,80.92857142857143,83.64,84.15
-8.1,,,2,3.4,5.475000000000001,81.27142857142857,83.83749999999999,84.37142857142858
-8,,,2,3.5,5.6,81.58,84.18571428571428,84.6375
-7.9,,,2.1,3.6,5.8,82,84.45,84.8875
-7.8,,,2.1,3.7,5.933333333333332,82.46000000000001,84.77499999999999,85.2
-7.7,,,2.2,3.8,6.2,82.75,85.03333333333333,85.44285714285715
-7.6,,,2.2,3.9,6.3,83.12,85.33333333333333,85.6
-7.5,,,2.3,4,6.575000000000001,83.46666666666667,85.625,85.96000000000001
-7.4,,,2.4,4.1,6.8,83.85000000000001,85.96000000000001,86.22857142857143
-7.3,,,2.4,4.233333333333332,7.075000000000001,84.23333333333333,86.14,86.55
-7.2,,,2.5,4.4,7.2,84.52,86.38,86.82222222222222
-7.1,,1.3,2.6,4.524999999999999,7.5,84.86000000000001,86.82,87.06666666666666
-7,,1.3,2.6,4.7,7.8,85.24,86.98571428571428,87.3
-6.9,,1.3,2.7,4.8,8.124999999999998,85.6,87.32,87.56
-6.8,,1.4,2.8,5,8.4,85.925,87.52857142857142,87.83999999999999
-6.7,,1.4,2.9,5.15,8.7,86.26,87.80000000000001,88.15
-6.6,0.9,1.4,2.95,5.324999999999999,9.133333333333336,86.58,88.11666666666666,88.4
-6.5,0.9,1.5,3.1,5.5,9.5,86.875,88.3,88.58571428571429
-6.4,0.9,1.5,3.1400000000000006,5.7,10.066666666666663,87.23333333333333,88.65714285714286,88.925
-6.3,1,1.5333333333333334,3.3,5.95,10.775,87.625,88.95,89.08749999999999
-6.2,1,1.6,3.4,6.2,11.6,87.92,89.25,89.35
-6.1,1,1.6,3.4799999999999995,6.4,12.7,88.2,89.44,89.7
-6,1,1.7,3.6,6.7,14.5,88.45,89.73333333333333,89.85
-5.9,1.1,1.7,3.6599999999999997,6.9,17.5,88.8,89.96000000000001,90.17142857142856
-5.8,1.1,1.8,3.8499999999999996,7.18,22.45,89.1,90.25714285714285,90.33333333333333
-5.7,1.1,1.8666666666666667,4,7.466666666666667,29.1,89.38000000000001,90.475,90.6
-5.6,1.2,1.9,4.1,7.8,38.3,89.75,90.74000000000001,90.88333333333334
-5.5,1.2,2,4.3,8.166666666666666,47.95,90.07499999999999,91,91.18571428571428
-5.4,1.2,2,4.466666666666667,8.7,57,90.325,91.28750000000001,91.4625
-5.3,1.3,2.1,4.6,9.1,65.8,90.6,91.6,91.7
-5.2,1.3,2.2,4.8,9.7,73.55000000000001,90.95,91.78,91.9
-5.1,1.3,2.2333333333333334,5,10.533333333333333,78.7,91.22500000000001,92.08,92.17142857142858
-5,1.4,2.3,5.2,11.8,82.1,91.5,92.3,92.41428571428573
-4.9,1.4,2.4,5.4,13.433333333333334,84.14,91.80000000000001,92.54,92.61428571428571
-4.8,1.5,2.5,5.65,16.2,85.44999999999999,92.1,92.83333333333333,92.92500000000001
-4.7,1.5,2.6,5.9,20.95,86.6,92.3,93.14,93.1375
-4.6,1.6,2.7,6.2250000000000005,28.23333333333333,87.36666666666666,92.55,93.36,93.34285714285714
-4.5,1.65,2.8,6.5,37,88.1,92.88000000000001,93.6,93.5
-4.4,1.7,2.933333333333333,6.825,47.3,88.8,93.14999999999999,93.85,93.67999999999999
-4.3,1.75,3.1,7.25,57.7,89.4,93.5,94.05,93.92
-4.2,1.8,3.2,7.75,66.8,89.95,93.66,94.24285714285715,94.2
-4.1,1.9333333333333333,3.3,8.333333333333334,75.14999999999999,90.45,93.95,94.45,94.43333333333334
-4,2,3.5,9.1,81.1,90.95,94.25,94.74,94.7
-3.9,2.1,3.7,10.3,85.05,91.4,94.55,94.96000000000001,94.95714285714286
-3.8,2.2,3.8,12,87.25,91.86666666666666,94.8,95.11999999999999,95.1625
-3.7,2.3,4,14.6,88.7,92.26666666666667,94.98,95.43333333333334,95.375
-3.6,2.4,4.2,19.4,89.8,92.8,95.2,95.61999999999999,95.65
-3.5,2.5,4.4,26.833333333333332,90.6,93.2,95.5,95.83333333333333,95.81666666666666
-3.4,2.6,4.7,36.766666666666666,91.46666666666667,93.6,95.77499999999999,96.11999999999999,96.0111111111111
-3.3,2.8,5.0200000000000005,47.4,92,93.9,95.93333333333334,96.23333333333333,96.25
-3.2,2.9250000000000003,5.3500000000000005,57.7,92.675,94.2,96.25,96.5,96.4
-3.1,3.0749999999999997,5.8,68.8,93.2,94.66666666666667,96.41666666666667,96.7,96.725
-3,3.3,6.35,77.4,93.6,95.06666666666666,96.55,96.88000000000001,96.9
-2.9,3.4333333333333336,7.1,83.96666666666667,94.1,95.3,96.85,97.05714285714285,97.08571428571427
-2.8,3.6500000000000004,8.3,88.3,94.53333333333333,95.6,97.02,97.21666666666667,97.24
-2.7,3.9,9.9,90.6,94.93333333333334,96,97.22,97.4,97.51666666666667
-2.6,4.3,12.8,92.1,95.3,96.26666666666667,97.4,97.64,97.6
-2.5,4.8,17.95,93.3,95.67999999999999,96.6,97.58333333333333,97.78,97.7
-2.4,5.4,25.65,94,95.975,96.8,97.8,97.82857142857142,97.91250000000001
-2.3,6.3,36.20000000000001,94.69999999999999,96.42500000000001,97.1,97.96000000000001,98.06666666666666,98.0375
-2.2,7.6,47,95.33333333333333,96.675,97.4,98.1,98.25,98.1625
-2.1,9.7,59.9,95.8,97.05,97.6,98.3,98.41666666666667,98.375
-2,13.7,70.63333333333333,96.3,97.4,97.85,98.46000000000001,98.6,98.61428571428571
-1.9,20,80.5,96.76666666666667,97.6,98,98.625,98.675,98.7
-1.8,29.1,87.2,97,97.83333333333333,98.2,98.8,98.84,98.8
-1.7,40.533333333333324,91.55,97.46666666666667,98.1,98.5,98.96666666666667,99,98.925
-1.6,53.43333333333333,94.1,97.8,98.325,98.7,99.075,99.1,99.05
-1.5,64.7,95.6,98.1,98.56666666666666,98.7,99.2,99.16666666666667,99.1
-1.4,76.6,96.6,98.2,98.7,98.9,99.25,99.2375,99.27142857142857
-1.3,85.3,97.35,98.6,98.86666666666667,99.1,99.3,99.37142857142858,99.4
-1.2,91.3,97.86666666666667,98.83333333333333,99.1,99.2,99.5,99.425,99.45
-1.1,94.39999999999999,98.3,98.95,99.3,99.35,99.56666666666666,99.55714285714285,99.5
-1,96.2,98.65,99.1,99.35,99.5,99.6,99.6,99.6
-0.9,97.39999999999999,98.95,99.4,99.5,99.6,99.7,99.6875,99.7
-0.8,98.2,99.2,99.56666666666666,99.5,99.7,99.8,99.76666666666667,99.74285714285715
-0.7,98.9,99.45,99.7,99.7,99.725,99.8,99.8,99.8
-0.6,99.3,99.6,99.8,99.8,99.8,99.9,99.9,99.8
-0.5,99.5,99.7,99.8,99.8,99.9,99.9,99.9,99.91250000000001
-0.4,99.7,99.8,99.9,99.9,99.9,99.9,100,100
-0.3,99.8,99.9,99.9,99.9,99.9,100,100,100
-0.2,100,99.96666666666667,100,100,100,100,100,100
-0.1,100,100,100,100,100,100,100,100
0,100,100,100,100,100,100,100,100
0.1,100,100,100,100,100,100,100,100
0.2,99.9,100,100,99.9,100,100,100,100
