Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=20cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
Off axis position [cm],Field Size: 3x3 cm2,Field Size: 4x4 cm2,Field Size: 6x6 cm2,Field Size: 8x8 cm2,Field Size: 10x10 cm2,Field Size: 20x20 cm2,Field Size: 30x30 cm2,Field Size: 40x40 cm2
-28.9,,,,,,,,8.116666666666669
-28.8,,,,,,,,8.2
-28.7,,,,,,,,8.312500000000004
-28.6,,,,,,,,8.437500000000002
-28.5,,,,,,,,8.562499999999998
-28.4,,,,,,,,8.687499999999996
-28.3,,,,,,,,8.8
-28.2,,,,,,,,8.850000000000001
-28.1,,,,,,,,9
-28,,,,,,,,9.149999999999999
-27.9,,,,,,,,9.2
-27.8,,,,,,,,9.350000000000001
-27.7,,,,,,,,9.475000000000001
-27.6,,,,,,,,9.6
-27.5,,,,,,,,9.725000000000005
-27.4,,,,,,,,9.95
-27.3,,,,,,,,10.014285714285716
-27.2,,,,,,,,10.157142857142855
-27.1,,,,,,,,10.287499999999998
-27,,,,,,,,10.437500000000002
-26.9,,,,,,,,10.642857142857144
-26.8,,,,,,,,10.8
-26.7,,,,,,,,10.9
-26.6,,,,,,,,11.124999999999998
-26.5,,,,,,,,11.25
-26.4,,,,,,,,11.4
-26.3,,,,,,,,11.612500000000002
-26.2,,,,,,,,11.7375
-26.1,,,,,,,,11.924999999999999
-26,,,,,,,,12.125000000000005
-25.9,,,,,,,,12.375000000000002
-25.8,,,,,,,,12.562499999999998
-25.7,,,,,,,,12.774999999999995
-25.6,,,,,,,,12.925000000000006
-25.5,,,,,,,,13.16666666666667
-25.4,,,,,,,,13.350000000000001
-25.3,,,,,,,,13.571428571428573
-25.2,,,,,,,,13.849999999999998
-25.1,,,,,,,,14.114285714285712
-25,,,,,,,,14.4
-24.9,,,,,,,,14.774999999999997
-24.8,,,,,,,,15.133333333333335
-24.7,,,,,,,,15.657142857142864
-24.6,,,,,,,,16.266666666666662
-24.5,,,,,,,,17.100000000000005
-24.4,,,,,,,,18.499999999999993
-24.3,,,,,,,,20.666666666666675
-24.2,,,,,,,,23.549999999999986
-24.1,,,,,,,,27.000000000000032
-24,,,,,,,,30.65
-23.9,,,,,,,,34.550000000000026
-23.8,,,,,,,,38.2
-23.7,,,,,,,,41.44999999999998
-23.6,,,,,,,,43.900000000000006
-23.5,,,,,,,,45.525000000000006
-23.4,,,,,,,,46.6
-23.3,,,,,,,,47.466666666666676
-23.2,,,,,,,,48.05
-23.1,,,,,,,,48.58571428571429
-23,,,,,,,,48.94285714285714
-22.9,,,,,,,8.1,49.333333333333336
-22.8,,,,,,,8.2,49.766666666666666
-22.7,,,,,,,8.3,50.2
-22.6,,,,,,,8.442857142857143,50.475
-22.5,,,,,,,8.6,50.78000000000001
-22.4,,,,,,,8.728571428571428,51.128571428571426
-22.3,,,,,,,8.862499999999999,51.471428571428575
-22.2,,,,,,,8.975000000000001,51.8
-22.1,,,,,,,9.1,52
-22,,,,,,,9.25,52.324999999999996
-21.9,,,,,,,9.4,52.628571428571426
-21.8,,,,,,,9.55,52.91428571428572
-21.7,,,,,,,9.624999999999998,53.25
-21.6,,,,,,,9.8,53.5375
-21.5,,,,,,,10,53.875
-21.4,,,,,,,10.1,54.125
-21.3,,,,,,,10.242857142857144,54.43333333333334
-21.2,,,,,,,10.450000000000003,54.7
-21.1,,,,,,,10.6,54.949999999999996
-21,,,,,,,10.814285714285715,55.214285714285715
-20.9,,,,,,,10.957142857142857,55.5
-20.8,,,,,,,11.166666666666666,55.849999999999994
-20.7,,,,,,,11.3,56.13333333333334
-20.6,,,,,,,11.539999999999997,56.36666666666666
-20.5,,,,,,,11.7,56.58571428571429
-20.4,,,,,,,11.914285714285715,56.875
-20.3,,,,,,,12.066666666666668,57.125
-20.2,,,,,,,12.3,57.375
-20.1,,,,,,,12.542857142857143,57.63333333333333
-20,,,,,,,12.75,57.949999999999996
-19.9,,,,,,,12.98,58.16666666666667
-19.8,,,,,,,13.128571428571426,58.5
-19.7,,,,,,,13.4,58.75
-19.6,,,,,,,13.628571428571426,58.975
-19.5,,,,,,,13.9,59.2
-19.4,,,,,,,14.179999999999996,59.55
-19.3,,,,,,,14.475000000000001,59.74444444444445
-19.2,,,,,,,14.775000000000002,59.9875
-19.1,,,,,,,15.074999999999998,60.3
-19,,,,,,,15.47142857142857,60.56666666666667
-18.9,,,,,,,15.9,60.75
-18.8,,,,,,,16.4,60.975
-18.7,,,,,,,17.020000000000007,61.22
-18.6,,,,,,,17.82499999999999,61.471428571428575
-18.5,,,,,,,19.099999999999987,61.75
-18.4,,,,,,,21.07499999999998,62.01428571428571
-18.3,,,,,,,23.88571428571427,62.2
-18.2,,,,,,,27.80000000000004,62.483333333333334
-18.1,,,,,,,32.39999999999998,62.68000000000001
-18,,,,,,,37.3,62.88571428571428
-17.9,,,,,,,42,63.18333333333334
-17.8,,,,,,,46.4,63.44
-17.7,,,,,,,49.70000000000002,63.72857142857143
-17.6,,,,,,,52.6,63.980000000000004
-17.5,,,,,,,54.2,64.16666666666667
-17.4,,,,,,,55.4,64.47500000000001
-17.3,,,,,,,56.25999999999999,64.725
-17.2,,,,,,,57.019999999999996,64.93333333333334
-17.1,,,,,,,57.599999999999994,65.225
-17,,,,,,,58.14,65.4
-16.9,,,,,,7.8,58.55,65.575
-16.8,,,,,,7.975000000000001,59.1,65.9
-16.7,,,,,,8.02,59.54,66.125
-16.6,,,,,,8.2,59.839999999999996,66.375
-16.5,,,,,,8.3,60.38571428571428,66.625
-16.4,,,,,,8.439999999999998,60.74285714285714,66.93333333333334
-16.3,,,,,,8.614285714285712,61.1,67.1
-16.2,,,,,,8.7,61.5375,67.35714285714285
-16.1,,,,,,8.866666666666664,61.9,67.58333333333333
-16,,,,,,9,62.25,67.84
-15.9,,,,,,9.216666666666665,62.620000000000005,68.03333333333333
-15.8,,,,,,9.3,62.94285714285714,68.31111111111112
-15.7,,,,,,9.5,63.3,68.55
-15.6,,,,,,9.7,63.7,68.8
-15.5,,,,,,9.82,64.02857142857142,69.05
-15.4,,,,,,9.95,64.36666666666667,69.25
-15.3,,,,,,10.166666666666666,64.66000000000001,69.49999999999999
-15.2,,,,,,10.375000000000002,65.04285714285714,69.7
-15.1,,,,,,10.524999999999999,65.35,69.83749999999999
-15,,,,,,10.775000000000002,65.725,70.16
-14.9,,,,,,10.924999999999999,66,70.43333333333334
-14.8,,,,,,11.12,66.3,70.74285714285715
-14.7,,,,,,11.325,66.675,70.93333333333334
-14.6,,,,,,11.560000000000002,66.97500000000001,71.2
-14.5,,,,,,11.760000000000002,67.33333333333334,71.36666666666667
-14.4,,,,,,11.95,67.625,71.62857142857142
-14.3,,,,,,12.179999999999996,67.9,71.91428571428571
-14.2,,,,,,12.45,68.28571428571429,72.1
-14.1,,,,,,12.68,68.6,72.33333333333333
-14,,,,,,12.95,68.97142857142858,72.625
-13.9,,,,,,13.2,69.31666666666666,72.8
-13.8,,,,,,13.45,69.52499999999999,73.1125
-13.7,,,,,,13.7,69.9,73.275
-13.6,,,,,,14.05,70.2,73.56666666666666
-13.5,,,,,,14.25,70.47142857142858,73.75714285714285
-13.4,,,,,,14.6,70.78,74.02499999999999
-13.3,,,,,,14.95,71.075,74.25555555555556
-13.2,,,,,,15.266666666666666,71.41428571428571,74.5
-13.1,,,,,,15.649999999999997,71.675,74.75714285714285
-13,,,,,,16.050000000000004,72,74.97142857142858
