Lateral Profiles,,,,,,,,
Open field,,,,,,,,
SSD=100cm,,,,,,,,
Depth=10cm,,,,,,,,
Scanning direction: Crossline,,,,,,,,
Detector: IBA Dosimetry CC13 Ionization chamber,,,,,,,,
,Dose[%],,,,,,,
16.4,,,,,,,31.660000000000025,49.1
16.5,,,,,,,27.260000000000023,48.9
16.6,,,,,,,22.860000000000024,48.7
16.7,,,,,,,18.720000000000024,48.4
16.8,,,,,,,15.200000000000017,48.2
16.9,,,,,,,12.50000000000001,48
17,,,,,,,10.660000000000009,47.7
17.1,,,,,,,9.420000000000005,47.5
17.2,,,,,,,8.620000000000005,47.3
17.3,,,,,,,7.940000000000003,47.1
17.4,,,,,,,7.460000000000003,46.9
17.5,,,,,,,7.060000000000002,46.6
17.6,,,,,,,6.7600000000000025,46.4
17.7,,,,,,,6.460000000000003,46.2
17.8,,,,,,,6.1800000000000015,46
17.9,,,,,,,5.980000000000001,45.8
18,,,,,,,5.780000000000001,45.6
18.1,,,,,,,5.6800000000000015,45.4
18.2,,,,,,,5.480000000000001,45.1
18.3,,,,,,,5.380000000000002,44.9
18.4,,,,,,,5.2,44.7
18.5,,,,,,,5.080000000000001,44.5
18.6,,,,,,,4.980000000000001,44.2
18.7,,,,,,,4.880000000000002,44
18.8,,,,,,,4.780000000000001,43.8
18.9,,,,,,,4.6,43.6
19,,,,,,,4.5,43.4
19.1,,,,,,,4.480000000000001,43.1
19.2,,,,,,,4.3,42.9
19.3,,,,,,,4.280000000000001,42.7
19.4,,,,,,,4.1800000000000015,42.5
19.5,,,,,,,4.1,42.3
19.6,,,,,,,4,42
19.7,,,,,,,3.9,41.8
19.8,,,,,,,3.8800000000000012,41.5
19.9,,,,,,,3.8,41.3
20,,,,,,,3.7,41.1
20.1,,,,,,,3.6800000000000015,40.8
20.2,,,,,,,3.6,40.6
20.3,,,,,,,3.5,40.3
20.4,,,,,,,3.4800000000000013,40.1
20.5,,,,,,,3.4,39.8
20.6,,,,,,,3.3,39.5
20.7,,,,,,,3.3,39.2
20.8,,,,,,,3.2,38.9
20.9,,,,,,,3.2,38.5
21,,,,,,,3.1,38.2
21.1,,,,,,,3.1,37.8
21.2,,,,,,,3,37.3
21.3,,,,,,,3,36.7
21.4,,,,,,,2.9,35.9
21.5,,,,,,,,34.9
21.6,,,,,,,,33.4
21.7,,,,,,,,31.3
21.8,,,,,,,,28.5
21.9,,,,,,,,25.3
22,,,,,,,,21.7
22.1,,,,,,,,18.3
22.2,,,,,,,,15
22.3,,,,,,,,12.4
22.4,,,,,,,,10.3
22.5,,,,,,,,9
22.6,,,,,,,,8
22.7,,,,,,,,7.4
22.8,,,,,,,,6.9
22.9,,,,,,,,6.5
23,,,,,,,,6.2
23.1,,,,,,,,5.9
23.2,,,,,,,,5.7
23.3,,,,,,,,5.5
23.4,,,,,,,,5.3
23.5,,,,,,,,5.2
23.6,,,,,,,,5
23.7,,,,,,,,4.9
23.8,,,,,,,,4.8
23.9,,,,,,,,4.7
24,,,,,,,,4.6
24.1,,,,,,,,4.5
24.2,,,,,,,,4.4
24.3,,,,,,,,4.3
24.4,,,,,,,,4.2
24.5,,,,,,,,4.1
24.6,,,,,,,,4
24.7,,,,,,,,3.9
24.8,,,,,,,,3.9
24.9,,,,,,,,3.8
25,,,,,,,,3.7
25.1,,,,,,,,3.6
25.2,,,,,,,,3.6
25.3,,,,,,,,3.5
25.4,,,,,,,,3.5
25.5,,,,,,,,3.4
25.6,,,,,,,,3.3
25.7,,,,,,,,3.3
25.8,,,,,,,,3.2
25.9,,,,,,,,3.2
26,,,,,,,,3.1
26.1,,,,,,,,3.1
26.2,,,,,,,,3
26.3,,,,,,,,3
26.4,,,,,,,,2.9
26.5,,,,,,,,2.9
26.6,,,,,,,,2.8
26.7,,,,,,,,2.8
26.8,,,,,,,,2.7
26.9,,,,,,,,2.7
27,,,,,,,,2.7
27.1,,,,,,,,2.6
27.2,,,,,,,,2.6
27.3,,,,,,,,2.6
27.4,,,,,,,,2.5
27.5,,,,,,,,2.5
27.6,,,,,,,,2.5
27.7,,,,,,,,2.4
27.8,,,,,,,,2.4
27.9,,,,,,,,2.3
28,,,,,,,,2.3
28.1,,,,,,,,2.3
28.2,,,,,,,,2.3
28.3,,,,,,,,2.2
28.4,,,,,,,,2.2
28.5,,,,,,,,2.2
28.6,,,,,,,,2.2
28.7,,,,,,,,2.1
28.8,,,,,,,,2.1
28.9,,,,,,,,2.1
29,,,,,,,,2
29.1,,,,,,,,2
29.2,,,,,,,,2
29.3,,,,,,,,2
29.4,,,,,,,,1.9
29.5,,,,,,,,1.9
29.6,,,,,,,,1.9
29.7,,,,,,,,1.9
29.8,,,,,,,,1.8
